Time,Open,High,Low,Last,Change,%Chg,Volume
"2024-08-28 17:28",217.09,217.1,217.09,217.1,0.05,+0.02%,2603
"2024-08-28 17:27",217.06,217.06,217.05,217.05,-0.01,0.00%,287
"2024-08-28 17:26",217.06,217.06,217.06,217.06,0,0.00%,134
"2024-08-28 17:25",217.06,217.06,217.06,217.06,0,0.00%,208
"2024-08-28 17:23",217.06,217.06,217.06,217.06,0.01,0.00%,230
"2024-08-28 17:21",217.11,217.11,217.05,217.05,-0.076,-0.04%,4410
"2024-08-28 17:20",217.15,217.16,217.126,217.126,-0.024,-0.01%,1154
"2024-08-28 17:15",217.17,217.17,217.15,217.15,0,0.00%,1125
"2024-08-28 17:12",217.16,217.16,217.15,217.15,0,0.00%,9900
"2024-08-28 17:11",216.8,217.15,216.8,217.15,-0.04,-0.02%,421
"2024-08-28 17:09",217.24,217.24,217.19,217.19,-0.2,-0.09%,712
"2024-08-28 17:08",217.23,217.4,217.23,217.39,0.17,+0.08%,3523
"2024-08-28 17:06",217.24,217.24,217.11,217.22,-0.04,-0.02%,4350
"2024-08-28 17:05",217.26,217.26,217.26,217.26,-0.04,-0.02%,256278
"2024-08-28 17:04",217.3,217.3,217.3,217.3,-0.03,-0.01%,100
"2024-08-28 17:01",217.34,217.34,217.33,217.33,-0.04,-0.02%,700
"2024-08-28 17:00",217.37,217.44,217.37,217.37,0.08,+0.04%,750
"2024-08-28 16:59",217.3,217.3,217.29,217.29,-0.05,-0.02%,1100
"2024-08-28 16:58",217.22,217.34,217.22,217.34,0.07,+0.03%,6051
"2024-08-28 16:57",217.25,217.27,217.25,217.27,0.01,0.00%,1100
"2024-08-28 16:56",217.34,217.39,217.26,217.26,-0.08,-0.04%,9676
"2024-08-28 16:55",217.23,217.34,217.23,217.34,0.12,+0.06%,15426
"2024-08-28 16:54",217.22,217.22,217.22,217.22,-0.13,-0.06%,100
"2024-08-28 16:53",217.32,217.38,217.32,217.35,0.08,+0.04%,1000
"2024-08-28 16:52",217.27,217.27,217.27,217.27,0.05,+0.02%,425
"2024-08-28 16:51",217.22,217.22,217.22,217.22,0.03,+0.01%,100
"2024-08-28 16:50",217.18,217.19,217.18,217.19,-0.09,-0.04%,200
"2024-08-28 16:49",217.26,217.28,217.26,217.28,-0.04,-0.02%,2463
"2024-08-28 16:48",217.34,217.36,217.31,217.32,-0.03,-0.01%,4300
"2024-08-28 16:47",217.34,217.35,217.33,217.35,0.03,+0.01%,2400
"2024-08-28 16:46",217.35,217.37,217.32,217.32,-0.03,-0.01%,1300
"2024-08-28 16:45",217.35,217.35,217.35,217.35,0.01,0.00%,1000
"2024-08-28 16:44",217.35,217.35,217.3,217.34,-0.03,-0.01%,3600
"2024-08-28 16:43",217.37,217.41,217.35,217.37,0.01,0.00%,750
"2024-08-28 16:41",217.36,217.36,217.36,217.36,0,0.00%,1050
"2024-08-28 16:40",217.35,217.36,217.35,217.36,0.01,0.00%,9678
"2024-08-28 16:39",217.38,217.38,217.33,217.35,0.01,0.00%,18876
"2024-08-28 16:38",217.33,217.34,217.33,217.34,0.04,+0.02%,500
"2024-08-28 16:37",217.36,217.4,217.3,217.3,0,0.00%,2528
"2024-08-28 16:36",217.31,217.39,217.3,217.3,-0.01,0.00%,39305
"2024-08-28 16:35",217.31,217.33,217.28,217.31,0,0.00%,36977
"2024-08-28 16:34",217.25,217.31,217.25,217.31,0.08,+0.04%,5038
"2024-08-28 16:33",217.2,217.23,217.2,217.23,0.13,+0.06%,300
"2024-08-28 16:32",217.06,217.1,217.06,217.1,0.06,+0.03%,757
"2024-08-28 16:31",217.07,217.1,217.04,217.04,0,0.00%,4249
"2024-08-28 16:30",217.1,217.1,217.04,217.04,0,0.00%,10595
"2024-08-28 16:29",217.19,217.22,217.04,217.04,-0.19,-0.09%,11385
"2024-08-28 16:28",217.24,217.24,217.23,217.23,-0.01,0.00%,3424
"2024-08-28 16:27",217.4,217.44,217.24,217.24,-0.18,-0.08%,26609
"2024-08-28 16:26",217.22,217.42,217.22,217.42,0.16,+0.07%,9833
"2024-08-28 16:25",217.24,217.31,217.18,217.26,0.08,+0.04%,6437
"2024-08-28 16:24",217.25,217.3,217.14,217.18,-0.02,-0.01%,63987
"2024-08-28 16:23",217.2,217.33,217.2,217.2,0.02,+0.01%,39608
"2024-08-28 16:22",217.12,217.26,217.12,217.18,0.17,+0.08%,2530
"2024-08-28 16:21",217.14,217.21,217,217.01,-0.22,-0.10%,3955
"2024-08-28 16:20",217.02,217.23,216.77,217.23,0.11,+0.05%,17036
"2024-08-28 16:19",217.14,217.14,217.12,217.12,0.03,+0.01%,4000
"2024-08-28 16:18",217.19,217.22,217.09,217.09,-0.02,-0.01%,1082
"2024-08-28 16:17",217.18,217.2,217.1,217.11,-0.06,-0.03%,8019
"2024-08-28 16:16",217.25,217.25,217.17,217.17,-0.04,-0.02%,1184
"2024-08-28 16:15",217.21,217.21,217.14,217.21,-0.01,0.00%,2325
"2024-08-28 16:14",217.18,217.22,217.15,217.22,0.04,+0.02%,3093
"2024-08-28 16:13",217.09,217.21,217.08,217.18,0.12,+0.06%,5289
"2024-08-28 16:12",217.05,217.06,217.02,217.06,-0.02,-0.01%,4751
"2024-08-28 16:11",217.1,217.15,217.08,217.08,-0.05,-0.02%,15198
"2024-08-28 16:09",217.13,217.13,217.13,217.13,0.06,+0.03%,468
"2024-08-28 16:08",217.05,217.07,217.031,217.07,0.06,+0.03%,1818
"2024-08-28 16:07",217.0692,217.08,216.99,217.01,-0.13,-0.06%,1911
"2024-08-28 16:06",217.16,217.16,217.14,217.14,-0.04,-0.02%,1300
"2024-08-28 16:05",217.1793,217.18,217.06,217.18,0,0.00%,63412
"2024-08-28 16:04",217.16,217.2,217.16,217.18,0.04,+0.02%,4124
"2024-08-28 16:03",217.13,217.14,217.12,217.14,0.02,+0.01%,2651
"2024-08-28 16:02",217.06,217.26,217.06,217.12,0.09,+0.04%,20081
"2024-08-28 16:01",217.1,217.11,216.94,217.03,-0.04,-0.02%,18472
"2024-08-28 16:00",217.31,217.52,217.07,217.07,-0.25,-0.12%,1051964
"2024-08-28 15:59",217.41,217.49,217.26,217.32,-0.09,-0.04%,1171632
"2024-08-28 15:58",217.44,217.54,217.4,217.41,-0.02,-0.01%,163950
"2024-08-28 15:57",217.54,217.545,217.41,217.43,-0.12,-0.06%,71039
"2024-08-28 15:56",217.53,217.6099,217.52,217.55,0.03,+0.01%,70525
"2024-08-28 15:55",217.52,217.55,217.44,217.52,0,0.00%,81469
"2024-08-28 15:54",217.56,217.56,217.39,217.52,-0.04,-0.02%,75410
"2024-08-28 15:53",217.53,217.615,217.51,217.56,0.01,0.00%,47156
"2024-08-28 15:52",217.76,217.82,217.55,217.55,-0.195,-0.09%,65003
"2024-08-28 15:51",217.67,217.76,217.55,217.745,0.075,+0.03%,56188
"2024-08-28 15:50",217.59,217.75,217.52,217.67,0.1,+0.05%,77620
"2024-08-28 15:49",217.67,217.69,217.51,217.57,-0.11,-0.05%,57712
"2024-08-28 15:48",217.79,217.79,217.611,217.68,-0.13,-0.06%,36996
"2024-08-28 15:47",217.77,217.86,217.76,217.81,0.05,+0.02%,47960
"2024-08-28 15:46",217.7,217.77,217.61,217.76,0.07,+0.03%,50754
"2024-08-28 15:45",217.625,217.77,217.625,217.69,0.0501,+0.02%,57308
"2024-08-28 15:44",217.6,217.6399,217.52,217.6399,0.0299,+0.01%,24364
"2024-08-28 15:43",217.45,217.61,217.45,217.61,0.16,+0.07%,41960
"2024-08-28 15:42",217.52,217.525,217.415,217.45,-0.08,-0.04%,28192
"2024-08-28 15:41",217.49,217.54,217.44,217.53,0.04,+0.02%,24592
"2024-08-28 15:40",217.44,217.49,217.41,217.49,0.05,+0.02%,27693
"2024-08-28 15:39",217.45,217.45,217.4,217.44,-0.005,0.00%,65521
"2024-08-28 15:38",217.57,217.57,217.445,217.445,-0.13,-0.06%,26185
"2024-08-28 15:37",217.535,217.59,217.47,217.575,0.055,+0.03%,28438
"2024-08-28 15:36",217.62,217.67,217.52,217.52,-0.1,-0.05%,35098
"2024-08-28 15:35",217.69,217.711,217.59,217.62,-0.08,-0.04%,25759
"2024-08-28 15:34",217.76,217.765,217.67,217.7,-0.07,-0.03%,35530
"2024-08-28 15:33",217.75,217.78,217.68,217.77,0,0.00%,31891
"2024-08-28 15:32",217.79,217.82,217.72,217.77,-0.01,0.00%,31890
"2024-08-28 15:31",217.82,217.88,217.71,217.78,-0.03,-0.01%,45412
"2024-08-28 15:30",217.91,217.91,217.75,217.81,-0.11,-0.05%,69762
"2024-08-28 15:29",217.89,217.95,217.845,217.92,0.03,+0.01%,36606
"2024-08-28 15:28",217.79,217.89,217.78,217.89,0.11,+0.05%,46815
"2024-08-28 15:27",217.7793,217.84,217.76,217.78,-0.01,0.00%,38141
"2024-08-28 15:26",217.72,217.82,217.695,217.79,0.09,+0.04%,32678
"2024-08-28 15:25",217.64,217.76,217.64,217.7,0.06,+0.03%,15060
"2024-08-28 15:24",217.51,217.65,217.51,217.64,0.13,+0.06%,32646
"2024-08-28 15:23",217.58,217.58,217.51,217.51,-0.07,-0.03%,27790
"2024-08-28 15:22",217.58,217.62,217.54,217.58,-0.01,0.00%,26362
"2024-08-28 15:21",217.62,217.64,217.57,217.59,-0.035,-0.02%,25865
"2024-08-28 15:20",217.57,217.66,217.57,217.625,0.055,+0.03%,15318
"2024-08-28 15:19",217.48,217.58,217.48,217.57,0.07,+0.03%,11977
"2024-08-28 15:18",217.4074,217.51,217.38,217.5,0.09,+0.04%,9341
"2024-08-28 15:17",217.41,217.42,217.34,217.41,0.01,0.00%,9972
"2024-08-28 15:16",217.4,217.43,217.37,217.4,0,0.00%,24361
"2024-08-28 15:15",217.3,217.42,217.295,217.4,0.1,+0.05%,18422
"2024-08-28 15:14",217.22,217.32,217.19,217.3,0.08,+0.04%,41735
"2024-08-28 15:13",217.28,217.29,217.16,217.22,-0.07,-0.03%,63203
"2024-08-28 15:12",217.36,217.36,217.275,217.29,-0.08,-0.04%,15221
"2024-08-28 15:11",217.4,217.435,217.35,217.37,-0.03,-0.01%,15272
"2024-08-28 15:10",217.37,217.43,217.35,217.4,0.03,+0.01%,17005
"2024-08-28 15:09",217.34,217.39,217.26,217.37,0.02,+0.01%,31765
"2024-08-28 15:08",217.47,217.47,217.32,217.35,-0.13,-0.06%,19619
"2024-08-28 15:07",217.52,217.52,217.39,217.48,-0.06,-0.03%,26861
"2024-08-28 15:06",217.65,217.65,217.53,217.54,-0.07,-0.03%,21431
"2024-08-28 15:05",217.72,217.76,217.59,217.61,-0.13,-0.06%,94590
"2024-08-28 15:04",217.69,217.8,217.69,217.74,0.065,+0.03%,22537
"2024-08-28 15:03",217.68,217.75,217.62,217.675,-0.005,0.00%,22248
"2024-08-28 15:02",217.68,217.76,217.65,217.68,-0.01,0.00%,47601
"2024-08-28 15:01",217.53,217.69,217.52,217.69,0.21,+0.10%,22225
"2024-08-28 15:00",217.45,217.585,217.45,217.48,0.01,0.00%,27432
"2024-08-28 14:59",217.34,217.53,217.34,217.47,0.13,+0.06%,18442
"2024-08-28 14:58",217.23,217.36,217.18,217.34,0.1,+0.05%,21923
"2024-08-28 14:57",217.28,217.32,217.22,217.24,-0.04,-0.02%,16472
"2024-08-28 14:56",217.19,217.36,217.19,217.28,0.11,+0.05%,22360
"2024-08-28 14:55",217.205,217.29,217.17,217.17,-0.04,-0.02%,33202
"2024-08-28 14:54",217.0001,217.26,216.99,217.21,0.2,+0.09%,38075
"2024-08-28 14:53",216.99,217.02,216.96,217.01,0.03,+0.01%,18069
"2024-08-28 14:52",216.875,216.99,216.87,216.98,0.11,+0.05%,48679
"2024-08-28 14:51",216.71,216.87,216.71,216.87,0.17,+0.08%,55454
"2024-08-28 14:50",216.585,216.71,216.57,216.7,0.12,+0.06%,23703
"2024-08-28 14:49",216.58,216.58,216.5,216.58,-0.01,0.00%,5254
"2024-08-28 14:48",216.6,216.6,216.53,216.59,-0.02,-0.01%,39068
"2024-08-28 14:47",216.54,216.63,216.54,216.61,0.06,+0.03%,17594
"2024-08-28 14:46",216.58,216.58,216.47,216.55,-0.05,-0.02%,6842
"2024-08-28 14:45",216.59,216.63,216.5799,216.6,0.02,+0.01%,2622
"2024-08-28 14:44",216.54,216.59,216.54,216.58,0.045,+0.02%,11796
"2024-08-28 14:43",216.61,216.62,216.53,216.535,-0.065,-0.03%,7811
"2024-08-28 14:42",216.61,216.63,216.57,216.6,-0.03,-0.01%,12885
"2024-08-28 14:41",216.6301,216.68,216.63,216.63,-0.001,0.00%,7679
"2024-08-28 14:40",216.58,216.65,216.57,216.631,0.051,+0.02%,9321
"2024-08-28 14:39",216.47,216.5885,216.46,216.58,0.1042,+0.05%,18671
"2024-08-28 14:38",216.445,216.48,216.42,216.4758,0.0358,+0.02%,26694
"2024-08-28 14:37",216.4,216.47,216.38,216.44,0.05,+0.02%,16508
"2024-08-28 14:36",216.39,216.4,216.3558,216.39,-0.01,0.00%,9415
"2024-08-28 14:35",216.405,216.47,216.4,216.4,-0.024,-0.01%,10586
"2024-08-28 14:34",216.4,216.43,216.39,216.424,0.0278,+0.01%,5735
"2024-08-28 14:33",216.33,216.41,216.33,216.3962,0.0762,+0.04%,6620
"2024-08-28 14:32",216.37,216.4068,216.31,216.32,-0.0349,-0.02%,11042
"2024-08-28 14:31",216.43,216.43,216.33,216.3549,-0.0851,-0.04%,10090
"2024-08-28 14:30",216.35,216.46,216.35,216.44,0.06,+0.03%,4326
"2024-08-28 14:29",216.31,216.38,216.31,216.38,0.07,+0.03%,9012
"2024-08-28 14:28",216.45,216.46,216.3,216.31,-0.15,-0.07%,45597
"2024-08-28 14:27",216.47,216.48,216.45,216.46,-0.02,-0.01%,6873
"2024-08-28 14:26",216.37,216.49,216.35,216.48,0.1,+0.05%,56620
"2024-08-28 14:25",216.38,216.4495,216.36,216.38,-0.01,0.00%,12303
"2024-08-28 14:24",216.48,216.5,216.384,216.39,-0.085,-0.04%,6815
"2024-08-28 14:23",216.45,216.5198,216.42,216.475,0.019,+0.01%,9866
"2024-08-28 14:22",216.4713,216.48,216.435,216.456,-0.019,-0.01%,8966
"2024-08-28 14:21",216.42,216.5,216.3899,216.475,0.0451,+0.02%,69749
"2024-08-28 14:20",216.395,216.46,216.39,216.4299,0.0399,+0.02%,6165
"2024-08-28 14:19",216.46,216.47,216.38,216.39,-0.07,-0.03%,40886
"2024-08-28 14:18",216.39,216.46,216.37,216.46,0.062,+0.03%,15871
"2024-08-28 14:17",216.38,216.41,216.35,216.398,0.008,0.00%,31896
"2024-08-28 14:16",216.44,216.45,216.39,216.39,-0.08,-0.04%,33727
"2024-08-28 14:15",216.425,216.5,216.3899,216.47,0.05,+0.02%,59809
"2024-08-28 14:14",216.4301,216.47,216.41,216.42,-0.02,-0.01%,8074
"2024-08-28 14:13",216.47,216.48,216.4,216.44,-0.0399,-0.02%,41588
"2024-08-28 14:12",216.52,216.615,216.47,216.4799,-0.0401,-0.02%,19656
"2024-08-28 14:11",216.61,216.62,216.5,216.52,-0.09,-0.04%,14564
"2024-08-28 14:10",216.65,216.67,216.58,216.61,-0.04,-0.02%,11433
"2024-08-28 14:09",216.5788,216.67,216.575,216.65,0.06,+0.03%,23504
"2024-08-28 14:08",216.46,216.6,216.44,216.59,0.13,+0.06%,72122
"2024-08-28 14:07",216.45,216.465,216.4,216.46,0.02,+0.01%,13225
"2024-08-28 14:06",216.41,216.48,216.37,216.44,0.03,+0.01%,82303
"2024-08-28 14:05",216.29,216.41,216.27,216.41,0.12,+0.06%,13827
"2024-08-28 14:04",216.27,216.33,216.27,216.29,0,0.00%,42336
"2024-08-28 14:03",216.35,216.4,216.28,216.29,-0.06,-0.03%,51852
"2024-08-28 14:02",216.43,216.43,216.31,216.35,-0.055,-0.03%,15312
"2024-08-28 14:01",216.32,216.47,216.29,216.405,0.075,+0.03%,22102
"2024-08-28 14:00",216.425,216.46,216.29,216.33,-0.09,-0.04%,35223
"2024-08-28 13:59",216.43,216.46,216.36,216.42,-0.01,0.00%,25922
"2024-08-28 13:58",216.49,216.55,216.43,216.43,-0.07,-0.03%,23811
"2024-08-28 13:57",216.745,216.75,216.44,216.5,-0.2475,-0.11%,88907
"2024-08-28 13:56",216.77,216.845,216.71,216.7475,-0.0125,-0.01%,57812
"2024-08-28 13:55",216.83,216.83,216.74,216.76,-0.06,-0.03%,59215
"2024-08-28 13:54",216.815,216.84,216.745,216.82,0,0.00%,19450
"2024-08-28 13:53",216.87,216.9,216.75,216.82,-0.07,-0.03%,84386
"2024-08-28 13:52",216.95,216.97,216.88,216.89,-0.055,-0.03%,6894
"2024-08-28 13:51",216.96,216.96,216.9,216.945,-0.035,-0.02%,7946
"2024-08-28 13:50",216.93,216.98,216.92,216.98,0.05,+0.02%,11831
"2024-08-28 13:49",217,217.02,216.86,216.93,-0.07,-0.03%,40130
"2024-08-28 13:48",217.03,217.04,216.98,217,-0.03,-0.01%,13155
"2024-08-28 13:47",217.03,217.04,216.99,217.03,0.01,0.00%,5999
"2024-08-28 13:46",217.045,217.06,216.98,217.02,-0.035,-0.02%,37579
"2024-08-28 13:45",217.02,217.085,217.02,217.055,0.0208,+0.01%,36671
"2024-08-28 13:44",217.11,217.1461,216.99,217.0342,-0.0758,-0.03%,31207
"2024-08-28 13:43",217.13,217.17,217.1,217.11,-0.02,-0.01%,11219
"2024-08-28 13:42",217.22,217.24,217.12,217.13,-0.08,-0.04%,14225
"2024-08-28 13:41",217.25,217.27,217.2,217.21,-0.05,-0.02%,12231
"2024-08-28 13:40",217.25,217.305,217.24,217.26,-0.01,0.00%,7075
"2024-08-28 13:39",217.43,217.43,217.27,217.27,-0.1501,-0.07%,9806
"2024-08-28 13:38",217.43,217.47,217.4,217.4201,-0.0099,0.00%,15130
"2024-08-28 13:37",217.515,217.5199,217.43,217.43,-0.085,-0.04%,25464
"2024-08-28 13:36",217.47,217.515,217.47,217.515,0.025,+0.01%,15142
"2024-08-28 13:35",217.545,217.56,217.47,217.49,-0.055,-0.03%,12026
"2024-08-28 13:34",217.53,217.55,217.47,217.545,0.005,0.00%,11989
"2024-08-28 13:33",217.54,217.54,217.5,217.54,0.03,+0.01%,2554
"2024-08-28 13:32",217.52,217.57,217.48,217.51,-0.01,0.00%,10168
"2024-08-28 13:31",217.35,217.52,217.35,217.52,0.16,+0.07%,35855
"2024-08-28 13:30",217.34,217.38,217.32,217.36,-0.01,0.00%,7730
"2024-08-28 13:29",217.26,217.39,217.26,217.37,0.1,+0.05%,7455
"2024-08-28 13:28",217.3,217.33,217.26,217.27,-0.025,-0.01%,6978
"2024-08-28 13:27",217.27,217.3,217.25,217.295,0.0188,+0.01%,14344
"2024-08-28 13:26",217.2499,217.3131,217.238,217.2762,0.0262,+0.01%,12302
"2024-08-28 13:25",217.24,217.26,217.21,217.25,0,0.00%,3603
"2024-08-28 13:24",217.24,217.29,217.2101,217.25,-0.02,-0.01%,4250
"2024-08-28 13:23",217.3636,217.3636,217.22,217.27,-0.09,-0.04%,37213
