,0
2024-01-02,1.0016107007093822
2024-01-03,1.0028585526538238
2024-01-04,1.0031475449920784
2024-01-05,1.0017444725867983
2024-01-08,1.000729395988974
2024-01-09,0.9997658526191472
2024-01-10,0.9997826918587592
2024-01-11,0.9998483492901382
2024-01-12,1.0003682759646577
2024-01-16,1.0002329603539124
2024-01-17,1.0000490734984022
2024-01-18,0.9992394475475058
2024-01-19,0.9991321862700193
2024-01-22,0.9993219517154247
2024-01-23,0.9996295787130793
2024-01-24,0.9989011990035745
2024-01-25,0.9994511307601612
2024-01-26,0.9991867105661195
2024-01-29,0.9987054176920033
2024-01-30,0.9985681909217166
2024-01-31,0.9992302698587424
2024-02-01,0.9994541599335901
2024-02-02,0.9980286163627485
2024-02-05,0.9965487761499494
2024-02-06,0.997570634986491
2024-02-07,0.9970654849888617
2024-02-08,0.9976870572584114
2024-02-09,0.9979023880238125
2024-02-12,0.9968558330594389
2024-02-13,0.9966995281179915
2024-02-14,0.9977647107849059
2024-02-15,0.9979138795398077
2024-02-16,0.9970904452722279
2024-02-20,0.9971462123873782
2024-02-21,0.9969795504950028
2024-02-22,0.9976564728876132
2024-02-23,0.9978212336230761
2024-02-26,0.9983318004327164
2024-02-27,0.9994931724869364
2024-02-28,0.9990336772870013
2024-02-29,0.9998888436784302
2024-03-01,0.9989991727540061
2024-03-04,0.9987087069593295
2024-03-05,0.9995858292358795
2024-03-06,0.9985230669043691
2024-03-07,0.9977497328630329
2024-03-08,0.9972203516177803
2024-03-11,0.9970422529164105
2024-03-12,0.9981383435265369
2024-03-13,0.9988534073699049
2024-03-14,0.9977707301608759
2024-03-15,0.9970502106403447
2024-03-18,0.9971999538450472
2024-03-19,0.9964342001109344
2024-03-20,0.9964736494341253
2024-03-21,0.9968592849005489
2024-03-22,0.9970324833374388
2024-03-25,0.9970107618042782
2024-03-26,0.9974173101940002
2024-03-27,0.9983525098650482
2024-03-28,0.9986887219533247
2024-04-01,0.9996588842049305
2024-04-02,1.000194302688356
2024-04-03,0.9993948128425308
2024-04-04,0.9989568190475916
2024-04-05,0.9987149489114276
2024-04-08,0.998554902041599
2024-04-09,0.998332538818159
2024-04-10,0.9971527239844031
2024-04-11,0.9957158502039689
2024-04-12,0.9958779657070188
2024-04-15,0.9973193831722508
2024-04-16,0.9983011176724571
2024-04-17,0.9996726510440889
2024-04-18,0.998338887994401
2024-04-19,0.9995605021263684
2024-04-22,1.000264584845228
2024-04-23,0.9982492290259587
2024-04-24,0.9981395782756975
2024-04-25,0.9986233327882239
2024-04-26,0.9977523093752243
2024-04-29,0.9993445896215815
2024-04-30,1.0002217865038103
2024-05-01,1.0015649568979799
2024-05-02,1.002014295578863
2024-05-03,1.0039722142936744
2024-05-06,1.003570792091372
2024-05-07,1.0033533134762538
2024-05-08,1.0034605105317498
2024-05-09,1.0028457427368056
2024-05-10,1.004125656521427
2024-05-13,1.0040855977044694
2024-05-14,1.0042409965149863
2024-05-15,1.0045692098504129
2024-05-16,1.0044566389750242
2024-05-17,1.0049620334729885
2024-05-20,1.0053684420317544
2024-05-21,1.0053861512456097
2024-05-22,1.0049188045046515
2024-05-23,1.004311224529104
2024-05-24,1.0035437050976754
2024-05-28,1.0028505520018687
2024-05-29,1.002650713541713
2024-05-30,1.0026210557124189
2024-05-31,1.0035042754473145
2024-06-03,1.0055249999546347
2024-06-04,1.0064176979465236
2024-06-05,1.0044922206196443
2024-06-06,1.005065106410488
2024-06-07,1.0044382767317825
2024-06-10,1.0037936239459708
2024-06-11,1.0029309310411465
2024-06-12,1.003070023172885
2024-06-13,1.0020280085347035
2024-06-14,1.0023905003251807
2024-06-17,1.001845288401713
2024-06-18,1.0017533831745116
2024-06-20,1.0029360076773373
2024-06-21,1.002609021691411
2024-06-24,1.0025057767048222
2024-06-25,1.002494587684308
2024-06-26,1.0022533931493371
2024-06-27,1.003132707284054
2024-06-28,1.0032179361386269
