entry_time,exit_time,direction,entry_price,exit_price,exit_reason,base_score,strat_bonus,total_score,position_size,return_pct,mae,mfe,conditions
2024-01-09 10:54:00,2024-01-09 11:04:00,PUT,190.4839,190.8663,stop_loss,3,0,3,0.25,-0.002007518745678715,-0.0016216593633372382,0.0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-09 11:05:00,2024-01-09 11:26:00,PUT,190.7487,191.1609,stop_loss,4,0,4,0.25,-0.002160958370882655,-0.0015937199047750972,0.0006684187100621191,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-10 09:30:00,2024-01-10 09:41:00,CALL,191.0527,190.6996,stop_loss,3,0,3,0.25,-0.0018481811562986734,-0.0010269417809849126,0.0007699446278436427,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-10 09:42:00,2024-01-10 09:53:00,CALL,190.5624,190.1897,stop_loss,4,0,4,0.25,-0.0019557898095322527,-0.0007204989021969203,0.0017495581499813798,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-10 09:54:00,2024-01-10 10:02:00,CALL,190.1211,189.67,stop_loss,4,0,4,0.25,-0.0023726982433829023,-0.001341250392513108,0.0003608226546131656,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-10 10:08:00,2024-01-10 10:21:00,PUT,189.6798,190.1211,stop_loss,3,0,3,0.25,-0.0023265524320460716,-0.0018605038596624698,0.000361662127437943,"consecutive_up, rsi_overbought_zone, near_above_emas"
2024-01-10 10:22:00,2024-01-10 10:30:00,PUT,190.2142,190.6702,stop_loss,3,0,3,0.25,-0.0023972973626574085,-0.0018305678545555031,0.0,"consecutive_up, near_above_emas, stoch_rsi_overbought"
2024-01-11 09:30:00,2024-01-11 09:32:00,CALL,190.5035,189.9544,stop_loss,3,0,3,0.25,-0.002882361741385381,-0.001286590535082074,0.0,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-11 09:34:00,2024-01-11 09:50:00,CALL,190.2976,189.9544,stop_loss,3,0,3,0.25,-0.001803490953117622,-0.0012375353131095811,0.0029369787112397774,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-11 09:51:00,2024-01-11 10:00:00,CALL,189.9446,189.2385,stop_loss,3,0,3,0.25,-0.0037173997049667145,-0.0009808123000075654,0.00043854892426518015,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-11 10:14:00,2024-01-11 10:19:00,PUT,188.0716,188.4638,stop_loss,3,0,3,0.25,-0.002085375995099752,-0.001042687997549876,0.0,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-11 10:20:00,2024-01-11 10:31:00,PUT,188.5423,188.9934,stop_loss,4,0,4,0.25,-0.002392566548726714,-0.0018202811782819872,5.1977725953341434e-05,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-12 09:31:00,2024-01-12 09:35:00,CALL,191.9352,191.6116,stop_loss,3,0,3,0.25,-0.0016859856868359686,-0.0014817500906556228,0.0,"rsi_oversold_zone, near_below_emas, stoch_rsi_oversold"
2024-01-12 09:36:00,2024-01-12 09:39:00,CALL,192.0137,191.6606,stop_loss,3,1,4,0.25,-0.001838931284590693,-0.0009197260403815333,0.0,"rsi_oversold_zone, near_below_emas, stoch_rsi_oversold"
2024-01-12 09:40:00,2024-01-12 09:46:00,CALL,191.8764,192.5618,target,3,0,3,0.25,0.0035720912003769905,-0.0007671605262554332,0.0010730866328533054,"rsi_oversold_zone, near_below_emas, stoch_rsi_oversold"
2024-01-12 09:47:00,2024-01-12 09:53:00,PUT,193.0776,192.2294,target,4,0,4,0.25,0.004393052327147175,0.0,0.003326641723327706,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-12 09:54:00,2024-01-12 09:57:00,CALL,192.2582,191.896,stop_loss,3,0,3,0.25,-0.0018839248468986052,-0.000506610381247683,0.0,"rsi_oversold_zone, near_below_emas, stoch_rsi_oversold"
2024-01-16 09:30:00,2024-01-16 09:31:00,PUT,188.3658,187.6205,target,3,0,3,0.25,0.003956663046051961,0.0,0.0,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-16 09:33:00,2024-01-16 10:01:00,CALL,187.0321,187.748,target,4,0,4,0.25,0.0038276851941456917,-0.0007335639176377054,0.0028577982068317682,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-16 10:02:00,2024-01-16 10:19:00,PUT,187.645,188.0324,stop_loss,3,0,3,0.25,-0.002064536758240216,-0.0019600842015507387,0.002032561485784399,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-16 10:20:00,2024-01-16 10:40:00,PUT,188.0422,188.4442,stop_loss,4,0,4,0.25,-0.002137818000427493,-0.0014863684853718183,0.0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
