entry_time,exit_time,direction,entry_price,exit_price,exit_reason,base_score,strat_bonus,total_score,position_size,return_pct,mae,mfe,ftfc_score,orb_trend,conditions
2024-01-02 09:30:00,2024-01-02 09:38:00,PUT,402.1085,400.5338,target,3,0,3,0.25,0.003916107219817554,0.0,0.0028571890422609053,0.0,0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-02 09:39:00,2024-01-02 09:42:00,CALL,400.4847,399.7513,stop_loss,4,0,4,0.25,-0.0018312809453144166,-0.0010644601404247635,0.0,0.0,0,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-02 09:43:00,2024-01-02 09:48:00,CALL,399.8009,399.2462,stop_loss,3,0,3,0.25,-0.0013874405985579955,-0.0002231110535269062,0.00042095953260732504,0.0,0,"below_vwap, near_below_emas, stoch_rsi_oversold"
2024-01-02 09:49:00,2024-01-02 10:00:00,CALL,399.0234,400.0881,target,3,0,3,0.25,0.0026682645679426725,-0.0007944396243428513,0.0017249614934864135,0.0,0,"consecutive_down, below_vwap, near_below_emas"
2024-01-02 10:01:00,2024-01-02 10:26:00,PUT,400.1771,398.8699,target,4,0,4,0.25,0.0032665537333346237,0.0,0.0027965118443809083,0.0,0,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-03 09:30:00,2024-01-03 10:05:00,PUT,396.3146,396.8989,time_stop,3,0,3,0.25,-0.0014743337742289626,-0.0014993139288837726,0.001624467026952827,0.0,0,"consecutive_up, rsi_overbought_zone, near_above_emas"
2024-01-03 10:06:00,2024-01-03 10:12:00,PUT,396.6612,395.2648,target,4,0,4,0.25,0.0035203846506792905,0.0,0.002696507750190792,0.0,0,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-03 10:28:00,2024-01-03 11:00:00,PUT,395.5817,396.2055,stop_loss,3,0,3,0.25,-0.0015769182447013098,-0.0005260607353676919,0.0022657772086019058,0.0,0,"consecutive_up, near_above_emas, stoch_rsi_overbought"
2024-01-03 11:01:00,2024-01-03 11:36:00,PUT,396.1462,395.5421,time_stop,4,0,4,0.25,0.0015249420542214382,-0.00027515094174822437,0.0014499697333964722,0.0,0,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-03 12:05:00,2024-01-03 12:40:00,PUT,395.2915,395.5916,time_stop,3,0,3,0.25,-0.0007591865749707321,-0.0006089177227438584,0.0013830299917908357,0.0,0,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-04 09:32:00,2024-01-04 10:07:00,PUT,393.4622,393.7596,time_stop,5,0,5,0.5,-0.0007558540566285196,-0.0004531566183485448,0.0017996646183547028,0.0,0,"consecutive_up, rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-04 10:08:00,2024-01-04 10:43:00,PUT,393.9277,394.1555,time_stop,4,0,4,0.25,-0.00057827870444247,-0.001231951954635318,0.0005531471891924402,0.0,0,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
