label,trades,win_rate,avg_win,avg_loss,pf,expectancy,max_dd,sharpe,type
1m,618,0.4886731391585761,0.001225112590876081,-0.0010983792458721451,1.069350493581396,3.88261164965222e-05,-0.005592086869566643,1.122967202013283,single
5m,615,0.4959349593495935,0.0006781048359143434,-0.0006405799743637764,1.0482686714462852,1.548511032492947e-05,-0.00533906511250325,0.8873582638443168,single
15m,532,0.49624060150375937,0.0007544271813066105,-0.0007048164755444584,1.074458035529358,2.5943689467580066e-05,-0.006374993250122476,0.7279075300089899,single
30m,401,0.46384039900249374,0.0009141077942523044,-0.001009387133014631,0.787116141367731,-0.00011467530357656467,-0.011805420447928252,-2.3725622065467618,single
1h,272,0.47794117647058826,0.0013446669370110712,-0.00132529287705737,0.928876275319236,-4.920914239230613e-05,-0.010347710197263221,-0.6866535136994736,single
1m (baseline),618,0.4886731391585761,0.001225112590876081,-0.0010983792458721451,1.069350493581396,3.88261164965222e-05,-0.005592086869566643,1.122967202013283,combo
1m+15m,515,0.5475728155339806,0.001375305482980601,-0.0010881190205909116,1.5297341419575117,0.0002607852706851402,-0.0022767512748072165,6.205817573059935,combo
1m+30m,461,0.5553145336225597,0.0014038258932601946,-0.0010470795451649145,1.6742475697034813,0.00031394386532712,-0.002391101478591666,7.227674608381327,combo
1m+1h,414,0.5483091787439613,0.0014042193018251943,-0.0010898911130032805,1.5639975834139694,0.0002776525202480813,-0.0022580825021375835,5.644757439007126,combo
