,0
2024-01-02,1.0003437904202495
2024-01-03,1.000616189773067
2024-01-04,0.9998101110600142
2024-01-05,0.9966591762438273
2024-01-08,0.9984546513859803
2024-01-09,0.9969594643165005
2024-01-10,0.9959198717027824
2024-01-11,0.9965870661967162
2024-01-12,1.000552036426672
2024-01-16,1.001097513471373
2024-01-17,1.0004379241084547
2024-01-18,1.0013121099411366
2024-01-19,1.0013165908168018
2024-01-22,0.9998015149493558
2024-01-23,1.0028086399467941
2024-01-24,1.0029033129058174
2024-01-25,1.0046015687625856
2024-01-26,1.006608752191045
2024-01-29,1.0045751677886705
2024-01-30,1.00858906210092
2024-01-31,1.0112872041566436
2024-02-01,1.0143113305681237
2024-02-02,1.0161957200254044
2024-02-05,1.0136968204077168
2024-02-06,1.0120957767911003
2024-02-07,1.0109928184057202
2024-02-08,1.0076724941681565
2024-02-09,1.0071992967066856
2024-02-12,1.0042780901060486
2024-02-13,1.0039179572560337
2024-02-14,1.0068116510649892
2024-02-15,1.0065034354045892
2024-02-16,1.0062010372377848
2024-02-20,1.0058110725898952
2024-02-21,1.0079451507782022
2024-02-22,1.0089221669602157
2024-02-23,1.007609720152662
2024-02-26,1.0066991085109087
2024-02-27,1.006406254445187
2024-02-28,1.0061027575289951
2024-02-29,1.009783547089579
2024-03-01,1.0112186381995099
2024-03-04,1.0122703764851273
2024-03-05,1.0144762069992042
2024-03-06,1.012238069384955
2024-03-07,1.0105215496232778
2024-03-08,1.0110724827239492
2024-03-11,1.0114051689342922
2024-03-12,1.0127530147128492
2024-03-13,1.0125814354380522
2024-03-14,1.0094798446569018
2024-03-15,1.0082906327211043
2024-03-18,1.00827457216396
2024-03-19,1.006515245403086
2024-03-20,1.0052372622998493
2024-03-21,1.003476078795137
2024-03-22,1.0014938128793192
2024-03-25,1.0013407798062068
2024-03-26,1.003444559085739
2024-03-27,1.0026080876760743
2024-03-28,1.0010936519307911
2024-04-01,0.9999147909330257
2024-04-02,1.0012400162798227
2024-04-03,0.9979086551639498
2024-04-04,0.9988851165796193
2024-04-05,0.9988407012273699
2024-04-08,0.9985690561910011
2024-04-09,1.0017145074496145
2024-04-10,1.0016703770415258
2024-04-11,1.0013462813194491
2024-04-12,1.0057134015763833
2024-04-15,1.0076674597972106
2024-04-16,1.0087856520048415
2024-04-17,1.0100278220011023
2024-04-18,1.0112567108329387
2024-04-19,1.0098709950516043
2024-04-22,1.0128976425095788
2024-04-23,1.008677437586689
2024-04-24,1.0096050346453613
2024-04-25,1.0107637946209982
2024-04-26,1.0110959908535593
2024-04-29,1.012339938674804
2024-04-30,1.0148132090306665
2024-05-01,1.0153157830408193
2024-05-02,1.0126512527200882
2024-05-03,1.0160873728741724
2024-05-06,1.0147199614602502
2024-05-07,1.0157657813216974
2024-05-08,1.0166805013914695
2024-05-09,1.0151841180178807
2024-05-10,1.0182439676044652
2024-05-13,1.0184681026496072
2024-05-14,1.0211854772246878
2024-05-15,1.020077559034236
2024-05-16,1.0216632216673929
2024-05-17,1.0230416489884626
2024-05-20,1.0218334004792502
2024-05-21,1.020443710134523
2024-05-22,1.020451079818232
2024-05-23,1.0178195432976034
2024-05-24,1.0187914181042426
2024-05-28,1.0193693743706367
2024-05-29,1.0207860886347002
2024-05-30,1.0197735304528122
2024-05-31,1.018146090096002
2024-06-03,1.0166418327239997
2024-06-04,1.0174063996004246
2024-06-05,1.014542342485407
2024-06-06,1.0158706624945928
2024-06-07,1.0141254750982194
2024-06-10,1.0127352165693617
2024-06-11,1.011707144458221
2024-06-12,1.0121413657350868
2024-06-13,1.0101076840539132
2024-06-14,1.0127712990106486
2024-06-17,1.0127696591268833
2024-06-18,1.0122551713877266
2024-06-20,1.0119954717302357
2024-06-21,1.0098854461701745
2024-06-24,1.0086818036732719
2024-06-25,1.0103739543763457
2024-06-26,1.0109701065899481
2024-06-27,1.0129370230578765
2024-06-28,1.0159442365728415
