entry_time,exit_time,direction,entry_price,exit_price,exit_reason,base_score,strat_bonus,total_score,position_size,return_pct,mae,mfe,ftfc_score,orb_trend,conditions
2015-01-02 09:30:00,2015-01-02 09:33:00,CALL,171.7417,172.0247,target,4,0,4,0.25,0.0016478234464896238,0.0,0.0013077779013482517,0.0,0,"rsi_oversold_zone, below_vwap, near_below_emas, stoch_rsi_oversold"
2015-01-02 09:34:00,2015-01-02 09:40:00,PUT,171.933,172.1411,stop_loss,3,0,3,0.25,-0.0012103551965009726,-0.0010166751001844017,0.0,0.0,0,"rsi_overbought_zone, above_vwap, near_above_emas"
2015-01-02 09:41:00,2015-01-02 09:54:00,PUT,172.0995,171.75,target,4,0,4,0.25,0.0020308019488726355,-0.00019349271787539766,0.0014020958805806838,0.0,0,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2015-01-02 09:55:00,2015-01-02 10:01:00,CALL,171.7666,171.5087,stop_loss,4,0,4,0.25,-0.00150145604558748,-0.00043372809382033787,0.0006782459453700664,0.0,0,"rsi_oversold_zone, below_vwap, near_below_emas, stoch_rsi_oversold"
2015-01-02 10:29:00,2015-01-02 10:36:00,PUT,171.4587,171.0593,target,4,0,4,0.25,0.002329423937076309,0.0,0.0016738724835777138,0.0,0,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2015-01-05 09:31:00,2015-01-05 09:37:00,CALL,169.8611,169.653,stop_loss,3,0,3,0.25,-0.0012251186410543776,-4.945217003772279e-05,0.0007835814085744946,0.0,0,"rsi_oversold_zone, below_vwap, near_below_emas"
2015-01-05 09:38:00,2015-01-05 09:41:00,CALL,169.703,169.5116,stop_loss,4,0,4,0.25,-0.0011278527780888717,-0.000981125849277935,0.0,0.0,0,"rsi_oversold_zone, below_vwap, near_below_emas, stoch_rsi_oversold"
2015-01-05 09:42:00,2015-01-05 09:44:00,CALL,169.4616,169.7362,target,4,0,4,0.25,0.0016204261024326007,0.0,0.0009123010758778854,0.0,0,"consecutive_down, below_vwap, near_below_emas, stoch_rsi_oversold"
2015-01-05 09:45:00,2015-01-05 09:47:00,CALL,169.6364,169.4325,stop_loss,3,0,3,0.25,-0.001201982593358527,-0.0004415325955986671,0.0,0.0,0,"rsi_oversold_zone, below_vwap, near_below_emas"
2015-01-05 09:48:00,2015-01-05 09:51:00,CALL,169.4616,169.2786,stop_loss,3,0,3,0.25,-0.001079890665495857,-0.0009329547224857452,0.0,0.0,0,"rsi_oversold_zone, below_vwap, near_below_emas"
2015-01-06 09:30:00,2015-01-06 09:41:00,CALL,168.1469,167.9389,stop_loss,3,0,3,0.25,-0.001237013587523757,-0.0009253813183590815,0.0012863751874106402,0.0,0,"rsi_oversold_zone, below_vwap, near_below_emas"
