label,trades,win_rate,avg_win,avg_loss,pf,expectancy,max_dd,sharpe,type
1m,11263,0.3999822427417207,0.0024085423329449165,-0.001619284039889441,0.9980325530095295,-1.8991240256467363e-06,-0.060631057798710114,0.2710526533795274,single
5m,10008,0.4697242206235012,0.0014383265990046302,-0.0013383832748054133,0.9702411379823601,-2.0722259191748602e-05,-0.10513363542568745,-0.25004501335301904,single
15m,6265,0.48922585794094176,0.00154962100355259,-0.0014836713289625618,1.021781120298117,1.6160590941577218e-05,-0.056714406460171896,0.1257451930732053,single
30m,4865,0.4830421377183967,0.0020489326925751195,-0.0019306328160674038,1.0024102399043608,2.3797289158949503e-06,-0.05013473379836878,-0.03793712973733605,single
1h,5238,0.47193585337915234,0.0022416112433162444,-0.0022783870600319293,0.8892501079627634,-0.00013175364942908963,-0.2073545825147842,-0.74373471985309,single
1m (baseline),11263,0.3999822427417207,0.0024085423329449165,-0.001619284039889441,0.9980325530095295,-1.8991240256467363e-06,-0.060631057798710114,0.2710526533795274,combo
1m+15m,9607,0.5198292911418757,0.0024354749377971745,-0.0015077965731603677,1.762031477707423,0.0005475246307308134,-0.010247447904543409,6.6662063091958235,combo
1m+30m,9291,0.5216876547196211,0.0024583766145390845,-0.001561246542715066,1.7322295911897332,0.0005421267014819029,-0.014286851313162634,6.489338342512176,combo
1m+1h,8601,0.4999418672247413,0.002491306671033242,-0.0016217490955065846,1.5462536510879177,0.00044000773740714003,-0.015034777681111252,4.994479363954106,combo
