,0
2024-01-02,1.0018051075742196
2024-01-03,1.0010945617470917
2024-01-04,1.000716221054309
2024-01-05,0.9989573549675127
2024-01-08,0.9981235362447258
2024-01-09,0.9986196877333728
2024-01-10,0.9980960399164348
2024-01-11,0.9988396407055196
2024-01-12,0.9987451170920446
2024-01-16,0.9982198618472612
2024-01-17,0.9946022942449351
2024-01-18,0.9939245022687845
2024-01-19,0.9948225265326305
2024-01-22,0.9959263815476905
2024-01-23,0.9979891822211461
2024-01-24,0.9976513610752563
2024-01-25,0.9983203038118583
2024-01-26,0.9986923421909265
2024-01-29,0.9985634114248052
2024-01-30,0.9999797117051666
2024-01-31,0.9985857853639979
2024-02-01,0.9965660187065042
2024-02-02,0.9953820626740187
2024-02-05,0.9940965476390476
2024-02-06,0.9954138605782522
2024-02-07,0.9934664771649379
2024-02-08,0.9930875708790686
2024-02-09,0.9937231026170061
2024-02-12,0.9942915036045876
2024-02-13,0.9955887129400873
2024-02-14,0.9942730924368283
2024-02-15,0.9953468081973615
2024-02-16,0.9929302632684711
2024-02-20,0.9936400633187079
2024-02-21,0.9954540373388578
2024-02-22,0.9948699141520906
2024-02-23,0.9956937303994792
2024-02-26,0.9960222634462156
2024-02-27,0.9969572038163758
2024-02-28,0.9961887316615012
2024-02-29,0.9981437465856849
2024-03-01,0.9963313740917535
2024-03-04,0.9956539604005464
2024-03-05,0.994936979408085
2024-03-06,0.9934796372460578
2024-03-07,0.9932425995598524
2024-03-08,0.9953229411577919
2024-03-11,0.9980051082231912
2024-03-12,0.9965482206768616
2024-03-13,0.9959132973695293
2024-03-14,0.9966687453103806
2024-03-15,0.9988489230588111
2024-03-18,0.9988950197150537
2024-03-19,0.9980485386979483
2024-03-20,0.9998808954745468
2024-03-21,0.9991621514302399
2024-03-22,0.9986049277349764
2024-03-25,0.9988698919750078
2024-03-26,0.999724428440754
2024-03-27,0.9990436235232673
2024-03-28,1.0005098204190033
2024-04-01,1.0008906133141955
2024-04-02,1.0012041101605824
2024-04-03,1.0003952892893964
2024-04-04,0.999149294924268
2024-04-05,0.9983408820013259
2024-04-08,0.9967655271813733
2024-04-09,0.9967933726116944
2024-04-10,0.9974738978189076
2024-04-11,0.996656765711858
2024-04-12,0.9980525098811428
2024-04-15,0.9993424788137429
2024-04-16,0.9991230558204046
2024-04-17,1.0020475474261072
2024-04-18,1.0022598858067682
2024-04-19,1.007169795169333
2024-04-22,1.0058226258486018
2024-04-23,1.0058214084398995
2024-04-24,1.006677159135446
2024-04-25,1.0078735801334602
2024-04-26,1.0068497302432173
2024-04-29,1.0080897761768084
2024-04-30,1.0114163419334747
2024-05-01,1.0126166612426197
2024-05-02,1.009880372538604
2024-05-03,1.0076508510099171
2024-05-06,1.0083831336166287
2024-05-07,1.0075336974447056
2024-05-08,1.0070653045198577
2024-05-09,1.0066465361933992
2024-05-10,1.0081841746582252
2024-05-13,1.0071409667215034
2024-05-14,1.0063875931774908
2024-05-15,1.0060173441738072
2024-05-16,1.006422842465994
2024-05-17,1.0068752349644834
2024-05-20,1.0071137791436842
2024-05-21,1.007731651950164
2024-05-22,1.0075245274612639
2024-05-23,1.0063441808632128
2024-05-24,1.005396531952714
2024-05-28,1.0060301455376008
2024-05-29,1.0059412811381894
2024-05-30,1.005895269349844
2024-05-31,1.0050822971486482
2024-06-03,1.0069260195797123
2024-06-04,1.0083854929866507
2024-06-05,1.0081100736230453
2024-06-06,1.0074953737242072
2024-06-07,1.0074076413125708
2024-06-10,1.0070834333277767
2024-06-11,1.00629257569574
2024-06-12,1.0068141480805677
2024-06-13,1.0070454708326209
2024-06-14,1.0062318923273044
2024-06-17,1.005824391256972
2024-06-18,1.005824654499298
2024-06-20,1.0056380384726475
2024-06-21,1.004097354777393
2024-06-24,1.0032757026269694
2024-06-25,1.0035818605208422
2024-06-26,1.0031780542467497
2024-06-27,1.0021984808965498
2024-06-28,1.0035698675930333
