,0
2024-01-02,0.9998682424607369
2024-01-03,1.0003719805351006
2024-01-04,0.9996118894428333
2024-01-05,1.0006344427498113
2024-01-08,0.9995474401041983
2024-01-09,0.998878298689222
2024-01-10,0.9991220992545173
2024-01-11,1.0004176298279452
2024-01-12,1.000466478662201
2024-01-16,1.0021619967319955
2024-01-17,1.0020685236237932
2024-01-18,1.002055783630556
2024-01-19,1.0019482789135352
2024-01-22,1.0024289489987825
2024-01-23,1.002523210342352
2024-01-24,1.0015980801829343
2024-01-25,1.0017629407309696
2024-01-26,1.002317297485832
2024-01-29,1.0020809773726425
2024-01-30,1.0025756325421822
2024-01-31,1.0029777762647178
2024-02-01,1.0025423767698443
2024-02-02,1.001461873470345
2024-02-05,1.0008768743789467
2024-02-06,1.0003614276974275
2024-02-07,0.9994874314271815
2024-02-08,0.9997200867452867
2024-02-09,0.9996651670348029
2024-02-12,0.9988922497517924
2024-02-13,0.9985980123271293
2024-02-14,0.9987062211598321
2024-02-15,0.9989863970285172
2024-02-16,0.9973690374116008
2024-02-20,0.9988433772393611
2024-02-21,0.9994729516038439
2024-02-22,0.9999579580045109
2024-02-23,1.0019791490761607
2024-02-26,1.0024641751849548
2024-02-27,1.0034755430765352
2024-02-28,1.0034228919466217
2024-02-29,1.0029036365907917
2024-03-01,1.001853215556132
2024-03-04,1.0016399455158729
2024-03-05,1.0006859360862037
2024-03-06,1.0003728487974122
2024-03-07,0.9998907772766075
2024-03-08,1.0006419170389547
2024-03-11,1.0006388952306289
2024-03-12,1.0009045857114118
2024-03-13,1.0014855197786192
2024-03-14,1.001052348128931
2024-03-15,1.0010903357816698
2024-03-18,1.0011458123876786
2024-03-19,1.0000009152220914
2024-03-20,0.9997776756478779
2024-03-21,0.9996454520730144
2024-03-22,1.000217019165873
2024-03-25,1.0001339549188797
2024-03-26,1.0006005754907095
2024-03-27,1.0014823561689126
2024-03-28,1.0012970001879478
2024-04-01,1.002090177215306
2024-04-02,1.0011974625374385
2024-04-03,1.0014892669834878
2024-04-04,1.0009150680841592
2024-04-05,1.0011280945364798
2024-04-08,1.0009596894186361
2024-04-09,1.0009909703048114
2024-04-10,1.0019189941813742
2024-04-11,1.0000236658878523
2024-04-12,1.0014944873681892
2024-04-15,1.002894369529452
2024-04-16,1.0033094936166567
2024-04-17,1.0050893925502171
2024-04-18,1.0040870109020847
2024-04-19,1.0049552547097718
2024-04-22,1.003924131684825
2024-04-23,1.0021095643329403
2024-04-24,1.0039017875495768
2024-04-25,1.0039724846519882
2024-04-26,1.004246600256479
2024-04-29,1.0043300457235673
2024-04-30,1.0058615618842308
2024-05-01,1.006274942469366
2024-05-02,1.006394382573951
2024-05-03,1.0065893448751544
2024-05-06,1.0062664206841592
2024-05-07,1.0062006385975055
2024-05-08,1.0063445198825747
2024-05-09,1.0055644516307296
2024-05-10,1.0060300488148461
2024-05-13,1.0064195734762404
2024-05-14,1.00691600012314
2024-05-15,1.006066706839076
2024-05-16,1.0060092296873582
2024-05-17,1.005820458674939
2024-05-20,1.0064928852143078
2024-05-21,1.006588436311514
2024-05-22,1.0065429155933905
2024-05-23,1.00546902827089
2024-05-24,1.0046414233867829
2024-05-28,1.0037888760985936
2024-05-29,1.003757300359497
2024-05-30,1.0040461504112226
2024-05-31,1.0049900920182147
2024-06-03,1.0051235505446445
2024-06-04,1.0061565163702384
2024-06-05,1.005440470010651
2024-06-06,1.0058402193696068
2024-06-07,1.0056857839656832
2024-06-10,1.0050280774270866
2024-06-11,1.0050661498532476
2024-06-12,1.0055627775208416
2024-06-13,1.0046725778586088
2024-06-14,1.0046028470252268
2024-06-17,1.0034116188961166
2024-06-18,1.0033123336625416
2024-06-20,1.0043214182958524
2024-06-21,1.0040988195325304
2024-06-24,1.0049586028610482
2024-06-25,1.0051207332265326
2024-06-26,1.0051875585114651
2024-06-27,1.0051724827099036
2024-06-28,1.0066462351705796
