label,trades,win_rate,avg_win,avg_loss,pf,expectancy,max_dd,sharpe,type
1m,50,0.4,0.0013920823841228824,-0.001526201192601546,0.6080816390705578,-0.0003588877619117745,-0.006089248214020315,-2.648705446012848,single
5m,64,0.46875,0.0007242614050439226,-0.0007930923895057935,0.8057752027091417,-8.183279831061406e-05,-0.0014748376102650322,-1.4624583857076743,single
15m,35,0.5428571428571428,0.0007608132187104039,-0.001239795520218215,0.7287215371286281,-0.00015375077622839338,-0.0029740398808187174,-1.4088304017644087,single
30m,21,0.42857142857142855,0.0018907068577129567,-0.0014309019631867743,0.9910044012565402,-7.355325658318122e-06,-0.002412301738241989,-0.026666384736544698,single
1h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single
1m (baseline),50,0.4,0.0013920823841228824,-0.001526201192601546,0.6080816390705578,-0.0003588877619117745,-0.006089248214020315,-2.648705446012848,combo
1m+15m,17,0.4117647058823529,0.001584043011217257,-0.0019694053498311827,0.5630278743515797,-0.0005062207305759427,-0.003546777690444954,-1.9071478961171748,combo
1m+30m,19,0.47368421052631576,0.0018041830228371697,-0.0022427978419945448,0.7239906736798984,-0.0003258069060216275,-0.004129910360626857,-1.2929820977812723,combo
1m+1h,14,0.2857142857142857,0.002487032361443157,-0.0022427978419945448,0.4435589003833554,-0.0008914177838694871,-0.004206457480781534,-2.353616219143831,combo
