label,trades,win_rate,avg_win,avg_loss,pf,expectancy,max_dd,sharpe,type
1m,620,0.4403225806451613,0.001958586438035368,-0.0016154617158537045,0.9593777115241435,-3.6516442557859114e-05,-0.006681362201744243,-0.44945497937443013,single
5m,619,0.4701130856219709,0.0010470419689352982,-0.00101740354308511,0.9214684546938473,-4.194981993940049e-05,-0.009379688251758939,-0.9263756571520415,single
15m,528,0.5113636363636364,0.0011428707199076936,-0.0010761950628838275,1.1156725601889792,6.059273335972282e-05,-0.005409559259785059,1.254185210198999,single
30m,395,0.46329113924050636,0.0012599301629710262,-0.0015028160966861842,0.7236954860822112,-0.00022286023461714737,-0.023949053618247916,-3.4361981465620737,single
1h,255,0.4627450980392157,0.0015583324684342096,-0.0019216092610453667,0.6984840228352979,-0.0003112832842665824,-0.026027402146032302,-3.1647781121074163,single
1m (baseline),620,0.4403225806451613,0.001958586438035368,-0.0016154617158537045,0.9593777115241435,-3.6516442557859114e-05,-0.006681362201744243,-0.44945497937443013,combo
1m+15m,505,0.5326732673267327,0.0021918282007963676,-0.0014153346570931682,1.7726858857721948,0.0005089072110838184,-0.0024197168621329463,8.474870204877456,combo
1m+30m,471,0.5774946921443737,0.0022354050138931937,-0.0014695815937814133,2.0896147760828274,0.0006731486373890208,-0.0017246635748885037,10.23755640311755,combo
1m+1h,411,0.559610705596107,0.002258890440403298,-0.0014974537275685032,1.9275119852075362,0.0006082801224584624,-0.002515013556500662,7.5556495049661745,combo
