,0
2024-01-02,1.0016580509943056
2024-01-03,1.0028488403059082
2024-01-04,1.0021493489880484
2024-01-05,1.0011672778028018
2024-01-08,0.9991053183289025
2024-01-09,0.9975981618541554
2024-01-10,0.9979613539095468
2024-01-11,0.9967843847272114
2024-01-12,0.9964864095920675
2024-01-16,0.9959919537470712
2024-01-17,0.9941826987087454
2024-01-18,0.9951555814054991
2024-01-19,0.9952667253491432
2024-01-22,0.9975964693784414
2024-01-23,0.9996627292014544
2024-01-24,0.999001749432354
2024-01-25,0.9996715976280355
2024-01-26,1.0000996603270955
2024-01-29,0.9995944784930605
2024-01-30,1.001012241174869
2024-01-31,0.9994500855638787
2024-02-01,0.9981787250411347
2024-02-02,0.9958850046151622
2024-02-05,0.9950672739113251
2024-02-06,0.9949188673801517
2024-02-07,0.9936921081685981
2024-02-08,0.9932197059261029
2024-02-09,0.9926930887403167
2024-02-12,0.9918129481240181
2024-02-13,0.9915075140652846
2024-02-14,0.9924665317755167
2024-02-15,0.9936297801800809
2024-02-16,0.9912912702593228
2024-02-20,0.9910789057014331
2024-02-21,0.9922000013490362
2024-02-22,0.9914053450162441
2024-02-23,0.9927449949499804
2024-02-26,0.9932959159775778
2024-02-27,0.9954219321185446
2024-02-28,0.9955176455255611
2024-02-29,0.996949278786205
2024-03-01,0.9939048386608859
2024-03-04,0.9932290747905775
2024-03-05,0.9917430361922772
2024-03-06,0.9904305970482852
2024-03-07,0.9915148278378003
2024-03-08,0.9920357145955511
2024-03-11,0.9948802100535956
2024-03-12,0.9957684190016984
2024-03-13,0.9937371872800328
2024-03-14,0.9920101954265403
2024-03-15,0.9899615842294598
2024-03-18,0.9898290919730809
2024-03-19,0.9894262623496776
2024-03-20,0.9919067819070387
2024-03-21,0.9921885401522762
2024-03-22,0.9923167832900183
2024-03-25,0.9930694484147509
2024-03-26,0.9940795894731042
2024-03-27,0.992706400115699
2024-03-28,0.9940401567167905
2024-04-01,0.9947178101878432
2024-04-02,0.9947291501421391
2024-04-03,0.99256376238247
2024-04-04,0.991472519998671
2024-04-05,0.9902113514593978
2024-04-08,0.9894151284580872
2024-04-09,0.9898983902071163
2024-04-10,0.9902475962137128
2024-04-11,0.9890036925495427
2024-04-12,0.990186588633768
2024-04-15,0.9918728722579448
2024-04-16,0.9920688038518605
2024-04-17,0.9921743109887656
2024-04-18,0.991535467615335
2024-04-19,0.9938873752063496
2024-04-22,0.9948522093717856
2024-04-23,0.9936629974866416
2024-04-24,0.9949113439116757
2024-04-25,0.9945622031869671
2024-04-26,0.9922859540319142
2024-04-29,0.9929814668309584
2024-04-30,0.9963985512078969
2024-05-01,0.9975810478425989
2024-05-02,0.9955526234930575
2024-05-03,0.9953510070860442
2024-05-06,0.9954704409357008
2024-05-07,0.9949981473932015
2024-05-08,0.9936491979686163
2024-05-09,0.99496627726764
2024-05-10,0.9962223937003066
2024-05-13,0.9972187127443568
2024-05-14,0.9972890099065382
2024-05-15,0.9961557020279599
2024-05-16,0.9963741783537775
2024-05-17,0.9970186752290566
2024-05-20,0.9970515233803612
2024-05-21,0.9976398089820068
2024-05-22,0.9976722918020816
2024-05-23,0.9968859607247608
2024-05-24,0.9940146713423287
2024-05-28,0.9953444640104115
2024-05-29,0.9940924093941259
2024-05-30,0.9948590704114458
2024-05-31,0.9936510770899558
2024-06-03,0.9946844914744248
2024-06-04,0.9964606839922397
2024-06-05,0.9945503114357853
2024-06-06,0.9949463491656021
2024-06-07,0.9956334629708447
2024-06-10,0.9941252810845841
2024-06-11,0.9949353440536974
2024-06-12,0.9938611422549142
2024-06-13,0.994313720990733
2024-06-14,0.9938745361278517
2024-06-17,0.9933376196730577
2024-06-18,0.9935530144513933
2024-06-20,0.9937937073964852
2024-06-21,0.9926735721775302
2024-06-24,0.9927444718271338
2024-06-25,0.9923917165670363
2024-06-26,0.9920194783333928
2024-06-27,0.9928139770955353
2024-06-28,0.9925672564874725
