label,trades,win_rate,avg_win,avg_loss,pf,expectancy,max_dd,sharpe,type
1m,11225,0.43465478841870825,0.001591713351287286,-0.0012221398299826587,1.00703698242459,4.834486747447077e-06,-0.061229090112863316,0.24975275844976969,single
5m,10325,0.4826150121065375,0.001029316602417164,-0.0009725489880740113,1.0037794729500804,1.8704354967432127e-06,-0.055778835223649736,0.15355624191068706,single
15m,6788,0.48305833824395994,0.0011152907409292172,-0.0010686132003950375,0.9928135489253266,-3.8997292655849795e-06,-0.04369127426731788,0.06211967385459908,single
30m,5142,0.485219758848697,0.0015180413650481704,-0.001434642193602994,1.0072645169882297,5.312333014729121e-06,-0.05718772083528251,0.13014299934590157,single
1h,5575,0.47730941704035873,0.0018110397460733639,-0.0017907890681055209,0.9360317337942996,-5.9074763498143814e-05,-0.15710742040842252,-0.6379132254537654,single
1m (baseline),11225,0.43465478841870825,0.001591713351287286,-0.0012221398299826587,1.00703698242459,4.834486747447077e-06,-0.061229090112863316,0.24975275844976969,combo
1m+15m,9959,0.5372025303745356,0.0016318514746984827,-0.0011451655518255894,1.6642012472639751,0.00034987468588451234,-0.006946041083523576,5.333687504463326,combo
1m+30m,9528,0.5451301427371956,0.0016363360073019272,-0.0011772647382960995,1.6769771321271105,0.0003600970322797546,-0.012317769708953777,5.540785487469422,combo
1m+1h,8941,0.5275696230846662,0.0016555036457046209,-0.0012253073885433647,1.5166833437555824,0.0002975359635532355,-0.017228527067272195,4.536172766708231,combo
