,0
2025-09-02,0.9988923143045
2025-09-03,0.9990423603707431
2025-09-04,0.9989491284642222
2025-09-05,0.9995968073766271
2025-09-08,0.9995679395877214
2025-09-09,0.9997612355302041
2025-09-10,0.9993979116152021
2025-09-11,0.9989686881388513
2025-09-12,0.9987635212091497
2025-09-15,0.9985824802355668
2025-09-16,0.9991229005374148
2025-09-17,0.9994006621721236
2025-09-18,0.999083030797355
2025-09-19,0.999101449882581
2025-09-22,0.9988041043276217
2025-09-23,0.9988007352711472
2025-09-24,0.9995114386947533
2025-09-25,0.999033519254462
2025-09-26,0.9980921184032372
2025-09-29,0.9981728983269782
2025-09-30,0.998274537533467
2025-10-01,0.9983949949910166
2025-10-02,0.9988997926383465
2025-10-03,0.9990693291030514
2025-10-06,0.9994706823930323
2025-10-07,0.999723496738816
2025-10-08,0.9994634647387539
2025-10-09,1.000121758293006
2025-10-10,1.0001906685246598
2025-10-13,0.9998173998035834
2025-10-14,0.9981134162984706
2025-10-15,0.9970385663156581
2025-10-16,0.9971908784927653
2025-10-17,0.9968732451685969
2025-10-20,0.9967138508868912
2025-10-21,0.9971450719635815
2025-10-22,0.9972342592165174
2025-10-23,0.9970464516966404
2025-10-24,0.9963630477266288
2025-10-27,0.9961056201825592
2025-10-28,0.9961056201825592
2025-10-29,0.9958089849487761
2025-10-30,0.9953221539906215
2025-10-31,0.9960316268821308
2025-11-03,0.9960316268821308
2025-11-04,0.9960316268821308
2025-11-05,0.9960316268821308
2025-11-06,0.9960316268821308
2025-11-07,0.9960316268821308
2025-11-10,0.9960316268821308
2025-11-11,0.9960316268821308
2025-11-12,0.9960316268821308
2025-11-13,0.9960316268821308
2025-11-14,0.9960316268821308
2025-11-17,0.9960316268821308
2025-11-18,0.9960316268821308
2025-11-19,0.9960316268821308
2025-11-20,0.9960316268821308
2025-11-21,0.9960316268821308
2025-11-24,0.9960316268821308
2025-11-25,0.9960316268821308
2025-11-26,0.9960316268821308
2025-11-28,0.9960316268821308
2025-12-01,0.9960316268821308
2025-12-02,0.9960316268821308
2025-12-03,0.9960316268821308
2025-12-04,0.9960316268821308
2025-12-05,0.9960316268821308
2025-12-08,0.9960316268821308
2025-12-09,0.9960316268821308
2025-12-10,0.9960316268821308
2025-12-11,0.9960316268821308
2025-12-12,0.9960316268821308
2025-12-15,0.9960316268821308
2025-12-16,0.9960316268821308
2025-12-17,0.9960316268821308
