entry_time,exit_time,direction,entry_price,exit_price,exit_reason,base_score,strat_bonus,total_score,position_size,return_pct,mae,mfe,ftfc_score,orb_trend,conditions
2024-01-02 09:31:00,2024-01-02 09:48:00,PUT,462.6495,461.4523,target,4,0,4,0.25,0.0025877040826803215,-0.0002092296652217936,0.00192759313475966,0.1,0,"consecutive_up, rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-02 09:59:00,2024-01-02 10:34:00,PUT,462.2471,461.5081,time_stop,5,0,5,0.5,0.0015987120308596332,-0.000656358904144581,0.001818291558778764,-0.1,0,"consecutive_up, rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-02 10:44:00,2024-01-02 11:19:00,PUT,461.8459,462.1981,time_stop,4,1,5,0.5,-0.0007625920247425363,-0.0011228853606799346,0.0006995839954408039,-0.55,-1,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-02 11:22:00,2024-01-02 11:45:00,PUT,462.2177,462.8246,stop_loss,3,0,3,0.25,-0.0013130176538025179,-0.0009000088053746035,0.0003282003263830123,-0.04999999999999999,0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-02 13:12:00,2024-01-02 13:47:00,PUT,462.4918,462.7854,time_stop,4,0,4,0.25,-0.000634822066034402,-0.0008570962771663658,0.0,-0.050000000000000044,0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-03 09:30:00,2024-01-03 09:56:00,CALL,460.4951,459.9861,stop_loss,3,0,3,0.25,-0.001105332065422537,-0.0008718876704659803,0.0,-0.2,0,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-03 10:00:00,2024-01-03 10:14:00,PUT,460.3679,459.438,target,3,0,3,0.25,0.002019906253237969,-0.001007020689322573,0.0017116745107554434,-0.55,0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-03 10:58:00,2024-01-03 11:33:00,PUT,459.3842,459.8099,time_stop,4,1,5,0.5,-0.0009266753188290023,-0.0011184537909662616,0.0,-0.35,-1,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-03 12:05:00,2024-01-03 12:40:00,PUT,459.5456,459.9469,time_stop,3,1,4,0.25,-0.0008732539273579137,-0.0005218198150520917,0.0011052222021057463,-0.1,-1,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-03 12:41:00,2024-01-03 13:01:00,PUT,459.9665,460.6223,stop_loss,4,1,5,0.5,-0.0014257560061439242,-0.0010213787308423997,0.00035111252667311543,0.1,-1,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-04 09:31:00,2024-01-04 10:01:00,PUT,458.7235,459.5779,stop_loss,4,1,5,0.5,-0.0018625599080927798,-0.0010882372496721303,0.00010681815952306383,-0.65,0,"consecutive_up, rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-05 09:30:00,2024-01-05 09:34:00,PUT,457.4706,458.1362,stop_loss,3,0,3,0.25,-0.0014549568868469003,-0.0006420084700525043,0.0005241866909042952,0.1,0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-05 09:35:00,2024-01-05 10:00:00,PUT,458.2231,458.8409,stop_loss,4,0,4,0.25,-0.0013482515394793242,-0.0006219677707213474,0.0007876076086081542,0.1,0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-05 12:37:00,2024-01-05 13:12:00,PUT,457.823,457.0302,time_stop,4,0,4,0.25,0.0017316735943803604,-0.00017321104444304047,0.0017209707681789233,-0.050000000000000044,0,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-05 13:24:00,2024-01-05 13:29:00,PUT,457.2749,457.9307,stop_loss,4,0,4,0.25,-0.001434148255239899,-0.0011450442611216746,0.0,-0.55,0,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-05 13:33:00,2024-01-05 13:39:00,PUT,458.0628,458.6549,stop_loss,3,0,3,0.25,-0.0012926175188205991,-0.0008653835238312919,0.0,-0.15,0,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-08 09:30:00,2024-01-08 09:35:00,PUT,458.7137,459.2729,stop_loss,4,0,4,0.25,-0.0012190610395982847,-0.0008962017048977963,0.0,0.30000000000000004,0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-08 09:36:00,2024-01-08 09:59:00,PUT,459.1541,459.761,stop_loss,3,0,3,0.25,-0.0013217784617408316,-0.0007034675286575445,0.0009378115103404863,0.30000000000000004,0,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-09 09:30:00,2024-01-09 10:00:00,CALL,461.8556,462.1786,time_stop,3,1,4,0.25,0.0006993527847232683,-0.0009113237990401341,0.0006198907190906416,-0.55,0,"rsi_oversold_zone, below_vwap, near_below_emas"
2024-01-09 10:01:00,2024-01-09 10:15:00,PUT,462.1296,462.6973,stop_loss,4,1,5,0.5,-0.0012284432765181069,-0.0008328832431422181,0.0010802164587595633,-0.7,0,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-10 09:30:00,2024-01-10 09:39:00,PUT,464.371,465.0562,stop_loss,4,0,4,0.25,-0.0014755443384707678,-0.0011488658852512402,0.0,-0.04999999999999993,0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-10 09:40:00,2024-01-10 10:05:00,PUT,464.8796,463.8767,target,3,0,3,0.25,0.002157332780358515,-0.0007692314311060129,0.0018495111422398554,-0.04999999999999993,0,"above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-10 10:12:00,2024-01-10 10:43:00,PUT,464.4679,465.066,stop_loss,4,0,4,0.25,-0.0012877100871771508,-0.0011085803776752095,0.00048248759494459026,-0.19999999999999998,0,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-10 10:45:00,2024-01-10 11:20:00,PUT,464.9485,464.7037,time_stop,4,1,5,0.5,0.0005265099252927967,-0.00040004430598222947,0.0011158225050731398,0.20000000000000007,0,"rsi_overbought_zone, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-10 11:21:00,2024-01-10 11:56:00,PUT,464.8751,464.8408,time_stop,3,0,3,0.25,7.378325920225315e-05,-0.00011573001006081812,0.0007475126114519108,-0.35,0,"rsi_overbought_zone, above_vwap, near_above_emas"
2024-01-11 09:30:00,2024-01-11 09:45:00,PUT,467.5521,466.5048,target,4,0,4,0.25,0.0022399642735002304,-0.00040808286392045784,0.0015491321715803887,0.44999999999999996,0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
2024-01-11 10:19:00,2024-01-11 10:54:00,PUT,464.7531,463.911,time_stop,4,1,5,0.5,0.0018119298182196445,-0.0011892335952142306,0.001727799126030568,0.04999999999999993,-1,"consecutive_up, rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-11 11:49:00,2024-01-11 12:24:00,PUT,463.2993,463.314,time_stop,3,1,4,0.25,-3.172894929909201e-05,-0.0005786755991213542,0.0016373864583866223,-0.20000000000000007,-1,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-11 12:40:00,2024-01-11 12:50:00,PUT,463.451,464.0089,stop_loss,3,1,4,0.25,-0.001203795007454857,-0.001119212171297434,0.0,0.19999999999999998,-1,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-11 12:52:00,2024-01-11 13:15:00,PUT,464.1312,464.7968,stop_loss,3,1,4,0.25,-0.0014340772609125188,-0.0011914734454395596,0.0006220223936680097,0.4,-1,"rsi_overbought_zone, near_above_emas, stoch_rsi_overbought"
2024-01-12 09:30:00,2024-01-12 10:00:00,PUT,467.7967,466.6858,target,4,0,4,0.25,0.0023747495439792867,-0.001088079501202156,0.0017157025690860666,0.30000000000000004,0,"consecutive_up, above_vwap, near_above_emas, stoch_rsi_overbought"
