,0
2015-01-02,1.002002088326982
2015-01-05,1.003788213248452
2015-01-06,1.0026312919609293
2015-01-07,1.0043622249808315
2015-01-08,1.0051526552386292
2015-01-09,1.0049140966958277
2015-01-12,1.0038838878724496
2015-01-13,1.0031612752617123
2015-01-14,1.0013280691903743
2015-01-15,0.9991332882382306
2015-01-16,0.9963593572652308
2015-01-20,0.9958237779686797
2015-01-21,0.9951578973959034
2015-01-22,0.9912830784529791
2015-01-23,0.9921035547984136
2015-01-26,0.9901016086860709
2015-01-27,0.989802265626721
2015-01-28,0.9914191519133295
2015-01-29,0.9945577495276249
2015-01-30,0.9945404616474636
2015-02-02,0.9896914411062225
2015-02-03,0.9877363221797143
2015-02-04,0.98802991278575
2015-02-05,0.9889245574240247
2015-02-06,0.987089893724761
2015-02-09,0.985480355878502
2015-02-10,0.9837978349476445
2015-02-11,0.9817521544710354
2015-02-12,0.9821207270419333
2015-02-13,0.9808657761887888
2015-02-17,0.9819678369605479
2015-02-18,0.9809778314735247
2015-02-19,0.9805552112462504
2015-02-20,0.9777916146715564
2015-02-23,0.9754441121472877
2015-02-24,0.9752748217983077
2015-02-25,0.9748568433733635
2015-02-26,0.9726327124631187
2015-02-27,0.9718822372184909
2015-03-02,0.9713475827856288
2015-03-03,0.9716056492295344
2015-03-04,0.971631176871148
2015-03-05,0.9696857716018015
2015-03-06,0.9685879600731861
2015-03-09,0.9686936571380573
2015-03-10,0.9682908335243456
2015-03-11,0.96832975845278
2015-03-12,0.9661596188921923
2015-03-13,0.9676455724382436
2015-03-16,0.9673011771335432
2015-03-17,0.9679003855576478
2015-03-18,0.9641281273667859
2015-03-19,0.9625588581316546
2015-03-20,0.9620899986879764
2015-03-23,0.9617274180419557
2015-03-24,0.960657304472969
2015-03-25,0.9638731429316478
2015-03-26,0.9640473501006586
2015-03-27,0.9622577381268147
2015-03-30,0.9611897394893303
2015-03-31,0.9613552192693993
2015-04-01,0.9604149358020272
2015-04-02,0.9591173953257226
2015-04-06,0.9577483563207885
2015-04-07,0.957691724489983
2015-04-08,0.9565017058912074
2015-04-09,0.9590052122668696
2015-04-10,0.9580409866784709
2015-04-13,0.9574315582170307
2015-04-14,0.9571019773799647
2015-04-15,0.9573869180232427
2015-04-16,0.9573474623765957
2015-04-17,0.9570233575931448
2015-04-20,0.9570038759964407
2015-04-21,0.95814333835202
2015-04-22,0.9601118543071095
2015-04-23,0.9600262804522619
2015-04-24,0.96102366617076
2015-04-27,0.9592384487660219
2015-04-28,0.9565894706197589
2015-04-29,0.9585856834473873
2015-04-30,0.9593430989835868
2015-05-01,0.958320874726262
2015-05-04,0.9585974140242034
2015-05-05,0.962249219229202
2015-05-06,0.9640471929613855
2015-05-07,0.9648217929958169
2015-05-08,0.9658619323217605
2015-05-11,0.9656904174729042
2015-05-12,0.9633838566569263
2015-05-13,0.9656671396652046
2015-05-14,0.9651553733371413
2015-05-15,0.9677509130285403
2015-05-18,0.9685356212338884
2015-05-19,0.9686633351080915
2015-05-20,0.9666558147638403
2015-05-21,0.9674048946451778
2015-05-22,0.9659210876860296
2015-05-26,0.9660010115167227
2015-05-27,0.9658171223891192
2015-05-28,0.9639121798592273
2015-05-29,0.9648829700924734
2015-06-01,0.965922608982659
2015-06-02,0.9653760982747706
2015-06-03,0.9649138836803811
2015-06-04,0.96675403022522
2015-06-05,0.9653849552769336
2015-06-08,0.9661925354066037
2015-06-09,0.9667238289078799
2015-06-10,0.9664023022817326
