ticker,strat_combo,feature,n,pearson,spearman
IWM,132_bear_continuation,bb_lower,495,-0.0335,-0.025
IWM,132_bear_continuation,bb_width,495,-0.0535,-0.0439
IWM,132_bear_continuation,bb_pct,495,0.0529,0.0235
IWM,132_bear_continuation,obv,495,0.0009,-0.0098
IWM,132_bear_continuation,rvol,495,-0.0176,0.0275
IWM,132_bear_continuation,rvol_10,495,-0.0216,0.0341
IWM,132_bear_continuation,vwap,495,-0.0354,-0.0282
IWM,132_bear_continuation,price_vs_vwap,495,0.0437,0.0602
IWM,132_bear_continuation,price_vs_ema9,495,0.0538,0.0463
IWM,132_bear_continuation,price_vs_ema20,495,0.03,0.045
IWM,132_bear_continuation,consecutive_up,495,-0.0128,-0.0207
IWM,132_bear_continuation,consecutive_down,495,0.0153,0.0103
IWM,132_bear_continuation,intraday_return,495,0.1397,0.1298
IWM,132_bear_continuation,high_low_spread_pct,495,-0.1094,-0.0888
IWM,132_bear_continuation,vix_close,495,0.0659,-0.0083
IWM,132_bear_continuation,total_gex,495,0.0386,0.01
IWM,132_bear_continuation,total_vex,495,0.0104,-0.0136
IWM,132_bear_continuation,flip_price,119,-0.1048,-0.0879
IWM,132_bear_continuation,distance_to_king_pct,495,0.0018,0.0073
IWM,132_bear_continuation,distance_to_gate_pct,480,-0.0157,-0.0026
IWM,132_bull_continuation,rsi_9,487,-0.0226,0.0039
IWM,132_bull_continuation,rsi_14,487,-0.0167,0.0083
IWM,132_bull_continuation,stoch_rsi_k,487,0.0057,-0.0335
IWM,132_bull_continuation,stoch_rsi_d,487,0.0139,-0.0179
IWM,132_bull_continuation,ema_9,487,0.0067,0.0296
IWM,132_bull_continuation,ema_20,487,0.0073,0.03
IWM,132_bull_continuation,ema_50,487,0.0075,0.031
IWM,132_bull_continuation,sma_50,487,0.0087,0.0309
IWM,132_bull_continuation,sma_200,487,0.0052,0.0313
IWM,132_bull_continuation,macd,487,-0.0494,0.005
IWM,132_bull_continuation,macd_signal,487,-0.0369,-0.0016
IWM,132_bull_continuation,macd_histogram,487,-0.0469,0.0288
IWM,132_bull_continuation,atr_14,487,-0.0322,0.0409
IWM,132_bull_continuation,bb_upper,487,0.0058,0.0295
IWM,132_bull_continuation,bb_lower,487,0.0089,0.0296
IWM,132_bull_continuation,bb_width,487,-0.0636,0.0313
IWM,132_bull_continuation,bb_pct,487,-0.0092,0.0278
IWM,132_bull_continuation,obv,487,-0.001,0.0102
IWM,132_bull_continuation,rvol,487,-0.0613,0.0298
IWM,132_bull_continuation,rvol_10,487,-0.0539,0.035
IWM,132_bull_continuation,vwap,487,0.0083,0.0301
IWM,132_bull_continuation,price_vs_vwap,487,-0.2741,-0.0059
IWM,132_bull_continuation,price_vs_ema9,487,-0.225,0.0134
IWM,132_bull_continuation,price_vs_ema20,487,-0.1802,0.0239
IWM,132_bull_continuation,consecutive_up,487,-0.0346,0.0098
IWM,132_bull_continuation,consecutive_down,487,0.0236,-0.0239
IWM,132_bull_continuation,intraday_return,487,-0.2423,0.0424
IWM,132_bull_continuation,high_low_spread_pct,487,-0.2064,0.0597
IWM,132_bull_continuation,vix_close,487,-0.0829,-0.0034
IWM,132_bull_continuation,total_gex,485,-0.0519,-0.0718
IWM,132_bull_continuation,total_vex,485,-0.0141,-0.0015
IWM,132_bull_continuation,flip_price,99,-0.0146,-0.0556
IWM,132_bull_continuation,distance_to_king_pct,485,0.0338,0.071
IWM,132_bull_continuation,distance_to_gate_pct,471,-0.0314,0.0148
IWM,212_bear_continuation,rsi_9,1165,-0.0098,-0.0078
IWM,212_bear_continuation,rsi_14,1165,-0.0185,-0.0151
IWM,212_bear_continuation,stoch_rsi_k,1165,0.0188,0.0024
IWM,212_bear_continuation,stoch_rsi_d,1165,0.0131,0.0019
IWM,212_bear_continuation,ema_9,1163,-0.0211,0.0122
IWM,212_bear_continuation,ema_20,1163,-0.0209,0.0127
IWM,212_bear_continuation,ema_50,1163,-0.0201,0.0127
IWM,212_bear_continuation,sma_50,1163,-0.02,0.0132
IWM,212_bear_continuation,sma_200,1159,-0.0177,0.0116
IWM,212_bear_continuation,macd,1163,-0.0223,-0.0349
IWM,212_bear_continuation,macd_signal,1163,-0.03,-0.0268
IWM,212_bear_continuation,macd_histogram,1163,0.0189,0.002
IWM,212_bear_continuation,atr_14,1165,0.0481,0.0254
IWM,212_bear_continuation,bb_upper,1163,-0.0198,0.014
IWM,212_bear_continuation,bb_lower,1163,-0.0222,0.0114
IWM,212_bear_continuation,bb_width,1163,0.0413,0.0343
IWM,212_bear_continuation,bb_pct,1163,-0.0056,0.0067
IWM,212_bear_continuation,obv,1165,-0.0141,0.0127
IWM,212_bear_continuation,rvol,1165,0.0409,0.0124
IWM,212_bear_continuation,rvol_10,1165,0.0421,0.0138
IWM,212_bear_continuation,vwap,1165,-0.0227,0.0095
IWM,212_bear_continuation,price_vs_vwap,1165,0.0696,0.0307
IWM,212_bear_continuation,price_vs_ema9,1163,0.0024,-0.0011
IWM,212_bear_continuation,price_vs_ema20,1163,0.0082,-0.0099
IWM,212_bear_continuation,consecutive_up,1165,0.0369,0.0271
IWM,212_bear_continuation,consecutive_down,1165,-0.0332,-0.0273
IWM,212_bear_continuation,intraday_return,1165,0.0119,0.0303
IWM,212_bear_continuation,high_low_spread_pct,1165,0.0602,0.0237
IWM,212_bear_continuation,vix_close,1165,0.0107,-0.0159
IWM,212_bear_continuation,total_gex,1163,-0.0141,0.0109
IWM,212_bear_continuation,total_vex,1163,-0.0234,-0.0451
IWM,212_bear_continuation,flip_price,288,-0.0581,0.0238
IWM,212_bear_continuation,distance_to_king_pct,1163,-0.0149,0.013
IWM,212_bear_continuation,distance_to_gate_pct,1143,0.037,0.0537
IWM,212_bear_reversal,rsi_9,1939,-0.0021,-0.0097
IWM,212_bear_reversal,rsi_14,1939,-0.0098,-0.0166
IWM,212_bear_reversal,stoch_rsi_k,1939,0.0355,0.0132
IWM,212_bear_reversal,stoch_rsi_d,1939,0.0328,0.0136
IWM,212_bear_reversal,ema_9,1939,-0.0258,-0.019
IWM,212_bear_reversal,ema_20,1939,-0.0257,-0.0189
IWM,212_bear_reversal,ema_50,1939,-0.0253,-0.0185
IWM,212_bear_reversal,sma_50,1939,-0.0251,-0.0181
IWM,212_bear_reversal,sma_200,1934,-0.0266,-0.0195
IWM,212_bear_reversal,macd,1939,-0.0125,-0.0119
IWM,212_bear_reversal,macd_signal,1939,-0.02,-0.0233
IWM,212_bear_reversal,macd_histogram,1939,0.0227,0.0214
IWM,212_bear_reversal,atr_14,1939,-0.0022,0.0142
IWM,212_bear_reversal,bb_upper,1939,-0.0257,-0.0194
IWM,212_bear_reversal,bb_lower,1939,-0.0263,-0.0186
IWM,212_bear_reversal,bb_width,1939,0.0042,0.004
IWM,212_bear_reversal,bb_pct,1939,0.0053,0.0032
IWM,212_bear_reversal,obv,1939,-0.013,-0.0044
IWM,212_bear_reversal,rvol,1939,0.0562,0.0606
IWM,212_bear_reversal,rvol_10,1939,0.0602,0.0601
IWM,212_bear_reversal,vwap,1939,-0.0259,-0.0191
IWM,212_bear_reversal,price_vs_vwap,1939,0.0112,-0.0035
IWM,212_bear_reversal,price_vs_ema9,1939,-0.0011,-0.0088
IWM,212_bear_reversal,price_vs_ema20,1939,0.0042,-0.0004
IWM,212_bear_reversal,consecutive_up,1939,-0.0194,-0.0302
IWM,212_bear_reversal,consecutive_down,1939,0.0196,0.0288
IWM,212_bear_reversal,intraday_return,1939,0.0047,-0.0048
IWM,212_bear_reversal,high_low_spread_pct,1939,-0.0081,0.03
IWM,212_bear_reversal,vix_close,1939,-0.0104,0.0067
IWM,212_bear_reversal,total_gex,1938,0.0142,0.0043
IWM,212_bear_reversal,total_vex,1938,0.023,0.0144
IWM,212_bear_reversal,flip_price,448,-0.0366,-0.0399
IWM,212_bear_reversal,distance_to_king_pct,1938,0.0022,0.0191
IWM,212_bear_reversal,distance_to_gate_pct,1878,-0.0104,0.0091
IWM,212_bull_continuation,rsi_9,1383,0.0272,0.0347
IWM,212_bull_continuation,rsi_14,1383,0.0302,0.0408
IWM,212_bull_continuation,stoch_rsi_k,1383,0.0126,0.0035
IWM,212_bull_continuation,stoch_rsi_d,1383,0.0102,0.028
IWM,212_bull_continuation,ema_9,1383,0.0083,-0.0022
IWM,212_bull_continuation,ema_20,1383,0.0078,-0.003
IWM,212_bull_continuation,ema_50,1383,0.0074,-0.0036
IWM,212_bull_continuation,sma_50,1383,0.0077,-0.0036
IWM,212_bull_continuation,sma_200,1381,0.0035,-0.0026
IWM,212_bull_continuation,macd,1383,0.0338,0.0577
IWM,212_bull_continuation,macd_signal,1383,0.0235,0.0385
IWM,212_bull_continuation,macd_histogram,1383,0.0413,0.0483
IWM,212_bull_continuation,atr_14,1383,-0.0722,0.0025
IWM,212_bull_continuation,bb_upper,1383,0.0067,-0.0035
IWM,212_bull_continuation,bb_lower,1383,0.0082,-0.0032
IWM,212_bull_continuation,bb_width,1383,-0.0262,0.0242
IWM,212_bull_continuation,bb_pct,1383,0.0164,0.0174
IWM,212_bull_continuation,obv,1383,-0.0121,-0.0082
IWM,212_bull_continuation,rvol,1383,0.0617,0.0513
IWM,212_bull_continuation,rvol_10,1383,0.0396,0.0444
IWM,212_bull_continuation,vwap,1383,0.0075,-0.0027
IWM,212_bull_continuation,price_vs_vwap,1383,0.033,0.0577
IWM,212_bull_continuation,price_vs_ema9,1383,-0.0169,0.0207
IWM,212_bull_continuation,price_vs_ema20,1383,0.0226,0.0419
IWM,212_bull_continuation,consecutive_up,1383,-0.0213,-0.014
IWM,212_bull_continuation,consecutive_down,1383,0.0248,0.0174
IWM,212_bull_continuation,intraday_return,1383,-0.0533,-0.011
IWM,212_bull_continuation,high_low_spread_pct,1383,-0.0877,0.002
IWM,212_bull_continuation,vix_close,1383,-0.0782,-0.0078
IWM,212_bull_continuation,total_gex,1380,0.0027,-0.0424
IWM,212_bull_continuation,total_vex,1380,-0.0032,-0.0022
IWM,212_bull_continuation,flip_price,307,0.0748,-0.0475
IWM,212_bull_continuation,distance_to_king_pct,1380,0.0115,0.0278
IWM,212_bull_continuation,distance_to_gate_pct,1353,0.0004,0.0192
IWM,212_bull_reversal,rsi_9,2013,-0.0082,0.0081
IWM,212_bull_reversal,rsi_14,2013,-0.007,0.0088
IWM,212_bull_reversal,stoch_rsi_k,2013,-0.0212,-0.0078
IWM,212_bull_reversal,stoch_rsi_d,2013,-0.0241,-0.0136
IWM,212_bull_reversal,ema_9,2013,0.0281,0.0031
IWM,212_bull_reversal,ema_20,2012,0.0289,0.0037
IWM,212_bull_reversal,ema_50,2012,0.0292,0.0033
IWM,212_bull_reversal,sma_50,2012,0.0295,0.0033
IWM,212_bull_reversal,sma_200,2009,0.0266,0.0017
IWM,212_bull_reversal,macd,2012,-0.0391,0.0145
IWM,212_bull_reversal,macd_signal,2012,-0.0239,0.0234
IWM,212_bull_reversal,macd_histogram,2012,-0.0602,-0.0102
IWM,212_bull_reversal,atr_14,2013,-0.0102,0.0288
IWM,212_bull_reversal,bb_upper,2012,0.0287,0.004
IWM,212_bull_reversal,bb_lower,2012,0.0296,0.0038
IWM,212_bull_reversal,bb_width,2012,-0.009,0.0348
IWM,212_bull_reversal,bb_pct,2012,-0.0137,0.0019
IWM,212_bull_reversal,obv,2013,0.0213,0.0129
IWM,212_bull_reversal,rvol,2013,-0.0428,-0.0324
IWM,212_bull_reversal,rvol_10,2013,-0.0363,-0.0311
IWM,212_bull_reversal,vwap,2013,0.0286,0.0032
IWM,212_bull_reversal,price_vs_vwap,2013,-0.1035,0.0085
IWM,212_bull_reversal,price_vs_ema9,2013,-0.0825,0.0079
IWM,212_bull_reversal,price_vs_ema20,2012,-0.0727,0.0025
IWM,212_bull_reversal,consecutive_up,2013,0.0142,-0.0105
IWM,212_bull_reversal,consecutive_down,2013,-0.0197,0.0026
IWM,212_bull_reversal,intraday_return,2013,-0.0406,-0.0047
IWM,212_bull_reversal,high_low_spread_pct,2013,-0.1016,0.0007
IWM,212_bull_reversal,vix_close,2013,-0.074,-0.0025
IWM,212_bull_reversal,total_gex,2010,-0.025,-0.0393
IWM,212_bull_reversal,total_vex,2010,-0.0597,-0.0304
IWM,212_bull_reversal,flip_price,468,0.0638,0.0117
IWM,212_bull_reversal,distance_to_king_pct,2010,0.0165,0.0319
IWM,212_bull_reversal,distance_to_gate_pct,1961,0.0085,0.0162
IWM,22_bear_continuation,rsi_9,10822,0.0037,0.0077
IWM,22_bear_continuation,rsi_14,10822,-0.0012,0.0033
IWM,22_bear_continuation,stoch_rsi_k,10822,0.014,0.0113
IWM,22_bear_continuation,stoch_rsi_d,10821,0.0159,0.0113
IWM,22_bear_continuation,ema_9,10821,-0.0284,-0.0297
IWM,22_bear_continuation,ema_20,10820,-0.0281,-0.0296
IWM,22_bear_continuation,ema_50,10812,-0.0273,-0.0293
IWM,22_bear_continuation,sma_50,10812,-0.027,-0.029
IWM,22_bear_continuation,sma_200,10775,-0.028,-0.0325
IWM,22_bear_continuation,macd,10819,-0.0335,-0.0027
IWM,22_bear_continuation,macd_signal,10817,-0.0358,-0.0095
IWM,22_bear_continuation,macd_histogram,10817,-0.0008,0.0111
IWM,22_bear_continuation,atr_14,10822,0.0501,0.0198
IWM,22_bear_continuation,bb_upper,10820,-0.0268,-0.0286
IWM,22_bear_continuation,bb_lower,10820,-0.0295,-0.0303
IWM,22_bear_continuation,bb_width,10820,0.0413,0.0199
IWM,22_bear_continuation,bb_pct,10820,0.017,0.0203
IWM,22_bear_continuation,obv,10822,-0.0165,-0.0216
IWM,22_bear_continuation,rvol,10822,0.0009,0.0072
IWM,22_bear_continuation,rvol_10,10822,-0.0072,0.0015
IWM,22_bear_continuation,vwap,10822,-0.0288,-0.0297
IWM,22_bear_continuation,price_vs_vwap,10822,-0.0082,0.0092
IWM,22_bear_continuation,price_vs_ema9,10821,-0.0394,-0.0004
IWM,22_bear_continuation,price_vs_ema20,10820,-0.0408,0.004
IWM,22_bear_continuation,consecutive_up,10822,0.0052,0.0021
IWM,22_bear_continuation,consecutive_down,10822,-0.0024,-0.0018
IWM,22_bear_continuation,intraday_return,10822,-0.0348,-0.0116
IWM,22_bear_continuation,high_low_spread_pct,10822,0.0665,0.0228
IWM,22_bear_continuation,vix_close,10822,0.0362,-0.0078
IWM,22_bear_continuation,total_gex,10807,-0.0017,0.0093
IWM,22_bear_continuation,total_vex,10807,0.0166,0.0214
IWM,22_bear_continuation,flip_price,2498,-0.081,-0.067
IWM,22_bear_continuation,distance_to_king_pct,10807,-0.0145,-0.0068
IWM,22_bear_continuation,distance_to_gate_pct,10559,-0.0078,-0.0065
IWM,22_bear_reversal,rsi_9,7974,-0.0071,-0.0006
IWM,22_bear_reversal,rsi_14,7974,-0.003,0.0015
IWM,22_bear_reversal,stoch_rsi_k,7974,-0.0166,-0.0142
IWM,22_bear_reversal,stoch_rsi_d,7974,-0.0139,-0.0113
IWM,22_bear_reversal,ema_9,7974,-0.025,-0.0196
IWM,22_bear_reversal,ema_20,7973,-0.025,-0.0198
IWM,22_bear_reversal,ema_50,7967,-0.0253,-0.0203
IWM,22_bear_reversal,sma_50,7967,-0.0254,-0.0202
IWM,22_bear_reversal,sma_200,7947,-0.0274,-0.023
IWM,22_bear_reversal,macd,7973,-0.0042,0.0128
IWM,22_bear_reversal,macd_signal,7971,-0.0004,0.0121
IWM,22_bear_reversal,macd_histogram,7971,-0.0134,-0.0041
IWM,22_bear_reversal,atr_14,7974,0.0038,0.0116
IWM,22_bear_reversal,bb_upper,7973,-0.0252,-0.0197
IWM,22_bear_reversal,bb_lower,7973,-0.0248,-0.0197
IWM,22_bear_reversal,bb_width,7973,-0.0148,0.0106
IWM,22_bear_reversal,bb_pct,7973,-0.0073,0.0017
IWM,22_bear_reversal,obv,7974,-0.0153,-0.0152
IWM,22_bear_reversal,rvol,7974,0.0068,0.0014
IWM,22_bear_reversal,rvol_10,7974,-0.0021,-0.0031
IWM,22_bear_reversal,vwap,7974,-0.0253,-0.0198
IWM,22_bear_reversal,price_vs_vwap,7974,-0.0107,0.0138
IWM,22_bear_reversal,price_vs_ema9,7974,-0.0361,0.0013
IWM,22_bear_reversal,price_vs_ema20,7973,-0.0271,0.0063
IWM,22_bear_reversal,consecutive_up,7974,0.0077,0.0065
IWM,22_bear_reversal,consecutive_down,7974,-0.0049,-0.0028
IWM,22_bear_reversal,intraday_return,7974,-0.0253,-0.0004
IWM,22_bear_reversal,high_low_spread_pct,7974,0.033,0.0063
IWM,22_bear_reversal,vix_close,7974,0.0066,-0.0103
IWM,22_bear_reversal,total_gex,7960,-0.0043,-0.0121
IWM,22_bear_reversal,total_vex,7960,0.0094,0.0088
IWM,22_bear_reversal,flip_price,1809,-0.0481,-0.0359
IWM,22_bear_reversal,distance_to_king_pct,7960,0.0039,0.0169
IWM,22_bear_reversal,distance_to_gate_pct,7799,0.0073,0.005
IWM,22_bull_continuation,rsi_9,12099,0.0087,0.0059
IWM,22_bull_continuation,rsi_14,12099,0.0098,0.006
IWM,22_bull_continuation,stoch_rsi_k,12099,0.008,0.0109
IWM,22_bull_continuation,stoch_rsi_d,12099,0.0044,0.007
IWM,22_bull_continuation,ema_9,12099,0.0041,-0.0032
IWM,22_bull_continuation,ema_20,12094,0.0039,-0.0037
IWM,22_bull_continuation,ema_50,12089,0.0038,-0.0033
IWM,22_bull_continuation,sma_50,12089,0.0036,-0.0033
IWM,22_bull_continuation,sma_200,12074,0.0018,-0.0035
IWM,22_bull_continuation,macd,12094,0.0158,0.0144
IWM,22_bull_continuation,macd_signal,12092,0.0194,0.0085
IWM,22_bull_continuation,macd_histogram,12092,-0.0087,0.0227
IWM,22_bull_continuation,atr_14,12099,-0.0339,0.0109
IWM,22_bull_continuation,bb_upper,12094,0.0029,-0.0044
IWM,22_bull_continuation,bb_lower,12094,0.0051,-0.0026
IWM,22_bull_continuation,bb_width,12094,-0.042,-0.0025
IWM,22_bull_continuation,bb_pct,12094,0.0129,0.014
IWM,22_bull_continuation,obv,12099,0.0048,-0.0002
IWM,22_bull_continuation,rvol,12099,0.0136,0.017
IWM,22_bull_continuation,rvol_10,12099,0.0089,0.0164
IWM,22_bull_continuation,vwap,12099,0.004,-0.0029
IWM,22_bull_continuation,price_vs_vwap,12099,-0.0131,0.0028
IWM,22_bull_continuation,price_vs_ema9,12099,-0.0185,0.014
IWM,22_bull_continuation,price_vs_ema20,12094,-0.0015,0.0184
IWM,22_bull_continuation,consecutive_up,12099,-0.004,-0.0067
IWM,22_bull_continuation,consecutive_down,12099,0.0025,0.0052
IWM,22_bull_continuation,intraday_return,12099,-0.0362,-0.0063
IWM,22_bull_continuation,high_low_spread_pct,12099,-0.0492,0.0167
IWM,22_bull_continuation,vix_close,12099,-0.0504,-0.0108
IWM,22_bull_continuation,total_gex,12083,-0.0253,-0.0377
IWM,22_bull_continuation,total_vex,12083,-0.0065,-0.0088
IWM,22_bull_continuation,flip_price,2560,0.0165,0.0018
IWM,22_bull_continuation,distance_to_king_pct,12083,0.024,0.0308
IWM,22_bull_continuation,distance_to_gate_pct,11763,0.0055,0.0086
IWM,22_bull_reversal,rsi_9,7909,0.0047,0.0071
IWM,22_bull_reversal,rsi_14,7909,0.0071,0.0087
IWM,22_bull_reversal,stoch_rsi_k,7909,-0.0106,-0.0028
IWM,22_bull_reversal,stoch_rsi_d,7909,-0.0064,-0.0002
IWM,22_bull_reversal,ema_9,7909,-0.0214,-0.0241
IWM,22_bull_reversal,ema_20,7908,-0.0215,-0.024
IWM,22_bull_reversal,ema_50,7903,-0.022,-0.0241
IWM,22_bull_reversal,sma_50,7903,-0.0222,-0.0239
IWM,22_bull_reversal,sma_200,7883,-0.0236,-0.0256
IWM,22_bull_reversal,macd,7907,0.0139,0.0136
IWM,22_bull_reversal,macd_signal,7907,0.0153,0.0072
IWM,22_bull_reversal,macd_histogram,7907,-0.0022,0.01
IWM,22_bull_reversal,atr_14,7909,0.0052,0.0093
IWM,22_bull_reversal,bb_upper,7908,-0.0217,-0.0241
IWM,22_bull_reversal,bb_lower,7908,-0.0213,-0.0237
IWM,22_bull_reversal,bb_width,7908,-0.0148,-0.0063
IWM,22_bull_reversal,bb_pct,7908,0.0022,0.0041
IWM,22_bull_reversal,obv,7909,-0.0113,-0.0198
IWM,22_bull_reversal,rvol,7909,0.0126,0.0054
IWM,22_bull_reversal,rvol_10,7909,0.0062,0.0022
IWM,22_bull_reversal,vwap,7909,-0.0218,-0.0243
IWM,22_bull_reversal,price_vs_vwap,7909,0.0223,0.0096
IWM,22_bull_reversal,price_vs_ema9,7909,0.0014,0.0082
IWM,22_bull_reversal,price_vs_ema20,7908,0.0108,0.0145
IWM,22_bull_reversal,consecutive_up,7909,-0.0081,-0.011
IWM,22_bull_reversal,consecutive_down,7909,0.013,0.0138
IWM,22_bull_reversal,intraday_return,7909,0.0098,0.0044
IWM,22_bull_reversal,high_low_spread_pct,7909,0.0245,0.0134
IWM,22_bull_reversal,vix_close,7909,0.0005,-0.0085
IWM,22_bull_reversal,total_gex,7898,-0.0051,-0.0146
IWM,22_bull_reversal,total_vex,7898,0.0145,0.0145
IWM,22_bull_reversal,flip_price,1750,-0.0287,-0.0234
IWM,22_bull_reversal,distance_to_king_pct,7898,0.0067,0.0025
IWM,22_bull_reversal,distance_to_gate_pct,7721,0.0136,0.0018
IWM,312_bear_reversal,rsi_9,422,0.0408,0.0922
IWM,312_bear_reversal,rsi_14,422,0.0264,0.069
IWM,312_bear_reversal,stoch_rsi_k,422,0.0709,0.1384
IWM,312_bear_reversal,stoch_rsi_d,422,0.0472,0.1186
IWM,312_bear_reversal,ema_9,422,-0.0418,-0.0259
IWM,312_bear_reversal,ema_20,422,-0.042,-0.0272
IWM,312_bear_reversal,ema_50,422,-0.0415,-0.0281
IWM,312_bear_reversal,sma_50,422,-0.0412,-0.0287
IWM,312_bear_reversal,sma_200,422,-0.0402,-0.0256
IWM,312_bear_reversal,macd,422,-0.0038,0.0361
IWM,312_bear_reversal,macd_signal,422,-0.0343,0.0055
IWM,312_bear_reversal,macd_histogram,422,0.1226,0.137
IWM,312_bear_reversal,atr_14,422,-0.0306,0.0071
IWM,312_bear_reversal,bb_upper,422,-0.0425,-0.028
IWM,312_bear_reversal,bb_lower,422,-0.043,-0.0273
IWM,312_bear_reversal,bb_width,422,-0.0017,0.0478
IWM,312_bear_reversal,bb_pct,422,0.0711,0.1159
IWM,312_bear_reversal,obv,422,-0.0514,-0.0393
IWM,312_bear_reversal,rvol,422,-0.0087,-0.0437
IWM,312_bear_reversal,rvol_10,422,-0.0259,-0.0578
IWM,312_bear_reversal,vwap,422,-0.0397,-0.0242
IWM,312_bear_reversal,price_vs_vwap,422,-0.075,0.001
IWM,312_bear_reversal,price_vs_ema9,422,0.1042,0.0989
IWM,312_bear_reversal,price_vs_ema20,422,0.0799,0.0731
IWM,312_bear_reversal,consecutive_up,422,0.0518,0.0508
IWM,312_bear_reversal,consecutive_down,422,-0.0646,-0.0648
IWM,312_bear_reversal,intraday_return,422,0.0195,0.029
IWM,312_bear_reversal,high_low_spread_pct,422,-0.0337,0.0136
IWM,312_bear_reversal,vix_close,422,0.0133,0.0228
IWM,312_bear_reversal,total_gex,421,-0.0444,-0.0519
IWM,312_bear_reversal,total_vex,421,0.0249,0.0193
IWM,312_bear_reversal,flip_price,88,0.0374,-0.1332
IWM,312_bear_reversal,distance_to_king_pct,421,0.0124,0.0089
IWM,312_bear_reversal,distance_to_gate_pct,415,-0.057,-0.0291
IWM,312_bull_reversal,rsi_9,631,-0.0337,-0.0114
IWM,312_bull_reversal,rsi_14,631,-0.0208,-0.0033
IWM,312_bull_reversal,stoch_rsi_k,631,-0.0127,-0.0007
IWM,312_bull_reversal,stoch_rsi_d,631,-0.0106,-0.0006
IWM,312_bull_reversal,ema_9,631,0.0622,0.0164
IWM,312_bull_reversal,ema_20,631,0.0626,0.0161
IWM,312_bull_reversal,ema_50,631,0.0618,0.0159
IWM,312_bull_reversal,sma_50,631,0.0629,0.0165
IWM,312_bull_reversal,sma_200,631,0.051,0.0093
IWM,312_bull_reversal,macd,631,-0.027,0.0104
IWM,312_bull_reversal,macd_signal,631,-0.0041,0.007
IWM,312_bull_reversal,macd_histogram,631,-0.0817,0.0144
IWM,312_bull_reversal,atr_14,631,-0.1011,-0.0145
IWM,312_bull_reversal,bb_upper,631,0.0612,0.0154
IWM,312_bull_reversal,bb_lower,631,0.0652,0.0178
IWM,312_bull_reversal,bb_width,631,-0.0659,-0.0503
IWM,312_bull_reversal,bb_pct,631,-0.0217,0.0011
IWM,312_bull_reversal,obv,631,0.0322,0.0178
IWM,312_bull_reversal,rvol,631,-0.0302,0.033
