ticker,strat_combo,gex_tercile,n,mean_bps,hit_pct
IWM,11_inside_compression,HIGH,200,-0.5503352107411574,53.5
IWM,11_inside_compression,LOW,156,-12.07563755400427,44.230769230769226
IWM,11_inside_compression,MID,209,9.369346415116125,57.41626794258373
IWM,132_bear_continuation,HIGH,189,9.423058796801469,54.4973544973545
IWM,132_bear_continuation,LOW,162,0.3514276595957035,50.617283950617285
IWM,132_bear_continuation,MID,144,-5.786918966335416,50.0
IWM,132_bull_continuation,HIGH,156,-5.434410932333973,42.30769230769231
IWM,132_bull_continuation,LOW,157,3.000013864322391,54.14012738853503
IWM,132_bull_continuation,MID,172,-1.1869007512833525,48.25581395348838
IWM,212_bear_continuation,HIGH,407,3.4912857887914868,56.75675675675676
IWM,212_bear_continuation,LOW,347,1.5840070016917192,48.70317002881844
IWM,212_bear_continuation,MID,409,0.0969172069704685,50.61124694376527
IWM,212_bear_reversal,HIGH,640,0.2852406442565812,51.5625
IWM,212_bear_reversal,LOW,655,-4.602294311536538,49.00763358778626
IWM,212_bear_reversal,MID,643,3.486557786877297,54.43234836702955
IWM,212_bull_continuation,HIGH,470,-1.2888061313940928,48.93617021276596
IWM,212_bull_continuation,LOW,438,-1.1404058324180808,54.10958904109589
IWM,212_bull_continuation,MID,472,0.4334691260521746,53.60169491525424
IWM,212_bull_reversal,HIGH,731,-1.2049728262604265,48.837209302325576
IWM,212_bull_reversal,LOW,601,2.765170394113825,53.74376039933444
IWM,212_bull_reversal,MID,678,0.154289580439478,51.32743362831859
IWM,22_bear_continuation,HIGH,3477,1.7647555027310036,53.40811044003452
IWM,22_bear_continuation,LOW,3727,0.004156901568389,51.14032734102495
IWM,22_bear_continuation,MID,3603,4.1184996292594,52.206494587843466
IWM,22_bear_reversal,HIGH,2639,1.2984817057893925,52.6335733232285
IWM,22_bear_reversal,LOW,2611,0.9298996853350414,52.3171198774416
IWM,22_bear_reversal,MID,2710,2.783826072777891,53.7269372693727
IWM,22_bull_continuation,HIGH,3927,-0.7562416007844628,50.42016806722689
IWM,22_bull_continuation,LOW,4115,2.2357668163326143,52.8311057108141
IWM,22_bull_continuation,MID,4041,-0.5853037385879278,51.94258846820095
IWM,22_bull_reversal,HIGH,2583,1.829297882238721,51.99380565234224
IWM,22_bull_reversal,LOW,2651,1.423313551938186,52.54620897774424
IWM,22_bull_reversal,MID,2664,1.0069305029046138,51.91441441441441
IWM,312_bear_reversal,HIGH,146,-1.3744254545210888,54.7945205479452
IWM,312_bear_reversal,LOW,135,1.2745185607589624,56.2962962962963
IWM,312_bear_reversal,MID,140,7.167619889441667,47.85714285714286
IWM,312_bull_reversal,HIGH,260,2.5264753179064967,54.61538461538461
IWM,312_bull_reversal,LOW,182,2.756676012160879,53.84615384615385
IWM,312_bull_reversal,MID,188,-4.7693905036126685,48.40425531914894
IWM,322_bear_continuation,HIGH,359,4.413639098008095,54.317548746518106
IWM,322_bear_continuation,LOW,365,2.939052771572572,52.602739726027394
IWM,322_bear_continuation,MID,353,-4.264664236693863,49.85835694050992
IWM,322_bull_continuation,HIGH,370,-4.9172584692966055,49.18918918918919
IWM,322_bull_continuation,LOW,413,1.6862513987308017,49.39467312348668
IWM,322_bull_continuation,MID,354,-5.673097226452916,46.61016949152542
IWM,32_bear_reversal,HIGH,106,1.349670318421941,50.943396226415096
IWM,32_bear_reversal,LOW,92,7.422387706345736,51.08695652173913
IWM,32_bear_reversal,MID,109,-11.82492364602378,49.54128440366973
IWM,32_bull_reversal,HIGH,139,-5.47868709049869,46.76258992805755
IWM,32_bull_reversal,LOW,143,2.458251112198224,53.14685314685315
IWM,32_bull_reversal,MID,117,8.181441187996493,58.119658119658126
IWM,clean_2d_bear,HIGH,383,0.762643767913859,51.697127937336816
IWM,clean_2d_bear,LOW,401,3.1350844219189278,51.87032418952619
IWM,clean_2d_bear,MID,406,-0.1412419600338565,50.98522167487685
IWM,clean_2u_bull,HIGH,405,0.0472208747244716,54.56790123456791
IWM,clean_2u_bull,LOW,472,0.0920919730927665,54.02542372881356
IWM,clean_2u_bull,MID,435,-5.926614333610637,48.50574712643678
IWM,f2d_bull_reversal,HIGH,175,2.028616243524838,54.85714285714286
IWM,f2d_bull_reversal,LOW,182,8.004075383313872,57.692307692307686
IWM,f2d_bull_reversal,MID,190,0.2393552033862926,50.526315789473685
