ticker,strat_combo,feature,n,pearson,spearman
IWM,132_bear_continuation,stoch_rsi_k,224,0.1374,0.0715
IWM,132_bear_continuation,stoch_rsi_d,224,0.1291,0.0593
IWM,132_bear_continuation,ema_9,224,0.0636,0.0628
IWM,132_bear_continuation,ema_20,224,0.0638,0.0627
IWM,132_bear_continuation,ema_50,224,0.0673,0.07
IWM,132_bear_continuation,sma_50,224,0.0685,0.0715
IWM,132_bear_continuation,sma_200,222,0.0627,0.0603
IWM,132_bear_continuation,macd,224,-0.0698,-0.0977
IWM,132_bear_continuation,macd_signal,224,-0.1253,-0.1033
IWM,132_bear_continuation,macd_histogram,224,0.1861,0.0522
IWM,132_bear_continuation,atr_14,224,0.1011,0.0826
IWM,132_bear_continuation,bb_upper,224,0.0657,0.0629
IWM,132_bear_continuation,bb_lower,224,0.0581,0.063
IWM,132_bear_continuation,bb_width,224,0.1476,0.0147
IWM,132_bear_continuation,bb_pct,224,-0.0004,-0.075
IWM,132_bear_continuation,obv,224,0.0734,0.0557
IWM,132_bear_continuation,rvol,224,0.0102,-0.0335
IWM,132_bear_continuation,rvol_10,224,0.0097,-0.031
IWM,132_bear_continuation,vwap,224,0.061,0.0608
IWM,132_bear_continuation,price_vs_vwap,224,0.0834,-0.0446
IWM,132_bear_continuation,price_vs_ema9,224,-0.0089,-0.0366
IWM,132_bear_continuation,price_vs_ema20,224,0.0038,-0.0578
IWM,132_bear_continuation,consecutive_up,224,0.0093,0.0126
IWM,132_bear_continuation,consecutive_down,224,0.0043,0.0085
IWM,132_bear_continuation,intraday_return,224,0.0162,-0.0492
IWM,132_bear_continuation,high_low_spread_pct,224,0.0097,0.021
IWM,132_bear_continuation,vix_close,224,0.0284,0.0444
IWM,132_bear_continuation,total_gex,224,-0.2171,-0.2487
IWM,132_bear_continuation,total_vex,224,-0.0872,-0.0605
IWM,132_bear_continuation,flip_price,46,-0.1718,-0.0677
IWM,132_bear_continuation,distance_to_king_pct,224,0.0744,0.0831
IWM,132_bear_continuation,distance_to_gate_pct,221,0.0567,0.0404
IWM,132_bull_continuation,rsi_9,264,-0.015,-0.0013
IWM,132_bull_continuation,rsi_14,264,-0.0089,0.0064
IWM,132_bull_continuation,stoch_rsi_k,264,0.0183,-0.0077
IWM,132_bull_continuation,stoch_rsi_d,264,0.0243,-0.0082
IWM,132_bull_continuation,ema_9,264,-0.0854,-0.0715
IWM,132_bull_continuation,ema_20,264,-0.086,-0.072
IWM,132_bull_continuation,ema_50,264,-0.0877,-0.0772
IWM,132_bull_continuation,sma_50,264,-0.0892,-0.0775
IWM,132_bull_continuation,sma_200,263,-0.1007,-0.0922
IWM,132_bull_continuation,macd,264,0.0523,0.0193
IWM,132_bull_continuation,macd_signal,264,0.0676,0.0212
IWM,132_bull_continuation,macd_histogram,264,-0.0529,0.0177
IWM,132_bull_continuation,atr_14,264,-0.0539,0.0238
IWM,132_bull_continuation,bb_upper,264,-0.0852,-0.0702
IWM,132_bull_continuation,bb_lower,264,-0.087,-0.0745
IWM,132_bull_continuation,bb_width,264,0.0006,0.0661
IWM,132_bull_continuation,bb_pct,264,-0.0314,-0.0134
IWM,132_bull_continuation,obv,264,-0.0586,-0.0575
IWM,132_bull_continuation,rvol,264,-0.1075,-0.0622
IWM,132_bull_continuation,rvol_10,264,-0.0991,-0.0518
IWM,132_bull_continuation,vwap,264,-0.0855,-0.0702
IWM,132_bull_continuation,price_vs_vwap,264,-0.0604,-0.0429
IWM,132_bull_continuation,price_vs_ema9,264,-0.0614,0.0203
IWM,132_bull_continuation,price_vs_ema20,264,-0.0008,0.0323
IWM,132_bull_continuation,consecutive_up,264,-0.0317,-0.0579
IWM,132_bull_continuation,consecutive_down,264,0.0448,0.0697
IWM,132_bull_continuation,intraday_return,264,-0.0369,0.0394
IWM,132_bull_continuation,high_low_spread_pct,264,-0.0442,-0.0397
IWM,132_bull_continuation,vix_close,264,0.0589,0.0581
IWM,132_bull_continuation,total_gex,264,0.0336,0.0446
IWM,132_bull_continuation,total_vex,264,0.0795,0.0714
IWM,132_bull_continuation,flip_price,59,-0.2088,-0.2443
IWM,132_bull_continuation,distance_to_king_pct,264,-0.0656,-0.0477
IWM,132_bull_continuation,distance_to_gate_pct,256,0.0136,0.0153
IWM,212_bear_continuation,rsi_9,576,-0.0192,-0.0274
IWM,212_bear_continuation,rsi_14,576,-0.0008,-0.0224
IWM,212_bear_continuation,stoch_rsi_k,576,-0.0679,-0.0379
IWM,212_bear_continuation,stoch_rsi_d,576,-0.0503,-0.0133
IWM,212_bear_continuation,ema_9,576,0.0676,0.049
IWM,212_bear_continuation,ema_20,575,0.0686,0.0523
IWM,212_bear_continuation,ema_50,575,0.0658,0.0511
IWM,212_bear_continuation,sma_50,575,0.0651,0.0516
IWM,212_bear_continuation,sma_200,572,0.0488,0.0349
IWM,212_bear_continuation,macd,575,0.0825,-0.0027
IWM,212_bear_continuation,macd_signal,575,0.1007,0.0094
IWM,212_bear_continuation,macd_histogram,575,-0.0367,-0.027
IWM,212_bear_continuation,atr_14,576,-0.0788,0.0116
IWM,212_bear_continuation,bb_upper,575,0.0651,0.051
IWM,212_bear_continuation,bb_lower,575,0.0718,0.0532
IWM,212_bear_continuation,bb_width,575,-0.0728,0.0018
IWM,212_bear_continuation,bb_pct,575,-0.0302,-0.0276
IWM,212_bear_continuation,obv,576,0.0687,0.0559
IWM,212_bear_continuation,rvol,576,0.0886,0.0991
IWM,212_bear_continuation,rvol_10,576,0.0755,0.0751
IWM,212_bear_continuation,vwap,576,0.0679,0.05
IWM,212_bear_continuation,price_vs_vwap,576,-0.0279,-0.0613
IWM,212_bear_continuation,price_vs_ema9,576,0.0165,-0.0282
IWM,212_bear_continuation,price_vs_ema20,575,0.0503,-0.0101
IWM,212_bear_continuation,consecutive_up,576,0.0051,-0.0067
IWM,212_bear_continuation,consecutive_down,576,0.0017,0.0203
IWM,212_bear_continuation,intraday_return,576,-0.0343,-0.0653
IWM,212_bear_continuation,high_low_spread_pct,576,-0.0613,0.0021
IWM,212_bear_continuation,vix_close,576,-0.1549,-0.073
IWM,212_bear_continuation,total_gex,574,0.0092,0.006
IWM,212_bear_continuation,total_vex,574,-0.0656,-0.0535
IWM,212_bear_continuation,flip_price,147,-0.0351,-0.0454
IWM,212_bear_continuation,distance_to_king_pct,574,0.0964,0.0921
IWM,212_bear_continuation,distance_to_gate_pct,565,0.1535,0.1115
IWM,212_bear_reversal,rsi_9,977,0.0738,0.0734
IWM,212_bear_reversal,rsi_14,977,0.0732,0.0752
IWM,212_bear_reversal,stoch_rsi_k,977,0.0535,0.0358
IWM,212_bear_reversal,stoch_rsi_d,977,0.0482,0.0364
IWM,212_bear_reversal,ema_9,977,0.0162,0.0322
IWM,212_bear_reversal,ema_20,977,0.015,0.0312
IWM,212_bear_reversal,ema_50,976,0.0127,0.0277
IWM,212_bear_reversal,sma_50,976,0.0121,0.0276
IWM,212_bear_reversal,sma_200,972,0.0105,0.023
IWM,212_bear_reversal,macd,976,0.0647,0.0609
IWM,212_bear_reversal,macd_signal,976,0.0482,0.037
IWM,212_bear_reversal,macd_histogram,976,0.0713,0.0627
IWM,212_bear_reversal,atr_14,977,0.0283,0.0311
IWM,212_bear_reversal,bb_upper,977,0.0157,0.0315
IWM,212_bear_reversal,bb_lower,977,0.0133,0.0304
IWM,212_bear_reversal,bb_width,977,0.0398,0.0456
IWM,212_bear_reversal,bb_pct,977,0.0619,0.0655
IWM,212_bear_reversal,obv,977,0.0384,0.0507
IWM,212_bear_reversal,rvol,977,-0.0035,0.0281
IWM,212_bear_reversal,rvol_10,977,-0.0102,0.0271
IWM,212_bear_reversal,vwap,977,0.016,0.0326
IWM,212_bear_reversal,price_vs_vwap,977,0.0858,0.0448
IWM,212_bear_reversal,price_vs_ema9,977,0.0633,0.0733
IWM,212_bear_reversal,price_vs_ema20,977,0.0686,0.0705
IWM,212_bear_reversal,consecutive_up,977,0.0365,0.024
IWM,212_bear_reversal,consecutive_down,977,-0.0366,-0.0252
IWM,212_bear_reversal,intraday_return,977,-0.0298,0.0036
IWM,212_bear_reversal,high_low_spread_pct,977,0.0681,-0.0273
IWM,212_bear_reversal,vix_close,977,-0.0238,-0.0361
IWM,212_bear_reversal,total_gex,976,-0.002,0.0071
IWM,212_bear_reversal,total_vex,976,-0.0263,-0.0564
IWM,212_bear_reversal,flip_price,214,-0.0004,0.0726
IWM,212_bear_reversal,distance_to_king_pct,976,0.0572,0.0661
IWM,212_bear_reversal,distance_to_gate_pct,948,0.0725,0.0592
IWM,212_bull_continuation,rsi_9,683,0.0007,-0.0268
IWM,212_bull_continuation,rsi_14,683,-0.0005,-0.024
IWM,212_bull_continuation,stoch_rsi_k,683,0.0253,0.0044
IWM,212_bull_continuation,stoch_rsi_d,683,0.0152,-0.0144
IWM,212_bull_continuation,ema_9,683,0.0588,0.0314
IWM,212_bull_continuation,ema_20,683,0.0593,0.0307
IWM,212_bull_continuation,ema_50,682,0.056,0.0272
IWM,212_bull_continuation,sma_50,682,0.0576,0.029
IWM,212_bull_continuation,sma_200,681,0.0419,0.0198
IWM,212_bull_continuation,macd,683,-0.0264,-0.0233
IWM,212_bull_continuation,macd_signal,682,-0.0227,-0.0203
IWM,212_bull_continuation,macd_histogram,682,-0.0196,0.0014
IWM,212_bull_continuation,atr_14,683,-0.0155,0.0374
IWM,212_bull_continuation,bb_upper,683,0.0583,0.032
IWM,212_bull_continuation,bb_lower,683,0.0605,0.0312
IWM,212_bull_continuation,bb_width,683,-0.0064,0.0063
IWM,212_bull_continuation,bb_pct,683,-0.0008,-0.0159
IWM,212_bull_continuation,obv,683,0.0536,0.021
IWM,212_bull_continuation,rvol,683,-0.005,0.0437
IWM,212_bull_continuation,rvol_10,683,0.0022,0.0483
IWM,212_bull_continuation,vwap,683,0.0581,0.0301
IWM,212_bull_continuation,price_vs_vwap,683,0.0039,0.0472
IWM,212_bull_continuation,price_vs_ema9,683,-0.0425,-0.0049
IWM,212_bull_continuation,price_vs_ema20,683,-0.0566,-0.0193
IWM,212_bull_continuation,consecutive_up,683,-0.0459,-0.0389
IWM,212_bull_continuation,consecutive_down,683,0.0426,0.0348
IWM,212_bull_continuation,intraday_return,683,-0.0019,0.0418
IWM,212_bull_continuation,high_low_spread_pct,683,-0.0607,0.0542
IWM,212_bull_continuation,vix_close,683,-0.0987,0.0205
IWM,212_bull_continuation,total_gex,682,0.0161,-0.0118
IWM,212_bull_continuation,total_vex,682,-0.0523,-0.0489
IWM,212_bull_continuation,flip_price,149,0.0401,-0.0151
IWM,212_bull_continuation,distance_to_king_pct,682,0.0983,0.0633
IWM,212_bull_continuation,distance_to_gate_pct,659,0.0497,0.036
IWM,212_bull_reversal,rsi_9,1078,0.0128,0.0241
IWM,212_bull_reversal,rsi_14,1078,0.009,0.0157
IWM,212_bull_reversal,stoch_rsi_k,1078,0.0661,0.0809
IWM,212_bull_reversal,stoch_rsi_d,1078,0.065,0.0816
IWM,212_bull_reversal,ema_9,1078,0.0067,0.0258
IWM,212_bull_reversal,ema_20,1078,0.0064,0.0255
IWM,212_bull_reversal,ema_50,1076,0.0043,0.0249
IWM,212_bull_reversal,sma_50,1076,0.0048,0.0255
IWM,212_bull_reversal,sma_200,1074,0.0019,0.0244
IWM,212_bull_reversal,macd,1077,0.0126,0.0009
IWM,212_bull_reversal,macd_signal,1077,-0.0032,-0.02
IWM,212_bull_reversal,macd_histogram,1077,0.0535,0.0806
IWM,212_bull_reversal,atr_14,1078,0.0032,0.0672
IWM,212_bull_reversal,bb_upper,1078,0.0064,0.0238
IWM,212_bull_reversal,bb_lower,1078,0.005,0.0242
IWM,212_bull_reversal,bb_width,1078,0.0249,0.0489
IWM,212_bull_reversal,bb_pct,1078,0.0215,0.0325
IWM,212_bull_reversal,obv,1078,0.009,0.0223
IWM,212_bull_reversal,rvol,1078,-0.0,-0.0384
IWM,212_bull_reversal,rvol_10,1078,-0.002,-0.0472
IWM,212_bull_reversal,vwap,1078,0.0075,0.0265
IWM,212_bull_reversal,price_vs_vwap,1078,-0.0412,0.0051
IWM,212_bull_reversal,price_vs_ema9,1078,0.0298,0.0378
IWM,212_bull_reversal,price_vs_ema20,1078,0.0424,0.0258
IWM,212_bull_reversal,consecutive_up,1078,-0.0545,-0.0339
IWM,212_bull_reversal,consecutive_down,1078,0.0455,0.0244
IWM,212_bull_reversal,intraday_return,1078,-0.0422,-0.0324
IWM,212_bull_reversal,high_low_spread_pct,1078,-0.0093,0.0434
IWM,212_bull_reversal,vix_close,1078,-0.0619,0.0065
IWM,212_bull_reversal,total_gex,1076,-0.0129,-0.0447
IWM,212_bull_reversal,total_vex,1076,-0.0219,-0.0248
IWM,212_bull_reversal,flip_price,261,-0.0832,-0.016
IWM,212_bull_reversal,distance_to_king_pct,1076,0.0082,0.0164
IWM,212_bull_reversal,distance_to_gate_pct,1053,0.0037,0.0227
IWM,22_bear_continuation,rsi_9,5105,-0.022,-0.0183
IWM,22_bear_continuation,rsi_14,5105,-0.0248,-0.0226
IWM,22_bear_continuation,stoch_rsi_k,5105,-0.0054,0.0031
IWM,22_bear_continuation,stoch_rsi_d,5103,-0.0153,-0.006
IWM,22_bear_continuation,ema_9,5103,-0.0117,-0.0245
IWM,22_bear_continuation,ema_20,5102,-0.0107,-0.0238
IWM,22_bear_continuation,ema_50,5094,-0.0112,-0.0257
IWM,22_bear_continuation,sma_50,5094,-0.0111,-0.0255
IWM,22_bear_continuation,sma_200,5061,-0.0084,-0.0267
IWM,22_bear_continuation,macd,5102,-0.0526,-0.0231
IWM,22_bear_continuation,macd_signal,5101,-0.0459,-0.0264
IWM,22_bear_continuation,macd_histogram,5101,-0.0334,-0.0136
IWM,22_bear_continuation,atr_14,5105,0.0619,0.0177
IWM,22_bear_continuation,bb_upper,5102,-0.0083,-0.0217
IWM,22_bear_continuation,bb_lower,5102,-0.0123,-0.025
IWM,22_bear_continuation,bb_width,5102,0.0568,0.0293
IWM,22_bear_continuation,bb_pct,5102,-0.0145,-0.0085
IWM,22_bear_continuation,obv,5105,0.0061,-0.0069
IWM,22_bear_continuation,rvol,5105,-0.0029,0.0081
IWM,22_bear_continuation,rvol_10,5105,-0.0068,0.0014
IWM,22_bear_continuation,vwap,5105,-0.0125,-0.0257
IWM,22_bear_continuation,price_vs_vwap,5105,-0.0273,-0.0014
IWM,22_bear_continuation,price_vs_ema9,5103,-0.044,-0.0208
IWM,22_bear_continuation,price_vs_ema20,5102,-0.0505,-0.0182
IWM,22_bear_continuation,consecutive_up,5105,0.0114,0.0086
IWM,22_bear_continuation,consecutive_down,5105,-0.0108,-0.0097
IWM,22_bear_continuation,intraday_return,5105,-0.033,-0.0264
IWM,22_bear_continuation,high_low_spread_pct,5105,0.0619,0.035
IWM,22_bear_continuation,vix_close,5105,0.0049,-0.0123
IWM,22_bear_continuation,total_gex,5096,-0.0285,-0.0183
IWM,22_bear_continuation,total_vex,5096,-0.011,0.0007
IWM,22_bear_continuation,flip_price,1133,-0.0553,-0.0405
IWM,22_bear_continuation,distance_to_king_pct,5096,-0.0023,-0.0028
IWM,22_bear_continuation,distance_to_gate_pct,4986,0.014,0.0033
IWM,22_bear_reversal,rsi_9,3981,0.0055,0.0043
IWM,22_bear_reversal,rsi_14,3981,0.0013,-0.001
IWM,22_bear_reversal,stoch_rsi_k,3981,0.0163,0.0182
IWM,22_bear_reversal,stoch_rsi_d,3981,0.0087,0.0119
IWM,22_bear_reversal,ema_9,3981,-0.0235,-0.0277
IWM,22_bear_reversal,ema_20,3979,-0.0234,-0.0279
IWM,22_bear_reversal,ema_50,3976,-0.0237,-0.0286
IWM,22_bear_reversal,sma_50,3976,-0.0236,-0.028
IWM,22_bear_reversal,sma_200,3954,-0.0279,-0.0326
IWM,22_bear_reversal,macd,3979,-0.0138,-0.0066
IWM,22_bear_reversal,macd_signal,3977,-0.0109,-0.0168
IWM,22_bear_reversal,macd_histogram,3977,-0.0121,0.0148
IWM,22_bear_reversal,atr_14,3981,0.0327,0.0194
IWM,22_bear_reversal,bb_upper,3979,-0.0218,-0.0271
IWM,22_bear_reversal,bb_lower,3979,-0.0245,-0.0282
IWM,22_bear_reversal,bb_width,3979,0.0339,0.0189
IWM,22_bear_reversal,bb_pct,3979,0.0082,0.0071
IWM,22_bear_reversal,obv,3981,-0.0031,-0.0087
IWM,22_bear_reversal,rvol,3981,0.0036,-0.0023
IWM,22_bear_reversal,rvol_10,3981,0.0016,-0.0094
IWM,22_bear_reversal,vwap,3981,-0.0236,-0.0275
IWM,22_bear_reversal,price_vs_vwap,3981,0.0166,0.021
IWM,22_bear_reversal,price_vs_ema9,3981,0.0187,0.0108
IWM,22_bear_reversal,price_vs_ema20,3979,0.0124,0.008
IWM,22_bear_reversal,consecutive_up,3981,0.0054,0.0049
IWM,22_bear_reversal,consecutive_down,3981,-0.0059,-0.0043
IWM,22_bear_reversal,intraday_return,3981,-0.0083,0.008
IWM,22_bear_reversal,high_low_spread_pct,3981,0.0355,0.012
IWM,22_bear_reversal,vix_close,3981,-0.0061,-0.0095
IWM,22_bear_reversal,total_gex,3973,-0.0088,-0.006
IWM,22_bear_reversal,total_vex,3973,0.0068,0.0104
IWM,22_bear_reversal,flip_price,944,0.023,-0.0325
IWM,22_bear_reversal,distance_to_king_pct,3973,0.0009,0.0121
IWM,22_bear_reversal,distance_to_gate_pct,3881,-0.0052,-0.0001
IWM,22_bull_continuation,rsi_9,6034,-0.0038,0.004
IWM,22_bull_continuation,rsi_14,6034,-0.0013,0.0013
IWM,22_bull_continuation,stoch_rsi_k,6034,0.0066,0.024
IWM,22_bull_continuation,stoch_rsi_d,6034,0.0109,0.0277
IWM,22_bull_continuation,ema_9,6031,-0.0198,-0.0246
IWM,22_bull_continuation,ema_20,6029,-0.02,-0.025
IWM,22_bull_continuation,ema_50,6026,-0.0209,-0.0258
IWM,22_bull_continuation,sma_50,6026,-0.0207,-0.0255
IWM,22_bull_continuation,sma_200,5996,-0.0212,-0.0218
IWM,22_bull_continuation,macd,6027,0.0021,-0.0058
IWM,22_bull_continuation,macd_signal,6026,0.0022,-0.0188
IWM,22_bull_continuation,macd_histogram,6026,-0.0003,0.0323
IWM,22_bull_continuation,atr_14,6034,-0.0184,0.0201
IWM,22_bull_continuation,bb_upper,6029,-0.0205,-0.0255
IWM,22_bull_continuation,bb_lower,6029,-0.0196,-0.0241
IWM,22_bull_continuation,bb_width,6029,-0.022,0.0145
IWM,22_bull_continuation,bb_pct,6029,-0.0023,0.014
IWM,22_bull_continuation,obv,6034,-0.0021,-0.0109
IWM,22_bull_continuation,rvol,6034,-0.0087,0.0076
IWM,22_bull_continuation,rvol_10,6034,-0.0065,0.0104
IWM,22_bull_continuation,vwap,6034,-0.0199,-0.0244
IWM,22_bull_continuation,price_vs_vwap,6034,-0.047,0.0295
IWM,22_bull_continuation,price_vs_ema9,6031,-0.0325,0.0164
IWM,22_bull_continuation,price_vs_ema20,6029,-0.0208,0.0156
IWM,22_bull_continuation,consecutive_up,6034,-0.0476,-0.0374
IWM,22_bull_continuation,consecutive_down,6034,0.0459,0.0367
IWM,22_bull_continuation,intraday_return,6034,-0.0359,-0.0145
IWM,22_bull_continuation,high_low_spread_pct,6034,-0.0219,0.031
IWM,22_bull_continuation,vix_close,6034,-0.0246,0.0016
IWM,22_bull_continuation,total_gex,6024,-0.014,-0.0356
IWM,22_bull_continuation,total_vex,6024,0.0069,0.0061
IWM,22_bull_continuation,flip_price,1254,-0.0198,-0.0145
IWM,22_bull_continuation,distance_to_king_pct,6024,0.0182,0.0246
IWM,22_bull_continuation,distance_to_gate_pct,5858,0.004,-0.0007
IWM,22_bull_reversal,rsi_9,3940,0.0118,0.0004
IWM,22_bull_reversal,rsi_14,3940,0.016,0.0005
IWM,22_bull_reversal,stoch_rsi_k,3940,0.012,0.0076
IWM,22_bull_reversal,stoch_rsi_d,3940,0.02,0.0142
IWM,22_bull_reversal,ema_9,3939,0.0025,-0.0233
IWM,22_bull_reversal,ema_20,3938,0.0019,-0.0236
IWM,22_bull_reversal,ema_50,3935,-0.0003,-0.0251
IWM,22_bull_reversal,sma_50,3935,-0.0006,-0.0252
IWM,22_bull_reversal,sma_200,3911,-0.0061,-0.0278
IWM,22_bull_reversal,macd,3938,0.0435,-0.0045
IWM,22_bull_reversal,macd_signal,3936,0.0454,-0.005
IWM,22_bull_reversal,macd_histogram,3936,0.0021,0.0049
IWM,22_bull_reversal,atr_14,3940,-0.0499,-0.0019
IWM,22_bull_reversal,bb_upper,3938,0.0006,-0.0235
IWM,22_bull_reversal,bb_lower,3938,0.0032,-0.023
IWM,22_bull_reversal,bb_width,3938,-0.0385,0.0062
IWM,22_bull_reversal,bb_pct,3938,0.0021,-0.0015
IWM,22_bull_reversal,obv,3940,-0.0021,-0.0183
IWM,22_bull_reversal,rvol,3940,-0.0076,0.0158
IWM,22_bull_reversal,rvol_10,3940,-0.0057,0.0103
IWM,22_bull_reversal,vwap,3940,0.0021,-0.0235
IWM,22_bull_reversal,price_vs_vwap,3940,0.028,0.0106
IWM,22_bull_reversal,price_vs_ema9,3939,0.0135,-0.0016
IWM,22_bull_reversal,price_vs_ema20,3938,0.04,0.001
IWM,22_bull_reversal,consecutive_up,3940,-0.0142,-0.0154
IWM,22_bull_reversal,consecutive_down,3940,0.0195,0.0198
IWM,22_bull_reversal,intraday_return,3940,-0.0149,0.0204
IWM,22_bull_reversal,high_low_spread_pct,3940,-0.0697,0.0131
IWM,22_bull_reversal,vix_close,3940,-0.1122,-0.0314
IWM,22_bull_reversal,total_gex,3933,-0.0043,-0.0057
IWM,22_bull_reversal,total_vex,3933,-0.0032,0.0144
IWM,22_bull_reversal,flip_price,871,0.0194,-0.0174
IWM,22_bull_reversal,distance_to_king_pct,3933,0.0191,0.0024
IWM,22_bull_reversal,distance_to_gate_pct,3835,0.0132,-0.0204
IWM,312_bear_reversal,rsi_9,197,-0.0086,-0.0518
IWM,312_bear_reversal,rsi_14,197,-0.036,-0.0816
IWM,312_bear_reversal,stoch_rsi_k,197,0.0921,0.0639
IWM,312_bear_reversal,stoch_rsi_d,197,0.0638,0.0322
IWM,312_bear_reversal,ema_9,197,-0.0219,-0.0121
IWM,312_bear_reversal,ema_20,196,-0.0179,-0.0054
IWM,312_bear_reversal,ema_50,196,-0.0166,-0.0032
IWM,312_bear_reversal,sma_50,196,-0.0156,-0.0033
IWM,312_bear_reversal,sma_200,196,-0.0165,-0.0043
IWM,312_bear_reversal,macd,196,-0.0267,-0.1235
IWM,312_bear_reversal,macd_signal,196,-0.0563,-0.1326
IWM,312_bear_reversal,macd_histogram,196,0.105,0.0963
IWM,312_bear_reversal,atr_14,197,-0.0956,-0.0697
IWM,312_bear_reversal,bb_upper,196,-0.0197,-0.008
IWM,312_bear_reversal,bb_lower,196,-0.0176,-0.0039
IWM,312_bear_reversal,bb_width,196,-0.0412,0.006
IWM,312_bear_reversal,bb_pct,196,-0.0153,-0.0391
IWM,312_bear_reversal,obv,197,-0.0231,-0.0151
IWM,312_bear_reversal,rvol,197,0.1083,0.0929
IWM,312_bear_reversal,rvol_10,197,0.1057,0.0981
IWM,312_bear_reversal,vwap,197,-0.024,-0.0136
IWM,312_bear_reversal,price_vs_vwap,197,0.2116,0.1153
IWM,312_bear_reversal,price_vs_ema9,197,0.0746,0.049
IWM,312_bear_reversal,price_vs_ema20,196,0.0305,-0.0538
IWM,312_bear_reversal,consecutive_up,197,0.0745,0.1002
IWM,312_bear_reversal,consecutive_down,197,-0.0773,-0.1005
IWM,312_bear_reversal,intraday_return,197,0.0382,0.0422
IWM,312_bear_reversal,high_low_spread_pct,197,-0.0758,-0.0505
IWM,312_bear_reversal,vix_close,197,-0.2051,-0.1578
IWM,312_bear_reversal,total_gex,197,-0.0137,0.002
IWM,312_bear_reversal,total_vex,197,0.0611,0.0574
IWM,312_bear_reversal,flip_price,41,-0.0277,0.0186
IWM,312_bear_reversal,distance_to_king_pct,197,-0.0283,-0.0249
IWM,312_bear_reversal,distance_to_gate_pct,193,-0.0363,-0.0267
IWM,312_bull_reversal,rsi_9,323,-0.0718,-0.1018
IWM,312_bull_reversal,rsi_14,323,-0.0722,-0.1219
IWM,312_bull_reversal,stoch_rsi_k,323,0.0078,0.0478
IWM,312_bull_reversal,stoch_rsi_d,323,0.0208,0.0605
IWM,312_bull_reversal,ema_9,323,-0.027,-0.0349
IWM,312_bull_reversal,ema_20,323,-0.0252,-0.0343
IWM,312_bull_reversal,ema_50,323,-0.0253,-0.0323
IWM,312_bull_reversal,sma_50,323,-0.0226,-0.0299
IWM,312_bull_reversal,sma_200,322,-0.0372,-0.0394
IWM,312_bull_reversal,macd,323,-0.1063,-0.1493
IWM,312_bull_reversal,macd_signal,323,-0.061,-0.1521
IWM,312_bull_reversal,macd_histogram,323,-0.1526,0.0484
IWM,312_bull_reversal,atr_14,323,-0.2553,-0.0763
IWM,312_bull_reversal,bb_upper,323,-0.0329,-0.0396
IWM,312_bull_reversal,bb_lower,323,-0.0154,-0.0275
IWM,312_bull_reversal,bb_width,323,-0.2868,-0.117
IWM,312_bull_reversal,bb_pct,323,-0.0847,-0.073
IWM,312_bull_reversal,obv,323,-0.0423,-0.0436
IWM,312_bull_reversal,rvol,323,-0.1399,-0.1233
IWM,312_bull_reversal,rvol_10,323,-0.1684,-0.1379
IWM,312_bull_reversal,vwap,323,-0.0259,-0.0336
