ticker,strat_combo,vex_tercile,n,mean_bps,hit_pct
IWM,22_bull_continuation,HIGH,3958,-1.4313083992968207,50.88428499242041
IWM,22_bull_continuation,LOW,3916,0.1500629315768093,50.74055158324822
IWM,22_bull_continuation,MID,4209,2.124656564422984,53.50439534331195
IWM,22_bull_reversal,HIGH,2655,1.429444734317776,52.05273069679849
IWM,22_bull_reversal,LOW,2620,-0.5379577222192731,50.53435114503817
IWM,22_bull_reversal,MID,2623,3.3530373535453446,53.86961494471979
IWM,312_bear_reversal,HIGH,160,0.0337644924446502,51.87500000000001
IWM,312_bear_reversal,LOW,134,-6.353829412129515,49.25373134328358
IWM,312_bear_reversal,MID,127,14.337570836995472,58.26771653543307
IWM,312_bull_reversal,HIGH,216,-3.8187590661039006,50.0
IWM,312_bull_reversal,LOW,225,5.032006573656096,52.888888888888886
IWM,312_bull_reversal,MID,189,-0.2401921619279975,55.02645502645503
IWM,322_bear_continuation,HIGH,336,-3.020300359112156,53.86904761904761
IWM,322_bear_continuation,LOW,368,2.989427694302997,52.44565217391305
IWM,322_bear_continuation,MID,373,2.859345178054,50.67024128686327
IWM,322_bull_continuation,HIGH,335,-7.081151954988351,48.35820895522388
IWM,322_bull_continuation,LOW,386,-1.0619578121015922,47.40932642487047
IWM,322_bull_continuation,MID,416,-0.8392754897498619,49.51923076923077
IWM,32_bear_reversal,HIGH,101,-12.134265835145486,44.55445544554456
IWM,32_bear_reversal,LOW,105,6.50494633194729,54.285714285714285
IWM,32_bear_reversal,MID,101,0.7876191070808937,52.47524752475248
IWM,32_bull_reversal,HIGH,120,-1.3968809079511988,54.16666666666666
IWM,32_bull_reversal,LOW,143,0.45748386392681,49.65034965034965
IWM,32_bull_reversal,MID,136,4.775195138773733,53.67647058823529
IWM,clean_2d_bear,HIGH,371,3.804832616536429,50.67385444743935
IWM,clean_2d_bear,LOW,418,0.6799622969539667,52.39234449760766
IWM,clean_2d_bear,MID,401,-0.5084787040773596,51.3715710723192
IWM,clean_2u_bull,HIGH,407,-3.736300686292773,51.5970515970516
IWM,clean_2u_bull,LOW,463,-4.559947787590792,51.61987041036718
IWM,clean_2u_bull,MID,442,2.525893292801505,53.84615384615385
IWM,f2d_bull_reversal,HIGH,157,6.850673374282106,54.77707006369427
IWM,f2d_bull_reversal,LOW,185,3.2134479165187693,55.13513513513514
IWM,f2d_bull_reversal,MID,205,0.9130900814883112,53.170731707317074
IWM,f2u_bear_reversal,HIGH,177,-3.205690685826151,51.41242937853108
IWM,f2u_bear_reversal,LOW,177,0.4019168529658867,50.282485875706215
IWM,f2u_bear_reversal,MID,199,-2.14162486310736,55.778894472361806
IWM,none,HIGH,4470,0.7298399870242342,52.23713646532438
IWM,none,LOW,4324,1.6572527122327716,52.19703977798334
IWM,none,MID,4347,1.6356173848786617,52.54198297676559
QQQ,11_inside_compression,HIGH,205,5.414843858883263,61.95121951219512
QQQ,11_inside_compression,LOW,150,1.4561070505709075,60.66666666666667
QQQ,11_inside_compression,MID,123,0.0022608824588847,59.34959349593496
QQQ,132_bear_continuation,HIGH,163,2.1476614142078527,57.05521472392638
QQQ,132_bear_continuation,LOW,150,-1.8762660350298457,55.333333333333336
QQQ,132_bear_continuation,MID,175,-1.9693307811696064,50.28571428571429
QQQ,132_bull_continuation,HIGH,170,2.355119391379543,50.588235294117645
QQQ,132_bull_continuation,LOW,187,-2.558547084241624,51.33689839572193
QQQ,132_bull_continuation,MID,189,-2.212326437761546,52.38095238095239
QQQ,212_bear_continuation,HIGH,390,6.145424204786833,58.71794871794872
QQQ,212_bear_continuation,LOW,384,2.093692741005654,52.34375
QQQ,212_bear_continuation,MID,295,0.4790822316507124,52.20338983050847
QQQ,212_bear_reversal,HIGH,804,0.6901822474303125,51.61691542288557
QQQ,212_bear_reversal,LOW,602,5.547328417620699,57.14285714285714
QQQ,212_bear_reversal,MID,620,5.286885550972575,55.483870967741936
QQQ,212_bull_continuation,HIGH,562,2.024103773197014,51.95729537366548
QQQ,212_bull_continuation,LOW,345,1.8009256981762147,56.52173913043478
QQQ,212_bull_continuation,MID,400,-2.070006907885376,52.25
QQQ,212_bull_reversal,HIGH,770,-0.0475186744280934,55.32467532467532
QQQ,212_bull_reversal,LOW,621,1.6117189687248168,51.20772946859904
QQQ,212_bull_reversal,MID,671,-4.437958414049017,51.56482861400894
QQQ,22_bear_continuation,HIGH,3333,2.064963368717693,54.66546654665466
QQQ,22_bear_continuation,LOW,3231,1.199748305429814,53.141442277932526
QQQ,22_bear_continuation,MID,3533,0.2864838671770003,52.36343051231248
QQQ,22_bear_reversal,HIGH,2594,3.1224280994647207,56.24518118735543
QQQ,22_bear_reversal,LOW,2530,1.0984615247842315,54.07114624505929
QQQ,22_bear_reversal,MID,2689,0.2096519520779719,55.15061361100781
QQQ,22_bull_continuation,HIGH,4261,0.3725977383631897,52.94531800046938
QQQ,22_bull_continuation,LOW,3960,0.8895827764396015,54.24242424242425
QQQ,22_bull_continuation,MID,4300,2.128916107306141,54.97674418604651
QQQ,22_bull_reversal,HIGH,2634,3.0049044123390627,55.39104024297647
QQQ,22_bull_reversal,LOW,2494,1.1997235705537803,53.287890938251806
QQQ,22_bull_reversal,MID,2699,2.0824448543110483,53.9088551315302
QQQ,312_bear_reversal,HIGH,141,13.91994107460744,63.82978723404256
QQQ,312_bear_reversal,LOW,152,9.85024234416064,59.86842105263158
QQQ,312_bear_reversal,MID,133,-1.8331961072330576,58.64661654135338
QQQ,312_bull_reversal,HIGH,208,3.5502760155360606,56.730769230769226
QQQ,312_bull_reversal,LOW,245,-1.7537688389730544,52.24489795918368
QQQ,312_bull_reversal,MID,226,-0.8039425498485616,53.53982300884957
QQQ,322_bear_continuation,HIGH,288,0.3333521594595215,50.0
QQQ,322_bear_continuation,LOW,316,0.2129458487528431,51.89873417721519
QQQ,322_bear_continuation,MID,379,0.0293856057423177,53.56200527704485
QQQ,322_bull_continuation,HIGH,323,4.774862324344699,54.4891640866873
QQQ,322_bull_continuation,LOW,416,4.669789940069126,55.04807692307693
QQQ,322_bull_continuation,MID,455,1.9299807551610628,54.94505494505495
QQQ,32_bear_reversal,HIGH,79,12.436818792908776,60.75949367088608
QQQ,32_bear_reversal,LOW,99,0.6827179241023015,51.51515151515152
QQQ,32_bear_reversal,MID,100,1.0616312093571845,50.0
QQQ,32_bull_reversal,HIGH,94,2.7549213927274248,55.319148936170215
QQQ,32_bull_reversal,LOW,132,3.6539501188896346,56.060606060606055
QQQ,32_bull_reversal,MID,155,-2.315841404860231,55.483870967741936
QQQ,clean_2d_bear,HIGH,347,3.180575891340846,55.3314121037464
QQQ,clean_2d_bear,LOW,356,-2.3465762909993746,51.12359550561798
QQQ,clean_2d_bear,MID,420,2.7165107061520444,56.42857142857143
QQQ,clean_2u_bull,HIGH,390,-0.1500040928948526,50.51282051282051
QQQ,clean_2u_bull,LOW,415,2.163174624088666,51.566265060240966
QQQ,clean_2u_bull,MID,424,3.035935508791602,53.77358490566038
QQQ,f2d_bull_reversal,HIGH,160,2.1852900257981123,53.75
QQQ,f2d_bull_reversal,LOW,179,8.116536225945309,59.77653631284916
QQQ,f2d_bull_reversal,MID,208,9.254825461549585,59.13461538461539
QQQ,f2u_bear_reversal,HIGH,158,2.8680665857476857,53.79746835443038
QQQ,f2u_bear_reversal,LOW,198,7.453800679174481,56.060606060606055
QQQ,f2u_bear_reversal,MID,169,-2.0321025323466126,49.11242603550296
QQQ,none,HIGH,4505,2.1526504235460258,55.516093229744726
QQQ,none,LOW,4242,1.877459064715348,53.96039603960397
QQQ,none,MID,4275,1.867752395930744,54.29239766081872
SPY,11_inside_compression,HIGH,173,1.7842185197022635,53.17919075144509
SPY,11_inside_compression,LOW,171,-2.009815743904704,55.55555555555556
SPY,11_inside_compression,MID,162,-3.42358823047555,53.70370370370371
SPY,132_bear_continuation,HIGH,153,1.9433071136982725,56.86274509803921
SPY,132_bear_continuation,LOW,177,4.17580988430272,55.36723163841808
SPY,132_bear_continuation,MID,175,-1.2429804208021482,54.85714285714286
SPY,132_bull_continuation,HIGH,152,1.1879467210597383,53.289473684210535
SPY,132_bull_continuation,LOW,183,6.274069081094302,62.29508196721312
SPY,132_bull_continuation,MID,191,1.0859194364676246,51.30890052356021
SPY,212_bear_continuation,HIGH,293,7.143164256186006,60.068259385665534
SPY,212_bear_continuation,LOW,387,2.221955434101824,55.29715762273901
SPY,212_bear_continuation,MID,387,0.5603436940771559,52.97157622739018
SPY,212_bear_reversal,HIGH,635,-0.76028237080886,53.38582677165354
SPY,212_bear_reversal,LOW,615,2.2555331505210163,56.26016260162602
SPY,212_bear_reversal,MID,675,2.843177445145172,57.18518518518518
SPY,212_bull_continuation,HIGH,404,0.0983958446716833,49.50495049504951
SPY,212_bull_continuation,LOW,456,3.475521320164984,55.70175438596491
SPY,212_bull_continuation,MID,476,-0.733795127512451,51.68067226890757
SPY,212_bull_reversal,HIGH,604,-0.8376837926859252,53.97350993377484
SPY,212_bull_reversal,LOW,632,2.213297191075604,52.05696202531646
SPY,212_bull_reversal,MID,710,-0.6429935550614374,53.23943661971831
SPY,22_bear_continuation,HIGH,2655,3.4169296803848006,56.045197740113
SPY,22_bear_continuation,LOW,3512,1.4147870975485874,52.961275626423685
SPY,22_bear_continuation,MID,3837,0.3448189385723741,53.32290852228303
SPY,22_bear_reversal,HIGH,2206,2.4622707393675443,54.85040797824116
SPY,22_bear_reversal,LOW,2673,0.4060464849447459,54.32098765432099
SPY,22_bear_reversal,MID,2882,1.6838035928984303,54.58015267175572
SPY,22_bull_continuation,HIGH,3312,0.1873781148401696,52.50603864734299
SPY,22_bull_continuation,LOW,4253,1.5045036408715822,54.90242181989184
SPY,22_bull_continuation,MID,4586,1.4773619853089666,54.68818142171828
SPY,22_bull_reversal,HIGH,2230,1.1603606914043278,54.34977578475336
SPY,22_bull_reversal,LOW,2621,0.5498494086179666,53.10950019076688
SPY,22_bull_reversal,MID,2857,2.030356411563826,54.742737136856846
SPY,312_bear_reversal,HIGH,111,5.876747870115953,51.35135135135135
SPY,312_bear_reversal,LOW,152,6.158950377604613,59.86842105263158
SPY,312_bear_reversal,MID,160,-1.93060070631764,50.0
SPY,312_bull_reversal,HIGH,165,8.745747486736775,56.96969696969697
SPY,312_bull_reversal,LOW,262,-2.947568455230385,52.29007633587786
SPY,312_bull_reversal,MID,241,-4.779974771259341,48.96265560165975
SPY,322_bear_continuation,HIGH,239,-4.428894777681319,46.44351464435147
SPY,322_bear_continuation,LOW,422,1.837734627183054,51.65876777251185
SPY,322_bear_continuation,MID,435,-4.076880621674125,54.2528735632184
SPY,322_bull_continuation,HIGH,286,0.9070973386461216,55.59440559440559
SPY,322_bull_continuation,LOW,463,2.048544442097582,54.21166306695464
SPY,322_bull_continuation,MID,488,0.1091588730865157,52.04918032786885
SPY,32_bear_reversal,HIGH,70,5.893455616704308,57.14285714285714
SPY,32_bear_reversal,LOW,132,-1.874792499086482,50.75757575757576
SPY,32_bear_reversal,MID,116,7.89625048563602,62.06896551724138
SPY,32_bull_reversal,HIGH,92,0.2695089720156799,51.08695652173913
SPY,32_bull_reversal,LOW,168,1.7178301652664356,57.14285714285714
SPY,32_bull_reversal,MID,138,-4.05952000211253,50.72463768115942
SPY,clean_2d_bear,HIGH,274,-0.0406547617916758,46.71532846715328
SPY,clean_2d_bear,LOW,431,-2.0619909424395635,50.81206496519721
SPY,clean_2d_bear,MID,456,2.9883246661029124,54.16666666666666
SPY,clean_2u_bull,HIGH,331,-0.5969038766057368,51.96374622356496
SPY,clean_2u_bull,LOW,474,0.6434722375613025,53.79746835443038
SPY,clean_2u_bull,MID,515,2.837669946719265,52.62135922330097
SPY,f2d_bull_reversal,HIGH,135,0.3710014148755662,56.2962962962963
SPY,f2d_bull_reversal,LOW,192,2.7260598029434155,51.5625
SPY,f2d_bull_reversal,MID,224,2.579453106120929,48.21428571428572
SPY,f2u_bear_reversal,HIGH,130,2.654103432799898,63.07692307692307
SPY,f2u_bear_reversal,LOW,215,-1.5076461887576074,49.76744186046512
SPY,f2u_bear_reversal,MID,254,-3.8526641236857015,54.7244094488189
SPY,none,HIGH,3564,1.5126523375640772,54.741863075196406
SPY,none,LOW,4648,0.6144623778858881,53.52839931153184
SPY,none,MID,4834,2.081449700509839,53.39263549855192
SPY,none,,30,4.12558256457058,43.333333333333336
