ticker,strat_combo,vex_tercile,n,mean_bps,hit_pct
IWM,312_bull_reversal,MID,111,-22.383644514840228,48.64864864864865
IWM,322_bear_continuation,HIGH,172,-0.8646740202769267,46.51162790697674
IWM,322_bear_continuation,LOW,186,2.861971173171363,53.2258064516129
IWM,322_bear_continuation,MID,164,5.358677098663463,57.3170731707317
IWM,322_bull_continuation,HIGH,189,0.5334827958372061,51.32275132275132
IWM,322_bull_continuation,LOW,193,8.717879392555263,49.22279792746114
IWM,322_bull_continuation,MID,208,4.021405152047213,55.76923076923077
IWM,32_bear_reversal,HIGH,57,27.051151974742066,70.17543859649122
IWM,32_bear_reversal,LOW,61,-3.3322588968859423,54.09836065573771
IWM,32_bear_reversal,MID,58,-14.508552891155311,53.44827586206896
IWM,32_bull_reversal,HIGH,54,10.21229741621867,55.55555555555556
IWM,32_bull_reversal,LOW,65,-3.2578875149091444,50.76923076923077
IWM,32_bull_reversal,MID,72,3.664134509245247,52.77777777777778
IWM,clean_2d_bear,HIGH,202,6.46503716234596,50.495049504950494
IWM,clean_2d_bear,LOW,225,-2.5614361960070218,47.11111111111111
IWM,clean_2d_bear,MID,218,3.997312818147836,50.917431192660544
IWM,clean_2u_bull,HIGH,200,-4.649233905059953,49.5
IWM,clean_2u_bull,LOW,214,10.08479537089014,51.86915887850467
IWM,clean_2u_bull,MID,201,-0.2257412789282941,51.24378109452736
IWM,f2d_bull_reversal,HIGH,86,2.7889269557957275,55.81395348837209
IWM,f2d_bull_reversal,LOW,98,-8.88612978754928,48.97959183673469
IWM,f2d_bull_reversal,MID,97,9.325985399710875,49.48453608247423
IWM,f2u_bear_reversal,HIGH,88,15.653959187840934,53.40909090909091
IWM,f2u_bear_reversal,LOW,87,-13.562602831026446,44.82758620689656
IWM,f2u_bear_reversal,MID,102,-5.2370589724911145,50.0
IWM,none,HIGH,2243,2.4897126398638147,52.02853321444494
IWM,none,LOW,2253,-1.3924889607295974,50.37727474478473
IWM,none,MID,2248,2.275960140056028,53.29181494661922
QQQ,11_inside_compression,HIGH,114,0.7271114376920594,53.50877192982456
QQQ,11_inside_compression,LOW,106,2.1715838948716897,60.37735849056604
QQQ,11_inside_compression,MID,73,-13.509690948090624,47.94520547945205
QQQ,132_bear_continuation,HIGH,78,8.995883807510522,51.28205128205128
QQQ,132_bear_continuation,LOW,80,4.233515520110304,53.75
QQQ,132_bear_continuation,MID,71,-11.81738206478025,52.11267605633802
QQQ,132_bull_continuation,HIGH,93,10.19360603083417,58.06451612903226
QQQ,132_bull_continuation,LOW,75,3.635400719353184,56.00000000000001
QQQ,132_bull_continuation,MID,66,3.531728806010554,51.51515151515152
QQQ,212_bear_continuation,HIGH,179,0.2931888478862618,53.072625698324025
QQQ,212_bear_continuation,LOW,193,3.4685873608639866,58.03108808290155
QQQ,212_bear_continuation,MID,179,8.673526273667722,58.10055865921788
QQQ,212_bear_reversal,HIGH,384,7.093525445284101,57.8125
QQQ,212_bear_reversal,LOW,287,6.92027882952028,59.58188153310105
QQQ,212_bear_reversal,MID,286,3.9978735669498193,58.04195804195804
QQQ,212_bull_continuation,HIGH,274,-4.669240668151635,48.9051094890511
QQQ,212_bull_continuation,LOW,172,-1.5710048509172705,51.74418604651163
QQQ,212_bull_continuation,MID,206,6.196762842090776,56.79611650485437
QQQ,212_bull_reversal,HIGH,380,4.096555587988954,59.210526315789465
QQQ,212_bull_reversal,LOW,303,5.290074419674959,52.8052805280528
QQQ,212_bull_reversal,MID,345,-1.4199877116320163,53.04347826086957
QQQ,22_bear_continuation,HIGH,1524,3.769836968439656,55.83989501312337
QQQ,22_bear_continuation,LOW,1546,2.953152602135355,53.49288486416559
QQQ,22_bear_continuation,MID,1679,1.6285724532989068,52.05479452054794
QQQ,22_bear_reversal,HIGH,1337,3.4841623470644243,56.91847419596111
QQQ,22_bear_reversal,LOW,1258,3.953667675901127,55.88235294117647
QQQ,22_bear_reversal,MID,1374,-1.153338468113788,53.78457059679768
QQQ,22_bull_continuation,HIGH,2206,2.914832051634677,56.66364460562103
QQQ,22_bull_continuation,LOW,2003,4.539034083279463,56.96455317024464
QQQ,22_bull_continuation,MID,2246,2.457325066887765,56.36687444345503
QQQ,22_bull_reversal,HIGH,1354,3.6330445265029065,55.68685376661743
QQQ,22_bull_reversal,LOW,1256,2.826019793249217,55.81210191082803
QQQ,22_bull_reversal,MID,1354,0.3916356359015771,53.76661742983752
QQQ,312_bear_reversal,HIGH,63,-0.2527291367710649,52.38095238095239
QQQ,312_bear_reversal,LOW,59,28.19279636099869,69.49152542372882
QQQ,312_bear_reversal,MID,59,20.959371389185925,50.84745762711864
QQQ,312_bull_reversal,HIGH,111,13.039188325636012,63.96396396396396
QQQ,312_bull_reversal,LOW,116,6.278653362950495,53.44827586206896
QQQ,312_bull_reversal,MID,113,-2.931015828919457,53.98230088495575
QQQ,322_bear_continuation,HIGH,143,-1.0763348486254922,55.94405594405595
QQQ,322_bear_continuation,LOW,171,-11.74784938874431,42.69005847953216
QQQ,322_bear_continuation,MID,172,3.591404743289208,55.23255813953488
QQQ,322_bull_continuation,HIGH,169,11.237107177162974,58.57988165680473
QQQ,322_bull_continuation,LOW,197,4.85593238366479,54.82233502538071
QQQ,322_bull_continuation,MID,215,3.773082816645369,57.674418604651166
QQQ,32_bear_reversal,HIGH,41,11.030929361342231,68.29268292682927
QQQ,32_bear_reversal,LOW,65,-13.097212882922303,49.23076923076923
QQQ,32_bear_reversal,MID,53,29.02924324074924,71.69811320754717
QQQ,32_bull_reversal,HIGH,45,-1.9135500147317543,55.55555555555556
QQQ,32_bull_reversal,LOW,61,-4.8458317483566455,39.34426229508197
QQQ,32_bull_reversal,MID,84,0.3116410455046708,57.14285714285714
QQQ,clean_2d_bear,HIGH,165,-2.7927873067759337,50.90909090909091
QQQ,clean_2d_bear,LOW,189,8.174642901497588,58.2010582010582
QQQ,clean_2d_bear,MID,202,4.25084865100882,58.91089108910891
QQQ,clean_2u_bull,HIGH,194,12.521172878260064,58.24742268041238
QQQ,clean_2u_bull,LOW,232,-1.0901177101059485,56.03448275862068
QQQ,clean_2u_bull,MID,219,2.545325863577462,54.7945205479452
QQQ,f2d_bull_reversal,HIGH,106,1.2741388309482495,53.77358490566038
QQQ,f2d_bull_reversal,LOW,99,-5.359028863547792,48.48484848484848
QQQ,f2d_bull_reversal,MID,96,9.162719584720971,54.16666666666666
QQQ,f2u_bear_reversal,HIGH,79,19.9225972551199,56.9620253164557
QQQ,f2u_bear_reversal,LOW,106,-7.10598665343784,57.54716981132076
QQQ,f2u_bear_reversal,MID,89,18.84287808675573,58.42696629213483
QQQ,none,HIGH,2249,5.751518675833329,56.95864828812805
QQQ,none,LOW,2130,2.281966996076951,55.35211267605634
QQQ,none,MID,2139,5.701416706969334,56.61524076671341
SPY,11_inside_compression,HIGH,91,5.86709758038898,57.14285714285714
SPY,11_inside_compression,LOW,81,9.635646593846904,51.85185185185185
SPY,11_inside_compression,MID,92,-10.618903688827332,51.08695652173913
SPY,132_bear_continuation,HIGH,62,12.44341169448404,64.51612903225806
SPY,132_bear_continuation,LOW,87,9.992190918482672,59.77011494252874
SPY,132_bear_continuation,MID,62,11.285514331725684,61.29032258064516
SPY,132_bull_continuation,HIGH,73,11.03728477241578,63.013698630136986
SPY,132_bull_continuation,LOW,95,14.475023695250464,57.89473684210527
SPY,132_bull_continuation,MID,81,-4.374252750250955,50.617283950617285
SPY,212_bear_continuation,HIGH,151,-8.410059487995348,49.66887417218543
SPY,212_bear_continuation,LOW,196,0.7613721801214747,58.16326530612245
SPY,212_bear_continuation,MID,196,5.049622577859684,54.08163265306123
SPY,212_bear_reversal,HIGH,270,1.4108395117777963,56.2962962962963
SPY,212_bear_reversal,LOW,318,8.645355474796311,58.490566037735846
SPY,212_bear_reversal,MID,308,3.114606467697478,55.1948051948052
SPY,212_bull_continuation,HIGH,228,-2.285443948195966,48.24561403508772
SPY,212_bull_continuation,LOW,219,-2.752534174571193,52.96803652968036
SPY,212_bull_continuation,MID,209,6.072354444568047,56.9377990430622
SPY,212_bull_reversal,HIGH,302,-2.215081274731429,57.615894039735096
SPY,212_bull_reversal,LOW,309,4.73681736046936,53.72168284789643
SPY,212_bull_reversal,MID,379,4.115959912011581,57.25593667546174
SPY,22_bear_continuation,HIGH,1231,4.966591888713838,58.16409423233144
SPY,22_bear_continuation,LOW,1722,1.4315283026543653,53.01974448315912
SPY,22_bear_continuation,MID,1934,1.80930017407774,54.75698035160289
SPY,22_bear_reversal,HIGH,1121,5.667862542638404,56.28902765388047
SPY,22_bear_reversal,LOW,1354,1.3633527883762564,54.65288035450517
SPY,22_bear_reversal,MID,1536,2.1946897548975337,55.14322916666666
SPY,22_bull_continuation,HIGH,1702,2.5509526192828376,57.10928319623972
SPY,22_bull_continuation,LOW,2191,1.6895404807109575,56.13874942948426
SPY,22_bull_continuation,MID,2419,2.3418979606951043,55.560148821827205
SPY,22_bull_reversal,HIGH,1083,4.173103720977295,53.64727608494921
SPY,22_bull_reversal,LOW,1388,2.1216341465939763,54.32276657060518
SPY,22_bull_reversal,MID,1504,1.3141189370304018,55.053191489361694
SPY,312_bear_reversal,HIGH,49,-11.675901784212966,36.734693877551024
SPY,312_bear_reversal,LOW,60,-1.251670887239164,50.0
SPY,312_bear_reversal,MID,72,11.90362101739668,66.66666666666666
SPY,312_bull_reversal,HIGH,95,7.48505969660516,57.89473684210527
SPY,312_bull_reversal,LOW,112,6.696235902139847,55.35714285714286
SPY,312_bull_reversal,MID,100,-10.363387829360844,52.0
SPY,322_bear_continuation,HIGH,129,2.612925345873591,56.58914728682171
SPY,322_bear_continuation,LOW,188,4.234711183478688,53.191489361702125
SPY,322_bear_continuation,MID,176,-1.5966072242203675,52.84090909090909
SPY,322_bull_continuation,HIGH,151,0.4644532655533368,53.64238410596026
SPY,322_bull_continuation,LOW,234,1.1428594942855703,58.54700854700855
SPY,322_bull_continuation,MID,216,8.93514815628874,57.87037037037037
SPY,32_bear_reversal,HIGH,43,13.125237413866476,60.46511627906976
SPY,32_bear_reversal,LOW,69,12.62508858174088,62.31884057971014
SPY,32_bear_reversal,MID,56,24.656786013980955,67.85714285714286
SPY,32_bull_reversal,HIGH,39,2.8910797992235344,51.28205128205128
SPY,32_bull_reversal,LOW,73,0.9212549124292284,58.9041095890411
SPY,32_bull_reversal,MID,95,-8.66728025157383,49.47368421052632
SPY,clean_2d_bear,HIGH,146,-0.6422166258049711,52.73972602739726
SPY,clean_2d_bear,LOW,201,2.684180668048057,48.258706467661696
SPY,clean_2d_bear,MID,207,-9.021389118914572,52.17391304347826
SPY,clean_2u_bull,HIGH,170,4.693203031647814,59.41176470588236
SPY,clean_2u_bull,LOW,243,0.0225686426028958,55.55555555555556
SPY,clean_2u_bull,MID,245,0.5451362331409563,51.02040816326531
SPY,f2d_bull_reversal,HIGH,73,-0.130743558456271,46.57534246575342
SPY,f2d_bull_reversal,LOW,119,1.040387627054642,53.78151260504202
SPY,f2d_bull_reversal,MID,112,7.965356803951783,56.25
SPY,f2u_bear_reversal,HIGH,70,6.141790913408702,51.42857142857142
SPY,f2u_bear_reversal,LOW,96,-6.7175399927585,48.95833333333333
SPY,f2u_bear_reversal,MID,89,3.2215596711464256,53.93258426966292
SPY,none,HIGH,1830,1.976224025768016,53.333333333333336
SPY,none,LOW,2272,2.146657946172517,55.941901408450704
SPY,none,MID,2308,3.94275375466622,56.58578856152513
