ticker,strat_combo,dealer_regime,n,hit_pct,hit_ci_lo,hit_ci_hi,mean_bps,std_bps
IWM,22_bear_continuation,GEX_HIGH_VEX_MID,901,53.83,50.66,57.05,4.44,67.97
IWM,22_bear_continuation,GEX_LOW_VEX_HIGH,657,50.84,46.5,54.95,1.47,45.26
IWM,22_bear_continuation,GEX_LOW_VEX_LOW,1593,50.91,48.4,53.3,0.23,71.79
IWM,22_bear_continuation,GEX_LOW_VEX_MID,1477,51.52,49.25,53.69,-0.89,73.34
IWM,22_bear_continuation,GEX_MID_VEX_HIGH,1677,52.53,50.27,54.95,5.22,76.61
IWM,22_bear_continuation,GEX_MID_VEX_LOW,689,51.81,47.9,55.88,2.1,58.78
IWM,22_bear_continuation,GEX_MID_VEX_MID,1237,51.98,49.19,54.49,3.74,66.84
IWM,22_bear_reversal,GEX_HIGH_VEX_HIGH,924,54.33,51.3,57.68,1.47,43.99
IWM,22_bear_reversal,GEX_HIGH_VEX_LOW,973,49.33,45.99,52.42,-0.36,47.25
IWM,22_bear_reversal,GEX_HIGH_VEX_MID,742,54.85,51.35,58.43,3.26,58.72
IWM,22_bear_reversal,GEX_LOW_VEX_HIGH,499,54.31,50.1,58.72,3.64,43.05
IWM,22_bear_reversal,GEX_LOW_VEX_LOW,1143,52.14,49.26,54.86,0.23,67.29
IWM,22_bear_reversal,GEX_LOW_VEX_MID,969,51.5,48.5,54.7,0.37,70.73
IWM,22_bear_reversal,GEX_MID_VEX_HIGH,1242,53.54,50.81,56.2,3.84,72.37
IWM,22_bear_reversal,GEX_MID_VEX_LOW,558,53.94,50.36,58.34,3.4,60.07
IWM,22_bear_reversal,GEX_MID_VEX_MID,910,53.85,50.55,57.2,0.96,67.07
IWM,22_bull_continuation,GEX_HIGH_VEX_HIGH,1447,49.76,47.23,52.28,-1.83,43.25
IWM,22_bull_continuation,GEX_HIGH_VEX_LOW,1386,48.99,46.57,51.55,-0.69,52.1
IWM,22_bull_continuation,GEX_HIGH_VEX_MID,1094,53.11,50.18,56.03,0.58,57.0
IWM,22_bull_continuation,GEX_LOW_VEX_HIGH,745,53.29,50.0,56.71,3.23,39.46
IWM,22_bull_continuation,GEX_LOW_VEX_LOW,1712,52.63,50.18,55.05,0.31,66.61
IWM,22_bull_continuation,GEX_LOW_VEX_MID,1658,52.83,50.36,55.22,3.77,73.86
IWM,22_bull_continuation,GEX_MID_VEX_HIGH,1766,50.79,48.67,53.17,-3.08,69.9
IWM,22_bull_continuation,GEX_MID_VEX_LOW,818,49.76,46.33,53.18,1.24,58.21
IWM,22_bull_continuation,GEX_MID_VEX_MID,1457,54.56,51.85,57.07,1.41,57.76
IWM,22_bull_reversal,GEX_HIGH_VEX_HIGH,892,54.04,50.78,57.29,3.22,38.13
IWM,22_bull_reversal,GEX_HIGH_VEX_LOW,952,48.74,45.48,51.37,-0.41,46.39
IWM,22_bull_reversal,GEX_HIGH_VEX_MID,739,53.72,50.07,57.1,3.04,65.44
IWM,22_bull_reversal,GEX_LOW_VEX_HIGH,530,56.04,51.89,60.38,4.2,40.15
IWM,22_bull_reversal,GEX_LOW_VEX_LOW,1138,51.49,48.55,54.09,-0.1,64.02
IWM,22_bull_reversal,GEX_LOW_VEX_MID,983,51.88,48.57,54.73,1.69,70.76
IWM,22_bull_reversal,GEX_MID_VEX_HIGH,1233,48.91,46.43,51.79,-1.06,75.44
IWM,22_bull_reversal,GEX_MID_VEX_LOW,530,51.7,47.36,55.85,-1.71,56.2
IWM,22_bull_reversal,GEX_MID_VEX_MID,901,56.16,52.93,59.77,5.43,64.63
IWM,312_bear_reversal,GEX_HIGH_VEX_HIGH,58,56.9,44.83,68.97,1.39,35.91
IWM,312_bear_reversal,GEX_HIGH_VEX_LOW,52,51.92,38.46,65.38,-5.62,39.36
IWM,312_bear_reversal,GEX_HIGH_VEX_MID,36,55.56,38.89,72.22,0.31,77.88
IWM,312_bear_reversal,GEX_LOW_VEX_HIGH,31,54.84,37.02,70.97,1.45,43.93
IWM,312_bear_reversal,GEX_LOW_VEX_LOW,54,50.0,37.04,61.11,-7.67,58.64
IWM,312_bear_reversal,GEX_LOW_VEX_MID,50,64.0,50.0,76.0,10.83,72.96
IWM,312_bear_reversal,GEX_MID_VEX_HIGH,71,46.48,35.21,58.49,-1.69,71.25
IWM,312_bear_reversal,GEX_MID_VEX_MID,41,53.66,39.02,70.73,30.93,105.23
IWM,312_bull_reversal,GEX_HIGH_VEX_HIGH,97,52.58,42.76,62.4,-1.1,39.92
IWM,312_bull_reversal,GEX_HIGH_VEX_LOW,108,56.48,47.22,65.74,4.83,46.17
IWM,312_bull_reversal,GEX_HIGH_VEX_MID,55,54.55,40.0,67.27,4.4,49.42
IWM,312_bull_reversal,GEX_LOW_VEX_HIGH,37,56.76,39.12,72.97,2.58,30.85
IWM,312_bull_reversal,GEX_LOW_VEX_LOW,81,50.62,38.86,62.96,8.29,64.52
IWM,312_bull_reversal,GEX_LOW_VEX_MID,64,56.25,45.31,68.75,-4.15,65.41
IWM,312_bull_reversal,GEX_MID_VEX_HIGH,82,43.9,34.15,54.88,-9.92,95.71
IWM,312_bull_reversal,GEX_MID_VEX_LOW,36,47.22,30.56,63.89,-1.7,51.56
IWM,312_bull_reversal,GEX_MID_VEX_MID,70,54.29,41.43,64.29,-0.31,64.33
IWM,322_bear_continuation,GEX_HIGH_VEX_HIGH,120,56.67,47.5,65.0,1.76,41.71
IWM,322_bear_continuation,GEX_HIGH_VEX_LOW,140,52.86,43.57,61.43,3.19,63.03
IWM,322_bear_continuation,GEX_HIGH_VEX_MID,99,53.54,44.44,62.63,9.36,88.91
IWM,322_bear_continuation,GEX_LOW_VEX_HIGH,55,56.36,41.82,69.09,1.75,33.15
IWM,322_bear_continuation,GEX_LOW_VEX_LOW,159,54.72,46.54,62.89,5.24,65.76
IWM,322_bear_continuation,GEX_LOW_VEX_MID,151,49.01,41.06,55.98,0.94,67.71
IWM,322_bear_continuation,GEX_MID_VEX_HIGH,161,50.93,42.86,58.71,-8.22,76.19
IWM,322_bear_continuation,GEX_MID_VEX_LOW,69,46.38,34.02,57.97,-2.61,49.81
IWM,322_bear_continuation,GEX_MID_VEX_MID,123,50.41,41.85,59.35,-0.02,75.18
IWM,322_bull_continuation,GEX_HIGH_VEX_HIGH,114,52.63,42.98,61.4,-8.92,70.48
IWM,322_bull_continuation,GEX_HIGH_VEX_LOW,141,44.68,36.88,53.19,-6.71,46.42
IWM,322_bull_continuation,GEX_HIGH_VEX_MID,115,51.3,42.61,60.0,1.25,67.64
IWM,322_bull_continuation,GEX_LOW_VEX_HIGH,67,53.73,41.79,65.67,1.51,40.98
IWM,322_bull_continuation,GEX_LOW_VEX_LOW,190,49.47,42.63,55.79,2.91,94.01
IWM,322_bull_continuation,GEX_LOW_VEX_MID,156,47.44,39.1,55.46,0.27,66.44
IWM,322_bull_continuation,GEX_MID_VEX_HIGH,154,42.86,35.06,50.65,-9.46,97.8
IWM,322_bull_continuation,GEX_MID_VEX_LOW,55,47.27,34.55,60.95,-0.29,45.96
IWM,322_bull_continuation,GEX_MID_VEX_MID,145,50.34,42.76,58.62,-3.69,74.58
IWM,32_bear_reversal,GEX_HIGH_VEX_HIGH,38,57.89,42.11,73.68,12.48,35.37
IWM,32_bear_reversal,GEX_HIGH_VEX_LOW,41,53.66,39.02,68.29,1.82,50.93
IWM,32_bear_reversal,GEX_LOW_VEX_LOW,44,59.09,43.18,73.92,16.5,72.04
IWM,32_bear_reversal,GEX_LOW_VEX_MID,34,47.06,29.41,61.76,-1.57,49.18
IWM,32_bear_reversal,GEX_MID_VEX_HIGH,49,36.73,24.49,51.02,-34.9,140.63
IWM,32_bear_reversal,GEX_MID_VEX_MID,40,67.5,55.0,80.0,13.47,91.29
IWM,32_bull_reversal,GEX_HIGH_VEX_HIGH,39,51.28,35.9,66.67,-8.74,74.95
IWM,32_bull_reversal,GEX_HIGH_VEX_LOW,61,37.7,26.23,50.82,-15.28,48.83
IWM,32_bull_reversal,GEX_HIGH_VEX_MID,39,56.41,43.59,71.79,13.1,91.47
IWM,32_bull_reversal,GEX_LOW_VEX_LOW,63,58.73,47.62,69.84,12.32,65.39
IWM,32_bull_reversal,GEX_LOW_VEX_MID,57,52.63,38.6,64.91,-3.8,67.0
IWM,32_bull_reversal,GEX_MID_VEX_HIGH,58,62.07,50.0,74.14,6.57,41.2
IWM,32_bull_reversal,GEX_MID_VEX_MID,40,52.5,37.5,67.5,8.88,108.68
IWM,clean_2d_bear,GEX_HIGH_VEX_HIGH,118,46.61,37.29,55.08,1.08,44.76
IWM,clean_2d_bear,GEX_HIGH_VEX_LOW,153,54.9,47.06,62.75,1.59,53.54
IWM,clean_2d_bear,GEX_HIGH_VEX_MID,112,52.68,43.75,62.08,-0.7,69.5
IWM,clean_2d_bear,GEX_LOW_VEX_HIGH,62,54.84,41.94,67.74,2.27,36.03
IWM,clean_2d_bear,GEX_LOW_VEX_LOW,185,52.43,44.86,59.74,4.61,73.2
IWM,clean_2d_bear,GEX_LOW_VEX_MID,154,50.0,42.21,57.79,1.71,70.35
IWM,clean_2d_bear,GEX_MID_VEX_HIGH,191,51.83,45.27,58.64,5.99,73.79
IWM,clean_2d_bear,GEX_MID_VEX_LOW,80,47.5,36.25,57.5,-10.16,58.14
IWM,clean_2d_bear,GEX_MID_VEX_MID,135,51.85,42.96,60.0,-2.88,64.32
IWM,clean_2u_bull,GEX_HIGH_VEX_HIGH,148,54.73,46.62,62.84,-2.95,45.41
IWM,clean_2u_bull,GEX_HIGH_VEX_LOW,151,56.29,48.34,63.58,1.48,54.93
IWM,clean_2u_bull,GEX_HIGH_VEX_MID,106,51.89,43.4,61.32,2.18,46.01
IWM,clean_2u_bull,GEX_LOW_VEX_HIGH,81,56.79,45.68,68.55,4.95,45.54
IWM,clean_2u_bull,GEX_LOW_VEX_LOW,223,51.12,44.16,58.08,-5.87,99.02
IWM,clean_2u_bull,GEX_LOW_VEX_MID,168,56.55,48.81,64.29,5.66,67.9
IWM,clean_2u_bull,GEX_MID_VEX_HIGH,178,46.63,39.33,53.37,-8.35,92.59
IWM,clean_2u_bull,GEX_MID_VEX_LOW,89,44.94,34.83,55.06,-11.54,77.66
IWM,clean_2u_bull,GEX_MID_VEX_MID,168,52.38,45.24,60.12,-0.39,52.66
IWM,f2d_bull_reversal,GEX_HIGH_VEX_HIGH,55,60.0,47.27,73.68,15.43,73.01
IWM,f2d_bull_reversal,GEX_HIGH_VEX_LOW,73,52.05,41.75,63.01,-4.19,53.65
IWM,f2d_bull_reversal,GEX_HIGH_VEX_MID,47,53.19,40.43,70.21,-4.0,79.63
IWM,f2d_bull_reversal,GEX_LOW_VEX_LOW,79,63.29,53.16,73.42,12.95,64.16
IWM,f2d_bull_reversal,GEX_LOW_VEX_MID,79,53.16,42.37,64.56,4.16,86.56
IWM,f2d_bull_reversal,GEX_MID_VEX_HIGH,78,51.28,41.03,62.82,1.56,80.9
IWM,f2d_bull_reversal,GEX_MID_VEX_LOW,33,42.42,24.24,57.58,-3.73,44.41
IWM,f2d_bull_reversal,GEX_MID_VEX_MID,79,53.16,43.04,63.96,0.59,58.57
IWM,f2u_bear_reversal,GEX_HIGH_VEX_HIGH,72,54.17,41.67,65.28,2.09,49.34
IWM,f2u_bear_reversal,GEX_HIGH_VEX_LOW,64,42.19,31.25,53.12,-8.03,50.6
IWM,f2u_bear_reversal,GEX_HIGH_VEX_MID,50,52.0,38.0,66.0,-8.27,50.84
IWM,f2u_bear_reversal,GEX_LOW_VEX_LOW,82,57.32,46.34,68.93,5.53,60.32
IWM,f2u_bear_reversal,GEX_LOW_VEX_MID,77,58.44,48.05,69.51,0.13,74.58
IWM,f2u_bear_reversal,GEX_MID_VEX_HIGH,77,51.95,41.56,62.34,-3.28,78.68
IWM,f2u_bear_reversal,GEX_MID_VEX_LOW,31,48.39,32.26,64.52,4.25,74.62
IWM,f2u_bear_reversal,GEX_MID_VEX_MID,72,55.56,44.44,66.67,-0.31,46.62
IWM,none,GEX_HIGH_VEX_HIGH,1639,52.9,50.58,55.37,0.88,42.86
IWM,none,GEX_HIGH_VEX_LOW,1658,51.33,48.61,53.74,0.66,48.74
IWM,none,GEX_HIGH_VEX_MID,1232,51.06,48.17,53.65,0.7,61.38
IWM,none,GEX_LOW_VEX_HIGH,826,52.54,49.15,56.18,2.14,44.62
IWM,none,GEX_LOW_VEX_LOW,1831,52.87,50.46,55.11,2.19,71.62
IWM,none,GEX_LOW_VEX_MID,1571,53.09,50.73,55.35,0.54,70.67
IWM,none,GEX_MID_VEX_HIGH,2005,51.57,49.23,53.67,0.02,72.24
IWM,none,GEX_MID_VEX_LOW,835,52.46,49.27,55.93,2.47,63.07
IWM,none,GEX_MID_VEX_MID,1544,53.17,50.78,55.73,3.5,63.47
QQQ,11_inside_compression,GEX_HIGH_VEX_HIGH,63,66.67,53.97,77.78,2.81,25.56
QQQ,11_inside_compression,GEX_HIGH_VEX_LOW,102,62.75,52.94,71.1,2.23,41.85
QQQ,11_inside_compression,GEX_HIGH_VEX_MID,31,64.52,48.39,80.65,3.57,41.73
QQQ,11_inside_compression,GEX_LOW_VEX_HIGH,31,51.61,32.26,67.74,20.77,63.99
QQQ,11_inside_compression,GEX_LOW_VEX_LOW,33,66.67,48.48,81.82,0.32,77.78
QQQ,11_inside_compression,GEX_LOW_VEX_MID,47,42.55,27.66,55.32,-2.74,87.69
QQQ,11_inside_compression,GEX_MID_VEX_HIGH,111,62.16,53.15,71.17,2.6,34.03
QQQ,11_inside_compression,GEX_MID_VEX_MID,45,73.33,60.0,86.67,0.41,43.51
QQQ,132_bear_continuation,GEX_HIGH_VEX_HIGH,52,65.38,51.92,78.85,3.35,31.15
QQQ,132_bear_continuation,GEX_HIGH_VEX_LOW,75,68.0,57.33,77.33,5.56,45.51
QQQ,132_bear_continuation,GEX_HIGH_VEX_MID,46,56.52,41.3,71.74,4.22,37.16
QQQ,132_bear_continuation,GEX_LOW_VEX_LOW,55,41.82,29.09,54.55,-11.38,58.19
QQQ,132_bear_continuation,GEX_LOW_VEX_MID,76,53.95,42.11,65.79,-1.75,85.18
QQQ,132_bear_continuation,GEX_MID_VEX_HIGH,87,50.57,41.38,61.52,-1.41,35.74
QQQ,132_bear_continuation,GEX_MID_VEX_MID,53,39.62,28.3,52.83,-7.66,80.55
QQQ,132_bull_continuation,GEX_HIGH_VEX_HIGH,44,47.73,31.82,61.36,1.43,23.1
QQQ,132_bull_continuation,GEX_HIGH_VEX_LOW,102,55.88,45.1,65.69,-0.1,38.12
QQQ,132_bull_continuation,GEX_HIGH_VEX_MID,45,62.22,48.89,77.78,17.16,49.04
QQQ,132_bull_continuation,GEX_LOW_VEX_LOW,58,41.38,29.31,53.45,-5.24,66.33
QQQ,132_bull_continuation,GEX_LOW_VEX_MID,83,40.96,31.33,51.81,-18.81,98.86
QQQ,132_bull_continuation,GEX_MID_VEX_HIGH,104,50.0,41.35,58.65,1.78,31.15
QQQ,132_bull_continuation,GEX_MID_VEX_MID,61,60.66,47.54,71.35,6.08,54.42
QQQ,212_bear_continuation,GEX_HIGH_VEX_HIGH,97,65.98,56.7,74.23,5.97,26.37
QQQ,212_bear_continuation,GEX_HIGH_VEX_LOW,205,49.27,41.95,55.87,-2.01,50.66
QQQ,212_bear_continuation,GEX_HIGH_VEX_MID,74,51.35,40.54,62.16,1.21,43.46
QQQ,212_bear_continuation,GEX_LOW_VEX_HIGH,76,53.95,42.73,63.85,7.52,68.12
QQQ,212_bear_continuation,GEX_LOW_VEX_LOW,131,56.49,47.69,64.12,7.73,74.31
QQQ,212_bear_continuation,GEX_LOW_VEX_MID,114,46.49,37.72,55.26,-4.72,86.5
QQQ,212_bear_continuation,GEX_MID_VEX_HIGH,217,57.14,50.23,63.38,5.74,41.94
QQQ,212_bear_continuation,GEX_MID_VEX_LOW,48,54.17,40.57,66.67,4.23,61.13
QQQ,212_bear_continuation,GEX_MID_VEX_MID,107,58.88,49.53,67.34,5.51,69.65
QQQ,212_bear_reversal,GEX_HIGH_VEX_HIGH,232,46.98,41.15,53.88,-2.33,27.48
QQQ,212_bear_reversal,GEX_HIGH_VEX_LOW,310,59.03,53.87,64.52,3.05,48.8
QQQ,212_bear_reversal,GEX_HIGH_VEX_MID,140,53.57,45.71,61.43,-0.34,39.99
QQQ,212_bear_reversal,GEX_LOW_VEX_HIGH,125,51.2,40.8,59.2,-0.41,43.67
QQQ,212_bear_reversal,GEX_LOW_VEX_LOW,227,52.42,46.26,58.15,8.16,63.29
QQQ,212_bear_reversal,GEX_LOW_VEX_MID,285,55.79,50.18,61.4,12.74,84.3
QQQ,212_bear_reversal,GEX_MID_VEX_HIGH,447,54.14,49.44,59.06,2.57,46.05
QQQ,212_bear_reversal,GEX_MID_VEX_LOW,65,64.62,53.85,76.92,8.35,47.3
QQQ,212_bear_reversal,GEX_MID_VEX_MID,195,56.41,50.26,63.59,-1.57,56.01
QQQ,212_bull_continuation,GEX_HIGH_VEX_HIGH,143,53.85,46.15,61.54,2.86,30.4
QQQ,212_bull_continuation,GEX_HIGH_VEX_LOW,173,56.65,49.41,63.58,2.99,43.55
QQQ,212_bull_continuation,GEX_HIGH_VEX_MID,87,51.72,41.93,62.07,-5.93,50.94
QQQ,212_bull_continuation,GEX_LOW_VEX_HIGH,100,53.0,43.48,62.0,-0.36,42.83
QQQ,212_bull_continuation,GEX_LOW_VEX_LOW,137,52.55,44.53,60.24,-1.41,54.52
QQQ,212_bull_continuation,GEX_LOW_VEX_MID,171,51.46,44.44,58.48,-3.29,80.4
QQQ,212_bull_continuation,GEX_MID_VEX_HIGH,319,50.78,45.14,55.8,2.4,39.11
QQQ,212_bull_continuation,GEX_MID_VEX_LOW,35,71.43,54.29,85.71,8.47,31.55
QQQ,212_bull_continuation,GEX_MID_VEX_MID,142,53.52,45.4,61.27,1.77,57.49
QQQ,212_bull_reversal,GEX_HIGH_VEX_HIGH,197,54.82,48.22,61.42,-0.66,31.72
QQQ,212_bull_reversal,GEX_HIGH_VEX_LOW,314,55.1,48.88,59.72,2.81,47.42
QQQ,212_bull_reversal,GEX_HIGH_VEX_MID,195,55.38,48.72,62.56,-2.62,52.38
QQQ,212_bull_reversal,GEX_LOW_VEX_HIGH,115,47.83,39.13,56.52,-3.53,53.31
QQQ,212_bull_reversal,GEX_LOW_VEX_LOW,244,48.36,42.21,54.1,2.23,73.89
QQQ,212_bull_reversal,GEX_LOW_VEX_MID,251,46.61,40.64,52.99,-7.29,79.18
QQQ,212_bull_reversal,GEX_MID_VEX_HIGH,458,57.42,52.84,61.47,1.09,41.25
QQQ,212_bull_reversal,GEX_MID_VEX_LOW,63,42.86,31.75,55.56,-6.72,39.33
QQQ,212_bull_reversal,GEX_MID_VEX_MID,225,53.78,47.32,60.23,-2.83,68.91
QQQ,22_bear_continuation,GEX_HIGH_VEX_HIGH,820,55.73,52.38,59.09,-0.08,30.22
QQQ,22_bear_continuation,GEX_HIGH_VEX_LOW,1486,53.57,51.08,55.96,0.77,47.91
QQQ,22_bear_continuation,GEX_HIGH_VEX_MID,729,52.67,48.97,56.38,-2.46,53.34
QQQ,22_bear_continuation,GEX_LOW_VEX_HIGH,653,51.76,47.93,55.52,0.38,68.79
QQQ,22_bear_continuation,GEX_LOW_VEX_LOW,1375,53.02,50.4,56.04,2.98,72.05
QQQ,22_bear_continuation,GEX_LOW_VEX_MID,1669,51.05,48.56,53.39,0.51,82.96
QQQ,22_bear_continuation,GEX_MID_VEX_HIGH,1860,55.22,53.14,57.63,3.6,52.38
QQQ,22_bear_continuation,GEX_MID_VEX_LOW,370,51.89,46.76,57.17,-3.67,57.13
QQQ,22_bear_continuation,GEX_MID_VEX_MID,1135,54.1,51.19,57.09,1.72,63.37
QQQ,22_bear_reversal,GEX_HIGH_VEX_HIGH,622,55.95,52.41,59.57,0.7,29.08
QQQ,22_bear_reversal,GEX_HIGH_VEX_LOW,1229,55.9,53.01,58.42,2.33,43.76
QQQ,22_bear_reversal,GEX_HIGH_VEX_MID,668,59.43,55.54,63.1,1.92,50.41
QQQ,22_bear_reversal,GEX_LOW_VEX_HIGH,471,58.39,53.93,62.53,6.14,58.71
QQQ,22_bear_reversal,GEX_LOW_VEX_LOW,1020,53.33,50.39,56.28,1.28,64.28
QQQ,22_bear_reversal,GEX_LOW_VEX_MID,1128,52.66,49.86,55.45,-1.19,87.43
QQQ,22_bear_reversal,GEX_MID_VEX_HIGH,1501,55.7,53.26,58.4,3.18,45.06
QQQ,22_bear_reversal,GEX_MID_VEX_LOW,281,48.75,42.52,54.45,-4.95,48.82
QQQ,22_bear_reversal,GEX_MID_VEX_MID,893,55.1,52.18,58.12,0.7,57.15
QQQ,22_bull_continuation,GEX_HIGH_VEX_HIGH,1082,53.05,50.23,56.01,-0.38,25.72
QQQ,22_bull_continuation,GEX_HIGH_VEX_LOW,1973,53.93,51.72,56.29,0.26,39.73
