ticker,strat_combo,dealer_regime,n,hit_pct,hit_ci_lo,hit_ci_hi,mean_bps,std_bps
SPY,312_bull_reversal,GEX_LOW_VEX_LOW,31,64.52,45.16,80.65,17.28,75.52
SPY,322_bear_continuation,GEX_HIGH_VEX_LOW,34,61.76,47.06,79.41,17.01,50.93
SPY,322_bear_continuation,GEX_LOW_VEX_LOW,43,44.19,27.91,58.14,-0.0,83.57
SPY,322_bear_continuation,GEX_MID_VEX_MID,33,54.55,39.39,69.7,12.52,102.73
SPY,322_bull_continuation,GEX_HIGH_VEX_HIGH,46,65.22,52.17,78.26,7.3,23.79
SPY,322_bull_continuation,GEX_HIGH_VEX_LOW,37,45.95,31.01,62.16,-10.69,45.92
SPY,322_bull_continuation,GEX_HIGH_VEX_MID,52,61.54,48.08,75.0,-3.71,49.08
SPY,322_bull_continuation,GEX_LOW_VEX_LOW,47,61.7,48.94,76.6,9.9,70.04
SPY,322_bull_continuation,GEX_LOW_VEX_MID,39,48.72,33.33,64.1,13.28,97.3
SPY,322_bull_continuation,GEX_MID_VEX_HIGH,36,55.56,38.89,69.44,16.85,92.67
SPY,322_bull_continuation,GEX_MID_VEX_LOW,30,80.0,63.33,93.33,19.97,58.85
SPY,322_bull_continuation,GEX_MID_VEX_MID,45,77.78,62.22,88.89,30.09,48.56
SPY,clean_2d_bear,GEX_HIGH_VEX_LOW,30,50.0,31.58,68.42,-1.65,52.96
SPY,clean_2d_bear,GEX_HIGH_VEX_MID,33,57.58,42.42,72.73,10.9,53.98
SPY,clean_2d_bear,GEX_LOW_VEX_LOW,35,51.43,34.29,65.71,4.9,82.9
SPY,clean_2d_bear,GEX_LOW_VEX_MID,32,53.12,37.5,71.88,-14.51,200.99
SPY,clean_2d_bear,GEX_MID_VEX_MID,45,62.22,46.67,75.56,6.77,72.53
SPY,clean_2u_bull,GEX_HIGH_VEX_HIGH,43,51.16,37.21,65.12,1.87,36.74
SPY,clean_2u_bull,GEX_HIGH_VEX_LOW,37,59.46,45.95,75.68,2.44,55.93
SPY,clean_2u_bull,GEX_HIGH_VEX_MID,43,44.19,30.23,58.14,-11.61,48.79
SPY,clean_2u_bull,GEX_LOW_VEX_LOW,51,58.82,46.03,71.62,14.03,96.73
SPY,clean_2u_bull,GEX_LOW_VEX_MID,48,60.42,45.83,72.92,-10.64,140.49
SPY,clean_2u_bull,GEX_MID_VEX_HIGH,36,58.33,41.67,72.22,12.68,53.22
SPY,clean_2u_bull,GEX_MID_VEX_LOW,38,68.42,52.63,84.21,12.11,64.22
SPY,clean_2u_bull,GEX_MID_VEX_MID,53,56.6,43.4,69.81,3.53,88.63
SPY,f2d_bull_reversal,GEX_LOW_VEX_LOW,31,51.61,35.48,67.74,9.93,116.79
SPY,none,GEX_HIGH_VEX_HIGH,409,56.72,51.83,61.01,6.32,37.35
SPY,none,GEX_HIGH_VEX_LOW,457,52.08,47.81,56.24,-1.82,54.0
SPY,none,GEX_HIGH_VEX_MID,416,55.77,51.44,60.34,6.43,61.18
SPY,none,GEX_LOW_VEX_HIGH,222,51.8,45.05,57.66,4.21,120.48
SPY,none,GEX_LOW_VEX_LOW,463,56.59,51.94,61.78,13.7,99.56
SPY,none,GEX_LOW_VEX_MID,371,57.95,53.1,62.8,4.58,140.15
SPY,none,GEX_MID_VEX_HIGH,315,59.68,54.6,64.76,9.15,57.33
SPY,none,GEX_MID_VEX_LOW,304,62.17,56.25,66.95,10.75,77.56
SPY,none,GEX_MID_VEX_MID,478,55.23,51.05,59.83,3.97,95.92
