ticker,strat_combo,vix_tercile,n,mean_bps,hit_pct
IWM,11_inside_compression,HIGH,142,-1.1648869908466326,52.816901408450704
IWM,11_inside_compression,LOW,249,0.6293755354909076,51.00401606425703
IWM,11_inside_compression,MID,175,-0.0346738232295249,54.285714285714285
IWM,132_bear_continuation,HIGH,173,7.987064085978754,52.02312138728323
IWM,132_bear_continuation,LOW,163,1.9301777838054448,55.828220858895705
IWM,132_bear_continuation,MID,159,-4.35099373167881,47.79874213836478
IWM,132_bull_continuation,HIGH,150,-2.0850427916068863,48.66666666666667
IWM,132_bull_continuation,LOW,170,-4.969487668992676,44.70588235294118
IWM,132_bull_continuation,MID,167,4.140945191501926,52.09580838323353
IWM,212_bear_continuation,HIGH,380,3.2941441619304936,49.21052631578947
IWM,212_bear_continuation,LOW,420,2.5885704987835867,56.19047619047619
IWM,212_bear_continuation,MID,365,-0.8278796301852174,50.68493150684932
IWM,212_bear_reversal,HIGH,605,-4.656400640758762,50.413223140495866
IWM,212_bear_reversal,LOW,667,0.3173877460717823,49.47526236881559
IWM,212_bear_reversal,MID,667,3.026705284706224,55.02248875562219
IWM,212_bull_continuation,HIGH,389,-5.166581998975731,49.3573264781491
IWM,212_bull_continuation,LOW,556,0.9170124874116438,52.15827338129496
IWM,212_bull_continuation,MID,438,1.1313329374974626,54.337899543379
IWM,212_bull_reversal,HIGH,621,0.54689718670611,50.56360708534622
IWM,212_bull_reversal,LOW,710,1.464374289583723,51.267605633802816
IWM,212_bull_reversal,MID,682,-0.5082480810595553,51.759530791788855
IWM,22_bear_continuation,HIGH,4052,1.5392003778618808,50.39486673247778
IWM,22_bear_continuation,LOW,3248,2.582744721862484,54.0948275862069
IWM,22_bear_continuation,MID,3522,1.7727357000193695,52.640545144804086
IWM,22_bear_reversal,HIGH,2746,1.3180684644615914,51.38383102694829
IWM,22_bear_reversal,LOW,2534,2.5872101334110726,54.775059194948696
IWM,22_bear_reversal,MID,2694,1.1021448560379177,52.56124721603563
IWM,22_bull_continuation,HIGH,4060,-1.907442591496328,50.04926108374384
IWM,22_bull_continuation,LOW,3883,2.418029133826378,51.66108678856555
IWM,22_bull_continuation,MID,4156,0.5016912685481236,53.44080846968239
IWM,22_bull_reversal,HIGH,2730,0.8360289044127629,51.28205128205128
IWM,22_bull_reversal,LOW,2510,2.269462956296753,52.70916334661354
IWM,22_bull_reversal,MID,2669,1.21382765678814,52.52903709254403
IWM,312_bear_reversal,HIGH,143,6.0897498020259,52.44755244755245
IWM,312_bear_reversal,LOW,141,0.6809073170865086,53.191489361702125
IWM,312_bear_reversal,MID,138,0.2089454036729332,53.62318840579711
IWM,312_bull_reversal,HIGH,173,-8.39738852034233,46.82080924855491
IWM,312_bull_reversal,LOW,227,3.2115296447558768,53.74449339207048
IWM,312_bull_reversal,MID,231,4.1874483104217965,55.41125541125541
IWM,322_bear_continuation,HIGH,404,-1.2124801321290624,46.78217821782179
IWM,322_bear_continuation,LOW,322,2.651021769841915,57.7639751552795
IWM,322_bear_continuation,MID,352,2.1517655580076345,53.40909090909091
IWM,322_bull_continuation,HIGH,424,-6.480475903165391,47.64150943396226
IWM,322_bull_continuation,LOW,324,-1.214807197586056,48.76543209876543
IWM,322_bull_continuation,MID,391,0.2335715403574698,49.36061381074169
IWM,32_bear_reversal,HIGH,104,-14.47111017476262,45.19230769230769
IWM,32_bear_reversal,LOW,106,8.52618296374375,56.60377358490566
IWM,32_bear_reversal,MID,97,1.4250320550352198,49.48453608247423
IWM,32_bull_reversal,HIGH,131,0.0489251997615189,52.67175572519084
IWM,32_bull_reversal,LOW,134,7.635507470713922,57.46268656716418
IWM,32_bull_reversal,MID,134,-3.5995983565955734,47.01492537313433
IWM,clean_2d_bear,HIGH,421,3.170232953854687,52.73159144893111
IWM,clean_2d_bear,LOW,364,0.2335748563211287,51.098901098901095
IWM,clean_2d_bear,MID,408,0.2468457138162882,50.73529411764706
IWM,clean_2u_bull,HIGH,493,-7.16877552214136,49.69574036511156
IWM,clean_2u_bull,LOW,383,1.2921756205710535,52.74151436031331
IWM,clean_2u_bull,MID,438,1.3020953262906907,55.25114155251142
IWM,f2d_bull_reversal,HIGH,204,2.5712481121824897,49.50980392156863
IWM,f2d_bull_reversal,LOW,173,-0.2836618320120222,53.17919075144509
IWM,f2d_bull_reversal,MID,172,6.137024554847724,60.46511627906976
IWM,f2u_bear_reversal,HIGH,198,-2.934380240487086,52.52525252525253
