ticker,strat_combo,dealer_regime,n,hit_pct,hit_ci_lo,hit_ci_hi,mean_bps,std_bps
IWM,212_bull_continuation,GEX_MID_VEX_HIGH,108,50.93,41.67,60.19,-11.96,68.94
IWM,212_bull_continuation,GEX_MID_VEX_LOW,38,65.79,50.0,78.95,14.06,65.84
IWM,212_bull_continuation,GEX_MID_VEX_MID,74,70.27,60.81,81.08,19.13,61.86
IWM,212_bull_reversal,GEX_HIGH_VEX_HIGH,142,50.0,42.25,57.75,-1.89,73.11
IWM,212_bull_reversal,GEX_HIGH_VEX_LOW,143,51.05,41.96,59.44,8.13,83.17
IWM,212_bull_reversal,GEX_HIGH_VEX_MID,90,51.11,41.11,61.69,-13.83,86.61
IWM,212_bull_reversal,GEX_LOW_VEX_HIGH,79,50.63,39.24,63.29,6.12,55.77
IWM,212_bull_reversal,GEX_LOW_VEX_LOW,115,51.3,42.61,60.87,8.9,81.09
IWM,212_bull_reversal,GEX_LOW_VEX_MID,126,54.76,46.03,64.29,12.27,102.24
IWM,212_bull_reversal,GEX_MID_VEX_HIGH,166,50.6,42.17,58.75,1.32,101.19
IWM,212_bull_reversal,GEX_MID_VEX_LOW,77,54.55,44.16,66.23,-11.2,102.47
IWM,212_bull_reversal,GEX_MID_VEX_MID,138,58.7,50.0,66.67,11.02,78.16
IWM,22_bear_continuation,GEX_HIGH_VEX_HIGH,562,51.6,47.51,55.34,-1.27,58.75
IWM,22_bear_continuation,GEX_HIGH_VEX_LOW,619,51.21,47.01,54.6,-0.73,73.78
IWM,22_bear_continuation,GEX_HIGH_VEX_MID,406,54.93,50.74,59.85,14.18,107.41
IWM,22_bear_continuation,GEX_LOW_VEX_HIGH,293,53.58,48.46,59.39,10.37,62.32
IWM,22_bear_continuation,GEX_LOW_VEX_LOW,754,51.19,47.75,54.91,7.01,104.37
IWM,22_bear_continuation,GEX_LOW_VEX_MID,693,52.24,48.48,56.13,4.64,103.36
IWM,22_bear_continuation,GEX_MID_VEX_HIGH,797,51.32,47.99,54.71,-0.88,108.59
IWM,22_bear_continuation,GEX_MID_VEX_LOW,353,51.84,47.03,56.52,3.0,70.84
IWM,22_bear_continuation,GEX_MID_VEX_MID,619,52.18,48.06,56.22,5.88,93.0
IWM,22_bear_reversal,GEX_HIGH_VEX_HIGH,505,56.83,52.28,61.69,4.61,55.08
IWM,22_bear_reversal,GEX_HIGH_VEX_LOW,498,50.8,46.79,54.92,-1.92,68.98
IWM,22_bear_reversal,GEX_HIGH_VEX_MID,365,56.44,51.51,61.1,10.29,90.24
IWM,22_bear_reversal,GEX_LOW_VEX_HIGH,251,52.59,46.22,58.77,3.41,61.18
IWM,22_bear_reversal,GEX_LOW_VEX_LOW,533,51.03,46.99,54.78,1.61,96.32
IWM,22_bear_reversal,GEX_LOW_VEX_MID,493,52.33,47.26,56.19,1.33,98.51
IWM,22_bear_reversal,GEX_MID_VEX_HIGH,617,51.54,47.81,55.43,1.05,110.49
IWM,22_bear_reversal,GEX_MID_VEX_LOW,268,52.99,46.82,58.96,3.91,79.11
IWM,22_bear_reversal,GEX_MID_VEX_MID,443,49.66,45.15,54.4,3.75,94.16
IWM,22_bull_continuation,GEX_HIGH_VEX_HIGH,759,49.8,45.85,53.23,-0.68,61.31
IWM,22_bull_continuation,GEX_HIGH_VEX_LOW,667,46.78,42.88,50.37,-2.27,68.07
IWM,22_bull_continuation,GEX_HIGH_VEX_MID,538,52.79,48.33,57.25,3.04,76.5
IWM,22_bull_continuation,GEX_LOW_VEX_HIGH,415,52.05,47.58,56.63,1.44,55.77
IWM,22_bull_continuation,GEX_LOW_VEX_LOW,833,52.94,49.58,55.82,1.64,85.55
IWM,22_bull_continuation,GEX_LOW_VEX_MID,806,54.96,51.61,58.44,4.07,93.93
IWM,22_bull_continuation,GEX_MID_VEX_HIGH,879,53.13,50.06,56.31,2.55,98.52
IWM,22_bull_continuation,GEX_MID_VEX_LOW,368,50.27,45.38,55.16,1.53,95.26
IWM,22_bull_continuation,GEX_MID_VEX_MID,759,54.55,50.46,57.97,3.17,86.12
IWM,22_bull_reversal,GEX_HIGH_VEX_HIGH,458,52.62,48.03,56.99,1.47,63.1
IWM,22_bull_reversal,GEX_HIGH_VEX_LOW,475,47.79,43.37,52.32,-1.49,65.24
IWM,22_bull_reversal,GEX_HIGH_VEX_MID,345,53.33,48.25,58.7,7.81,95.09
IWM,22_bull_reversal,GEX_LOW_VEX_HIGH,235,55.74,49.79,62.35,4.13,61.25
IWM,22_bull_reversal,GEX_LOW_VEX_LOW,579,50.09,46.11,53.98,-3.42,87.27
IWM,22_bull_reversal,GEX_LOW_VEX_MID,498,51.0,46.59,55.62,-3.12,107.77
IWM,22_bull_reversal,GEX_MID_VEX_HIGH,627,51.67,47.76,55.66,-5.27,122.81
IWM,22_bull_reversal,GEX_MID_VEX_LOW,275,47.64,41.26,53.28,3.43,81.05
IWM,22_bull_reversal,GEX_MID_VEX_MID,441,53.06,48.53,57.72,4.43,91.9
IWM,312_bear_reversal,GEX_LOW_VEX_LOW,30,50.0,33.33,66.67,-3.03,93.46
IWM,312_bull_reversal,GEX_HIGH_VEX_HIGH,36,58.33,41.67,75.0,3.51,51.85
IWM,312_bull_reversal,GEX_HIGH_VEX_LOW,32,34.38,18.75,50.0,-26.03,49.4
IWM,312_bull_reversal,GEX_HIGH_VEX_MID,34,50.0,32.35,64.71,-1.44,47.88
IWM,312_bull_reversal,GEX_LOW_VEX_LOW,54,51.85,38.89,64.81,17.68,154.14
IWM,312_bull_reversal,GEX_LOW_VEX_MID,36,44.44,30.56,61.11,-30.61,132.1
IWM,312_bull_reversal,GEX_MID_VEX_HIGH,53,52.83,39.62,66.04,8.98,63.22
IWM,312_bull_reversal,GEX_MID_VEX_MID,41,51.22,36.59,65.85,-32.53,104.1
IWM,322_bear_continuation,GEX_HIGH_VEX_HIGH,61,47.54,36.07,59.02,-10.13,61.26
IWM,322_bear_continuation,GEX_HIGH_VEX_LOW,60,51.67,38.33,65.0,-0.69,47.5
IWM,322_bear_continuation,GEX_HIGH_VEX_MID,45,57.78,42.22,71.11,-11.01,132.54
IWM,322_bear_continuation,GEX_LOW_VEX_HIGH,31,54.84,35.48,74.19,3.08,59.96
IWM,322_bear_continuation,GEX_LOW_VEX_LOW,97,49.48,40.21,58.76,2.38,108.35
IWM,322_bear_continuation,GEX_LOW_VEX_MID,63,53.97,42.86,66.67,3.6,93.78
IWM,322_bear_continuation,GEX_MID_VEX_HIGH,80,42.5,32.5,52.5,4.67,82.03
IWM,322_bear_continuation,GEX_MID_VEX_MID,56,60.71,47.28,71.43,20.49,103.87
IWM,322_bull_continuation,GEX_HIGH_VEX_HIGH,63,50.79,39.68,63.49,3.88,50.72
IWM,322_bull_continuation,GEX_HIGH_VEX_LOW,72,41.67,30.56,54.17,-6.56,77.16
IWM,322_bull_continuation,GEX_HIGH_VEX_MID,53,50.94,37.74,64.15,-10.25,78.67
IWM,322_bull_continuation,GEX_LOW_VEX_HIGH,38,44.74,28.95,60.53,3.71,45.33
IWM,322_bull_continuation,GEX_LOW_VEX_LOW,91,52.75,42.86,62.64,14.98,95.51
IWM,322_bull_continuation,GEX_LOW_VEX_MID,89,58.43,48.31,67.42,3.71,96.2
IWM,322_bull_continuation,GEX_MID_VEX_HIGH,88,54.55,44.32,65.91,-3.23,67.84
IWM,322_bull_continuation,GEX_MID_VEX_LOW,30,56.67,36.67,73.33,26.4,122.35
IWM,322_bull_continuation,GEX_MID_VEX_MID,66,56.06,45.45,69.7,15.9,74.69
IWM,32_bear_reversal,GEX_MID_VEX_HIGH,30,73.33,60.0,88.42,37.32,79.11
IWM,32_bull_reversal,GEX_LOW_VEX_LOW,31,54.84,37.02,72.66,1.37,103.67
IWM,clean_2d_bear,GEX_HIGH_VEX_HIGH,73,54.79,43.84,65.75,0.91,63.7
IWM,clean_2d_bear,GEX_HIGH_VEX_LOW,79,49.37,38.58,60.76,1.39,58.18
IWM,clean_2d_bear,GEX_HIGH_VEX_MID,67,52.24,41.79,64.18,3.54,70.62
IWM,clean_2d_bear,GEX_LOW_VEX_HIGH,32,43.75,26.48,59.38,-9.83,47.03
IWM,clean_2d_bear,GEX_LOW_VEX_LOW,104,44.23,33.65,53.39,-7.52,105.56
IWM,clean_2d_bear,GEX_LOW_VEX_MID,81,46.91,34.57,58.02,1.04,94.45
IWM,clean_2d_bear,GEX_MID_VEX_HIGH,97,49.48,40.21,59.79,16.02,100.21
IWM,clean_2d_bear,GEX_MID_VEX_LOW,42,50.0,35.71,64.29,2.28,76.38
IWM,clean_2d_bear,GEX_MID_VEX_MID,70,54.29,42.86,66.46,7.85,78.31
IWM,clean_2u_bull,GEX_HIGH_VEX_HIGH,69,47.83,37.68,59.42,-0.86,47.21
IWM,clean_2u_bull,GEX_HIGH_VEX_LOW,79,46.84,35.44,58.23,1.35,60.39
IWM,clean_2u_bull,GEX_HIGH_VEX_MID,59,40.68,28.81,54.24,-5.12,61.67
IWM,clean_2u_bull,GEX_LOW_VEX_HIGH,44,43.18,29.55,59.09,0.33,62.97
IWM,clean_2u_bull,GEX_LOW_VEX_LOW,97,54.64,44.33,65.98,18.44,136.62
IWM,clean_2u_bull,GEX_LOW_VEX_MID,83,55.42,44.58,66.9,0.04,111.77
IWM,clean_2u_bull,GEX_MID_VEX_HIGH,87,54.02,43.68,64.37,-10.17,119.71
IWM,clean_2u_bull,GEX_MID_VEX_LOW,38,55.26,38.09,71.05,6.92,66.91
IWM,clean_2u_bull,GEX_MID_VEX_MID,59,55.93,44.07,69.49,4.3,112.2
IWM,f2d_bull_reversal,GEX_LOW_VEX_LOW,45,46.67,32.17,60.0,-9.64,73.32
IWM,f2d_bull_reversal,GEX_LOW_VEX_MID,39,41.03,25.64,56.41,-9.53,109.03
IWM,f2d_bull_reversal,GEX_MID_VEX_HIGH,40,47.5,32.5,62.5,-11.62,83.6
IWM,f2d_bull_reversal,GEX_MID_VEX_MID,32,53.12,34.38,68.75,25.42,92.7
IWM,f2u_bear_reversal,GEX_HIGH_VEX_HIGH,33,45.45,28.71,60.61,-6.98,41.65
IWM,f2u_bear_reversal,GEX_HIGH_VEX_LOW,32,50.0,31.25,68.75,-7.26,72.83
IWM,f2u_bear_reversal,GEX_HIGH_VEX_MID,32,62.5,46.88,78.12,9.3,58.34
IWM,f2u_bear_reversal,GEX_LOW_VEX_LOW,38,36.84,21.05,52.63,-23.37,100.78
IWM,f2u_bear_reversal,GEX_LOW_VEX_MID,36,41.67,27.78,58.33,-11.19,116.69
IWM,f2u_bear_reversal,GEX_MID_VEX_HIGH,38,52.63,36.84,65.79,23.66,110.44
IWM,f2u_bear_reversal,GEX_MID_VEX_MID,34,47.06,29.41,61.76,-12.62,114.67
IWM,none,GEX_HIGH_VEX_HIGH,802,53.62,50.31,57.3,2.02,64.85
IWM,none,GEX_HIGH_VEX_LOW,850,48.0,44.59,51.71,-3.36,74.88
IWM,none,GEX_HIGH_VEX_MID,663,54.45,50.6,58.45,3.02,81.97
IWM,none,GEX_LOW_VEX_HIGH,423,51.06,46.45,55.92,3.49,61.64
IWM,none,GEX_LOW_VEX_LOW,972,51.85,48.81,54.73,-1.21,102.79
IWM,none,GEX_LOW_VEX_MID,812,51.23,47.72,54.56,-0.45,104.11
IWM,none,GEX_MID_VEX_HIGH,1018,51.18,48.23,54.37,2.45,93.54
IWM,none,GEX_MID_VEX_LOW,431,51.74,47.1,56.27,2.07,77.09
IWM,none,GEX_MID_VEX_MID,773,54.46,50.71,57.89,4.5,87.56
QQQ,11_inside_compression,GEX_HIGH_VEX_HIGH,39,48.72,31.99,64.1,2.17,44.62
QQQ,11_inside_compression,GEX_HIGH_VEX_LOW,58,62.07,50.0,75.04,4.46,61.97
QQQ,11_inside_compression,GEX_LOW_VEX_LOW,33,66.67,51.52,81.82,11.18,70.79
QQQ,11_inside_compression,GEX_MID_VEX_HIGH,58,55.17,41.38,67.24,4.8,53.13
QQQ,132_bear_continuation,GEX_HIGH_VEX_LOW,39,56.41,41.03,70.58,-4.9,71.39
QQQ,132_bear_continuation,GEX_MID_VEX_HIGH,41,51.22,36.59,67.13,20.91,113.1
QQQ,132_bull_continuation,GEX_HIGH_VEX_LOW,39,56.41,41.03,71.79,3.0,56.33
QQQ,132_bull_continuation,GEX_LOW_VEX_LOW,31,54.84,35.48,70.97,4.92,79.89
QQQ,132_bull_continuation,GEX_MID_VEX_HIGH,53,60.38,47.17,73.58,13.72,49.97
QQQ,212_bear_continuation,GEX_HIGH_VEX_HIGH,45,53.33,37.78,66.67,-0.4,40.36
QQQ,212_bear_continuation,GEX_HIGH_VEX_LOW,107,62.62,53.27,71.03,7.78,59.0
QQQ,212_bear_continuation,GEX_HIGH_VEX_MID,38,52.63,36.84,68.42,13.36,59.31
QQQ,212_bear_continuation,GEX_LOW_VEX_LOW,63,53.97,41.27,65.91,5.07,72.41
QQQ,212_bear_continuation,GEX_LOW_VEX_MID,77,62.34,50.65,72.73,15.99,151.77
QQQ,212_bear_continuation,GEX_MID_VEX_HIGH,105,56.19,47.12,65.71,2.21,65.24
QQQ,212_bear_continuation,GEX_MID_VEX_MID,64,56.25,42.19,68.75,-2.91,83.9
QQQ,212_bear_reversal,GEX_HIGH_VEX_HIGH,115,52.17,43.89,61.74,1.23,45.75
QQQ,212_bear_reversal,GEX_HIGH_VEX_LOW,147,62.59,55.78,70.07,9.45,58.9
QQQ,212_bear_reversal,GEX_HIGH_VEX_MID,65,56.92,46.15,69.23,1.78,56.96
QQQ,212_bear_reversal,GEX_LOW_VEX_HIGH,59,64.41,52.54,76.27,15.39,77.87
QQQ,212_bear_reversal,GEX_LOW_VEX_LOW,121,57.02,48.76,65.29,5.27,82.5
QQQ,212_bear_reversal,GEX_LOW_VEX_MID,121,57.85,49.15,66.12,2.99,100.23
QQQ,212_bear_reversal,GEX_MID_VEX_HIGH,210,59.05,51.43,66.19,7.97,54.92
QQQ,212_bear_reversal,GEX_MID_VEX_MID,100,59.0,50.48,69.52,6.66,81.5
QQQ,212_bull_continuation,GEX_HIGH_VEX_HIGH,70,51.43,40.0,63.61,0.24,43.09
QQQ,212_bull_continuation,GEX_HIGH_VEX_LOW,101,53.47,43.56,62.38,-1.76,69.82
QQQ,212_bull_continuation,GEX_HIGH_VEX_MID,43,58.14,44.19,72.09,4.71,55.24
QQQ,212_bull_continuation,GEX_LOW_VEX_HIGH,56,53.57,39.29,66.07,-2.18,55.2
QQQ,212_bull_continuation,GEX_LOW_VEX_LOW,53,43.4,30.19,54.72,-7.04,89.64
QQQ,212_bull_continuation,GEX_LOW_VEX_MID,78,60.26,50.0,70.51,6.93,131.55
QQQ,212_bull_continuation,GEX_MID_VEX_HIGH,148,45.95,38.51,54.73,-7.93,46.82
QQQ,212_bull_continuation,GEX_MID_VEX_MID,85,52.94,42.35,63.53,6.28,81.14
QQQ,212_bull_reversal,GEX_HIGH_VEX_HIGH,108,62.04,53.7,71.3,8.3,29.9
QQQ,212_bull_reversal,GEX_HIGH_VEX_LOW,160,53.12,45.0,60.62,-0.31,71.27
QQQ,212_bull_reversal,GEX_HIGH_VEX_MID,95,53.68,43.16,62.66,-14.05,78.93
QQQ,212_bull_reversal,GEX_LOW_VEX_HIGH,58,60.34,49.09,72.41,-0.53,86.37
QQQ,212_bull_reversal,GEX_LOW_VEX_LOW,104,53.85,43.27,63.97,18.47,119.64
QQQ,212_bull_reversal,GEX_LOW_VEX_MID,126,50.79,41.27,59.52,0.85,123.81
QQQ,212_bull_reversal,GEX_MID_VEX_HIGH,214,57.48,50.93,64.26,3.23,65.47
QQQ,212_bull_reversal,GEX_MID_VEX_LOW,39,48.72,33.33,64.1,-6.86,68.36
QQQ,212_bull_reversal,GEX_MID_VEX_MID,124,54.84,45.97,64.13,5.95,74.8
QQQ,22_bear_continuation,GEX_HIGH_VEX_HIGH,363,61.16,55.92,65.71,4.24,42.62
QQQ,22_bear_continuation,GEX_HIGH_VEX_LOW,698,54.01,49.86,57.95,1.34,63.49
QQQ,22_bear_continuation,GEX_HIGH_VEX_MID,339,54.87,49.56,60.47,0.28,71.39
QQQ,22_bear_continuation,GEX_LOW_VEX_HIGH,318,53.77,48.74,59.28,3.16,88.75
QQQ,22_bear_continuation,GEX_LOW_VEX_LOW,660,54.09,50.3,57.58,4.78,99.8
QQQ,22_bear_continuation,GEX_LOW_VEX_MID,817,48.35,45.22,51.9,0.95,122.25
QQQ,22_bear_continuation,GEX_MID_VEX_HIGH,843,54.33,50.65,57.24,3.8,68.48
QQQ,22_bear_continuation,GEX_MID_VEX_LOW,188,49.47,41.74,56.91,2.51,75.94
QQQ,22_bear_continuation,GEX_MID_VEX_MID,523,56.02,51.82,60.23,3.56,85.16
QQQ,22_bear_reversal,GEX_HIGH_VEX_HIGH,339,53.69,48.97,59.0,-1.77,40.42
QQQ,22_bear_reversal,GEX_HIGH_VEX_LOW,642,55.92,51.71,59.35,3.1,65.89
QQQ,22_bear_reversal,GEX_HIGH_VEX_MID,342,59.36,54.09,64.33,0.24,65.61
QQQ,22_bear_reversal,GEX_LOW_VEX_HIGH,251,60.16,53.39,66.14,2.7,81.06
QQQ,22_bear_reversal,GEX_LOW_VEX_LOW,474,57.81,52.95,62.67,10.44,92.3
QQQ,22_bear_reversal,GEX_LOW_VEX_MID,594,53.2,49.41,57.33,-1.42,109.91
QQQ,22_bear_reversal,GEX_MID_VEX_HIGH,747,57.3,53.55,60.91,6.13,71.31
QQQ,22_bear_reversal,GEX_MID_VEX_LOW,142,49.3,41.55,57.75,-13.85,74.29
QQQ,22_bear_reversal,GEX_MID_VEX_MID,438,50.23,45.66,54.91,-1.89,89.75
QQQ,22_bull_continuation,GEX_HIGH_VEX_HIGH,549,52.28,48.17,56.56,-1.98,38.33
QQQ,22_bull_continuation,GEX_HIGH_VEX_LOW,984,59.45,56.35,62.5,4.82,55.99
QQQ,22_bull_continuation,GEX_HIGH_VEX_MID,558,58.24,54.39,62.19,0.88,63.17
QQQ,22_bull_continuation,GEX_LOW_VEX_HIGH,394,56.6,52.4,61.42,5.71,75.31
QQQ,22_bull_continuation,GEX_LOW_VEX_LOW,767,52.15,48.69,55.35,2.51,89.76
QQQ,22_bull_continuation,GEX_LOW_VEX_MID,962,54.26,51.19,57.18,1.54,110.01
QQQ,22_bull_continuation,GEX_MID_VEX_HIGH,1263,58.59,55.9,61.4,4.17,56.92
QQQ,22_bull_continuation,GEX_MID_VEX_LOW,252,61.9,55.16,68.25,9.61,74.18
QQQ,22_bull_continuation,GEX_MID_VEX_MID,726,57.71,54.41,61.09,4.88,80.19
QQQ,22_bull_reversal,GEX_HIGH_VEX_HIGH,337,50.45,44.81,55.65,-1.84,42.53
QQQ,22_bull_reversal,GEX_HIGH_VEX_LOW,625,56.48,52.4,60.24,5.04,63.98
QQQ,22_bull_reversal,GEX_HIGH_VEX_MID,319,55.49,50.31,60.82,3.41,58.72
QQQ,22_bull_reversal,GEX_LOW_VEX_HIGH,260,56.15,50.38,62.51,6.68,81.22
QQQ,22_bull_reversal,GEX_LOW_VEX_LOW,498,55.42,50.9,59.84,2.15,85.29
QQQ,22_bull_reversal,GEX_LOW_VEX_MID,604,52.81,48.68,56.62,-0.07,111.99
QQQ,22_bull_reversal,GEX_MID_VEX_HIGH,757,57.86,54.49,61.69,5.02,64.83
QQQ,22_bull_reversal,GEX_MID_VEX_LOW,133,54.14,46.62,63.16,-5.05,69.05
QQQ,22_bull_reversal,GEX_MID_VEX_MID,431,53.83,48.72,58.7,-1.19,89.0
QQQ,312_bear_reversal,GEX_LOW_VEX_LOW,33,66.67,48.48,81.82,19.54,109.45
QQQ,312_bear_reversal,GEX_MID_VEX_HIGH,41,48.78,34.15,65.85,-8.44,49.12
QQQ,312_bull_reversal,GEX_HIGH_VEX_LOW,52,46.15,32.69,58.7,-14.81,59.72
QQQ,312_bull_reversal,GEX_HIGH_VEX_MID,38,52.63,36.84,68.42,-0.74,56.05
QQQ,312_bull_reversal,GEX_LOW_VEX_LOW,46,60.87,48.86,73.91,23.2,95.75
QQQ,312_bull_reversal,GEX_LOW_VEX_MID,44,52.27,38.64,65.91,-12.07,155.99
QQQ,312_bull_reversal,GEX_MID_VEX_HIGH,71,64.79,54.19,76.06,12.76,64.47
QQQ,312_bull_reversal,GEX_MID_VEX_MID,31,58.06,41.94,74.19,7.34,52.84
QQQ,322_bear_continuation,GEX_HIGH_VEX_HIGH,35,60.0,42.86,77.14,-0.94,45.3
QQQ,322_bear_continuation,GEX_HIGH_VEX_LOW,71,42.25,32.39,54.26,-0.69,59.37
QQQ,322_bear_continuation,GEX_HIGH_VEX_MID,42,66.67,52.38,80.95,12.82,84.27
QQQ,322_bear_continuation,GEX_LOW_VEX_LOW,81,46.91,37.04,58.02,-21.23,126.2
QQQ,322_bear_continuation,GEX_LOW_VEX_MID,76,48.68,36.84,59.21,-7.28,129.17
QQQ,322_bear_continuation,GEX_MID_VEX_HIGH,83,59.04,50.6,70.51,6.97,67.94
QQQ,322_bear_continuation,GEX_MID_VEX_MID,54,55.56,44.44,67.64,11.7,107.85
QQQ,322_bull_continuation,GEX_HIGH_VEX_HIGH,39,48.72,33.33,66.67,3.77,23.74
QQQ,322_bull_continuation,GEX_HIGH_VEX_LOW,105,55.24,46.67,64.76,8.18,54.7
QQQ,322_bull_continuation,GEX_HIGH_VEX_MID,56,57.14,44.64,70.58,5.23,76.84
QQQ,322_bull_continuation,GEX_LOW_VEX_LOW,79,56.96,45.57,69.62,6.23,91.37
QQQ,322_bull_continuation,GEX_LOW_VEX_MID,79,51.9,41.77,63.29,1.95,113.36
QQQ,322_bull_continuation,GEX_MID_VEX_HIGH,102,59.8,50.98,68.63,11.0,76.58
QQQ,322_bull_continuation,GEX_MID_VEX_MID,80,63.75,53.09,73.75,4.55,79.73
QQQ,32_bear_reversal,GEX_HIGH_VEX_LOW,30,63.33,46.67,80.0,3.29,61.91
QQQ,32_bear_reversal,GEX_LOW_VEX_LOW,30,36.67,20.0,56.67,-28.49,114.53
QQQ,32_bull_reversal,GEX_LOW_VEX_MID,32,65.62,50.0,81.25,24.29,100.86
QQQ,32_bull_reversal,GEX_MID_VEX_MID,38,52.63,36.84,68.42,-14.95,81.26
QQQ,clean_2d_bear,GEX_HIGH_VEX_HIGH,43,58.14,41.86,72.09,7.02,36.72
QQQ,clean_2d_bear,GEX_HIGH_VEX_LOW,89,58.43,48.31,68.54,9.72,68.57
QQQ,clean_2d_bear,GEX_HIGH_VEX_MID,41,63.41,48.78,78.05,16.29,71.27
QQQ,clean_2d_bear,GEX_LOW_VEX_LOW,76,55.26,44.05,64.47,7.49,96.73
QQQ,clean_2d_bear,GEX_LOW_VEX_MID,92,56.52,45.65,65.22,-1.14,127.29
QQQ,clean_2d_bear,GEX_MID_VEX_HIGH,96,48.96,38.54,58.33,-0.5,69.95
QQQ,clean_2d_bear,GEX_MID_VEX_MID,69,59.42,47.83,71.01,4.29,83.51
QQQ,clean_2u_bull,GEX_HIGH_VEX_HIGH,47,57.45,44.68,71.33,5.23,28.48
QQQ,clean_2u_bull,GEX_HIGH_VEX_LOW,123,57.72,48.78,67.09,3.01,64.21
QQQ,clean_2u_bull,GEX_HIGH_VEX_MID,57,63.16,49.96,74.61,13.11,69.02
QQQ,clean_2u_bull,GEX_LOW_VEX_HIGH,33,45.45,27.27,60.61,-2.52,66.58
QQQ,clean_2u_bull,GEX_LOW_VEX_LOW,90,56.67,46.67,66.67,-0.51,78.33
