ticker,strat_combo,feature,n,pearson,spearman
IWM,11_inside_compression,consecutive_down,14899,-0.0109,-0.0089
IWM,11_inside_compression,intraday_return,14899,-0.0073,0.0151
IWM,11_inside_compression,high_low_spread_pct,14899,0.0173,0.0222
IWM,11_inside_compression,vix_close,14899,0.0186,0.0113
IWM,11_inside_compression,total_gex,14882,-0.0073,-0.0194
IWM,11_inside_compression,total_vex,14882,-0.0023,-0.0129
IWM,11_inside_compression,flip_price,3436,-0.0033,-0.0132
IWM,11_inside_compression,distance_to_king_pct,14882,0.0009,0.0176
IWM,11_inside_compression,distance_to_gate_pct,14515,-0.0043,0.0067
IWM,132_bear_continuation,rsi_9,7696,-0.0096,-0.0081
IWM,132_bear_continuation,rsi_14,7696,-0.0121,-0.0097
IWM,132_bear_continuation,stoch_rsi_k,7696,-0.0008,-0.0011
IWM,132_bear_continuation,stoch_rsi_d,7696,0.0017,0.0011
IWM,132_bear_continuation,ema_9,7696,0.0012,-0.0032
IWM,132_bear_continuation,ema_20,7696,0.0013,-0.0032
IWM,132_bear_continuation,ema_50,7696,0.0015,-0.003
IWM,132_bear_continuation,sma_50,7696,0.0015,-0.003
IWM,132_bear_continuation,sma_200,7693,0.0027,-0.0024
IWM,132_bear_continuation,macd,7696,-0.029,-0.0082
IWM,132_bear_continuation,macd_signal,7696,-0.0278,-0.0078
IWM,132_bear_continuation,macd_histogram,7696,-0.0045,0.0055
IWM,132_bear_continuation,atr_14,7696,0.0487,0.0098
IWM,132_bear_continuation,bb_upper,7696,0.0017,-0.0029
IWM,132_bear_continuation,bb_lower,7696,0.0009,-0.0033
IWM,132_bear_continuation,bb_width,7696,0.0466,0.0119
IWM,132_bear_continuation,bb_pct,7696,-0.0068,-0.0019
IWM,132_bear_continuation,obv,7696,0.0124,0.0018
IWM,132_bear_continuation,rvol,7696,0.0238,-0.002
IWM,132_bear_continuation,rvol_10,7696,0.0169,-0.0021
IWM,132_bear_continuation,vwap,7696,0.0012,-0.0031
IWM,132_bear_continuation,price_vs_vwap,7696,-0.0101,0.0022
IWM,132_bear_continuation,price_vs_ema9,7696,-0.028,-0.0068
IWM,132_bear_continuation,price_vs_ema20,7696,-0.0277,-0.0072
IWM,132_bear_continuation,consecutive_up,7696,-0.0085,-0.0091
IWM,132_bear_continuation,consecutive_down,7696,0.0005,0.0015
IWM,132_bear_continuation,intraday_return,7696,-0.0433,-0.0061
IWM,132_bear_continuation,high_low_spread_pct,7696,0.0357,0.0095
IWM,132_bear_continuation,vix_close,7696,-0.0009,-0.0016
IWM,132_bear_continuation,total_gex,7683,-0.0301,-0.0171
IWM,132_bear_continuation,total_vex,7683,-0.013,-0.0052
IWM,132_bear_continuation,flip_price,1717,0.0174,-0.0169
IWM,132_bear_continuation,distance_to_king_pct,7683,-0.0008,0.0035
IWM,132_bear_continuation,distance_to_gate_pct,7489,-0.0017,0.0025
IWM,132_bull_continuation,rsi_9,7782,0.0035,0.0021
IWM,132_bull_continuation,rsi_14,7782,-0.0002,-0.0025
IWM,132_bull_continuation,stoch_rsi_k,7782,0.0114,0.0155
IWM,132_bull_continuation,stoch_rsi_d,7782,0.0126,0.0173
IWM,132_bull_continuation,ema_9,7782,-0.0101,-0.0061
IWM,132_bull_continuation,ema_20,7782,-0.01,-0.0061
IWM,132_bull_continuation,ema_50,7780,-0.0101,-0.006
IWM,132_bull_continuation,sma_50,7780,-0.0101,-0.006
IWM,132_bull_continuation,sma_200,7779,-0.01,-0.0061
IWM,132_bull_continuation,macd,7782,-0.0253,-0.0048
IWM,132_bull_continuation,macd_signal,7781,-0.0263,-0.0051
IWM,132_bull_continuation,macd_histogram,7781,0.0022,0.0134
IWM,132_bull_continuation,atr_14,7782,0.0251,0.0129
IWM,132_bull_continuation,bb_upper,7782,-0.0098,-0.006
IWM,132_bull_continuation,bb_lower,7782,-0.0103,-0.0062
IWM,132_bull_continuation,bb_width,7782,0.0357,0.0106
IWM,132_bull_continuation,bb_pct,7782,-0.0027,0.0021
IWM,132_bull_continuation,obv,7782,0.0056,-0.002
IWM,132_bull_continuation,rvol,7782,0.0025,-0.0097
IWM,132_bull_continuation,rvol_10,7782,-0.0028,-0.0122
IWM,132_bull_continuation,vwap,7782,-0.0099,-0.006
IWM,132_bull_continuation,price_vs_vwap,7782,-0.0147,-0.0004
IWM,132_bull_continuation,price_vs_ema9,7782,-0.0229,0.0104
IWM,132_bull_continuation,price_vs_ema20,7782,-0.0329,0.0005
IWM,132_bull_continuation,consecutive_up,7782,0.0232,0.0142
IWM,132_bull_continuation,consecutive_down,7782,-0.0179,-0.0131
IWM,132_bull_continuation,intraday_return,7782,0.0058,0.0118
IWM,132_bull_continuation,high_low_spread_pct,7782,0.0509,0.0217
IWM,132_bull_continuation,vix_close,7782,0.0237,0.0141
IWM,132_bull_continuation,total_gex,7766,-0.0203,-0.0172
IWM,132_bull_continuation,total_vex,7766,0.0019,0.0031
IWM,132_bull_continuation,flip_price,1664,-0.0435,-0.0221
IWM,132_bull_continuation,distance_to_king_pct,7766,-0.0039,0.0084
IWM,132_bull_continuation,distance_to_gate_pct,7571,0.0093,-0.001
IWM,212_bear_continuation,rsi_9,22990,-0.0216,-0.0144
IWM,212_bear_continuation,rsi_14,22990,-0.022,-0.0118
IWM,212_bear_continuation,stoch_rsi_k,22990,-0.0071,-0.0096
IWM,212_bear_continuation,stoch_rsi_d,22990,-0.0091,-0.0128
IWM,212_bear_continuation,ema_9,22990,-0.0031,-0.0078
IWM,212_bear_continuation,ema_20,22990,-0.003,-0.0078
IWM,212_bear_continuation,ema_50,22989,-0.0027,-0.0076
IWM,212_bear_continuation,sma_50,22989,-0.0026,-0.0076
IWM,212_bear_continuation,sma_200,22986,-0.0023,-0.0077
IWM,212_bear_continuation,macd,22990,-0.0456,-0.0039
IWM,212_bear_continuation,macd_signal,22990,-0.0392,-0.0025
IWM,212_bear_continuation,macd_histogram,22990,-0.0298,-0.0137
IWM,212_bear_continuation,atr_14,22990,0.0075,0.0059
IWM,212_bear_continuation,bb_upper,22990,-0.003,-0.0077
IWM,212_bear_continuation,bb_lower,22990,-0.003,-0.0078
IWM,212_bear_continuation,bb_width,22990,-0.0017,0.0062
IWM,212_bear_continuation,bb_pct,22990,-0.016,-0.0138
IWM,212_bear_continuation,obv,22990,-0.0033,-0.0028
IWM,212_bear_continuation,rvol,22990,0.0162,0.0163
IWM,212_bear_continuation,rvol_10,22990,0.0007,0.018
IWM,212_bear_continuation,vwap,22990,-0.003,-0.008
IWM,212_bear_continuation,price_vs_vwap,22990,-0.0145,0.0057
IWM,212_bear_continuation,price_vs_ema9,22990,-0.0613,-0.0176
IWM,212_bear_continuation,price_vs_ema20,22990,-0.0675,-0.0138
IWM,212_bear_continuation,consecutive_up,22990,-0.0062,-0.0092
IWM,212_bear_continuation,consecutive_down,22990,0.0049,0.0101
IWM,212_bear_continuation,intraday_return,22990,-0.0215,-0.0199
IWM,212_bear_continuation,high_low_spread_pct,22990,0.0108,0.0189
IWM,212_bear_continuation,vix_close,22990,-0.0151,-0.0077
IWM,212_bear_continuation,total_gex,22950,-0.005,-0.0087
IWM,212_bear_continuation,total_vex,22950,0.0003,0.0012
IWM,212_bear_continuation,flip_price,5139,0.0362,-0.0028
IWM,212_bear_continuation,distance_to_king_pct,22950,0.0012,0.008
IWM,212_bear_continuation,distance_to_gate_pct,22398,0.0002,0.0076
IWM,212_bear_reversal,rsi_9,34801,0.0002,0.0018
IWM,212_bear_reversal,rsi_14,34801,-0.0003,0.0004
IWM,212_bear_reversal,stoch_rsi_k,34801,-0.0013,0.0055
IWM,212_bear_reversal,stoch_rsi_d,34800,-0.0006,0.0053
IWM,212_bear_reversal,ema_9,34800,0.0071,0.0005
IWM,212_bear_reversal,ema_20,34799,0.0071,0.0004
IWM,212_bear_reversal,ema_50,34799,0.0071,0.0004
IWM,212_bear_reversal,sma_50,34799,0.0072,0.0004
IWM,212_bear_reversal,sma_200,34793,0.0073,0.0004
IWM,212_bear_reversal,macd,34799,-0.02,-0.0003
IWM,212_bear_reversal,macd_signal,34799,-0.0187,-0.0002
IWM,212_bear_reversal,macd_histogram,34799,-0.0068,0.0055
IWM,212_bear_reversal,atr_14,34801,0.0063,0.0029
IWM,212_bear_reversal,bb_upper,34799,0.0071,0.0004
IWM,212_bear_reversal,bb_lower,34799,0.007,0.0004
IWM,212_bear_reversal,bb_width,34799,0.0065,0.0045
IWM,212_bear_reversal,bb_pct,34799,0.0013,0.0025
IWM,212_bear_reversal,obv,34801,0.0133,0.0016
IWM,212_bear_reversal,rvol,34801,-0.0005,0.0122
IWM,212_bear_reversal,rvol_10,34801,-0.0068,0.0107
IWM,212_bear_reversal,vwap,34801,0.007,0.0003
IWM,212_bear_reversal,price_vs_vwap,34801,-0.0065,0.0124
IWM,212_bear_reversal,price_vs_ema9,34800,-0.0215,0.0043
IWM,212_bear_reversal,price_vs_ema20,34799,-0.0269,0.0049
IWM,212_bear_reversal,consecutive_up,34801,-0.0004,0.0019
IWM,212_bear_reversal,consecutive_down,34801,0.0006,-0.0003
IWM,212_bear_reversal,intraday_return,34801,-0.0109,-0.0018
IWM,212_bear_reversal,high_low_spread_pct,34801,0.0065,0.0063
IWM,212_bear_reversal,vix_close,34801,-0.0183,-0.0085
IWM,212_bear_reversal,total_gex,34743,-0.0113,-0.0086
IWM,212_bear_reversal,total_vex,34743,-0.0148,-0.0061
IWM,212_bear_reversal,flip_price,7689,0.0056,-0.0043
IWM,212_bear_reversal,distance_to_king_pct,34743,0.0154,0.0145
IWM,212_bear_reversal,distance_to_gate_pct,33865,0.0145,0.0116
IWM,212_bull_continuation,rsi_9,23765,0.0034,-0.0118
IWM,212_bull_continuation,rsi_14,23765,0.0024,-0.0121
IWM,212_bull_continuation,stoch_rsi_k,23765,0.0012,-0.0086
IWM,212_bull_continuation,stoch_rsi_d,23765,0.0012,-0.0056
IWM,212_bull_continuation,ema_9,23765,0.0017,0.0035
IWM,212_bull_continuation,ema_20,23765,0.0016,0.0035
IWM,212_bull_continuation,ema_50,23765,0.0016,0.0035
IWM,212_bull_continuation,sma_50,23765,0.0016,0.0035
IWM,212_bull_continuation,sma_200,23763,0.0015,0.0033
IWM,212_bull_continuation,macd,23765,0.0097,-0.0092
IWM,212_bull_continuation,macd_signal,23765,0.0073,-0.0102
IWM,212_bull_continuation,macd_histogram,23765,0.0089,-0.0047
IWM,212_bull_continuation,atr_14,23765,-0.027,-0.0025
IWM,212_bull_continuation,bb_upper,23765,0.0013,0.0034
IWM,212_bull_continuation,bb_lower,23765,0.0019,0.0037
IWM,212_bull_continuation,bb_width,23765,-0.0423,-0.0084
IWM,212_bull_continuation,bb_pct,23765,0.0074,-0.0055
IWM,212_bull_continuation,obv,23765,-0.0018,-0.0045
IWM,212_bull_continuation,rvol,23765,-0.0033,-0.0077
IWM,212_bull_continuation,rvol_10,23765,-0.0045,-0.0085
IWM,212_bull_continuation,vwap,23765,0.0018,0.0036
IWM,212_bull_continuation,price_vs_vwap,23765,-0.011,-0.0043
IWM,212_bull_continuation,price_vs_ema9,23765,0.0094,-0.007
IWM,212_bull_continuation,price_vs_ema20,23765,0.0153,-0.0088
IWM,212_bull_continuation,consecutive_up,23765,0.0037,0.0001
IWM,212_bull_continuation,consecutive_down,23765,0.0008,0.0096
IWM,212_bull_continuation,intraday_return,23765,0.004,0.0021
IWM,212_bull_continuation,high_low_spread_pct,23765,-0.0231,-0.0061
IWM,212_bull_continuation,vix_close,23765,-0.0363,-0.012
IWM,212_bull_continuation,total_gex,23721,-0.0025,-0.0077
IWM,212_bull_continuation,total_vex,23721,-0.0029,-0.0029
IWM,212_bull_continuation,flip_price,5259,0.018,0.0086
IWM,212_bull_continuation,distance_to_king_pct,23721,-0.0078,0.0058
IWM,212_bull_continuation,distance_to_gate_pct,23166,0.0028,0.0053
IWM,212_bull_reversal,rsi_9,34613,-0.0047,-0.0028
IWM,212_bull_reversal,rsi_14,34613,-0.0043,-0.0025
IWM,212_bull_reversal,stoch_rsi_k,34613,-0.0014,-0.004
IWM,212_bull_reversal,stoch_rsi_d,34613,-0.0,-0.001
IWM,212_bull_reversal,ema_9,34613,-0.0107,-0.0084
IWM,212_bull_reversal,ema_20,34612,-0.0108,-0.0085
IWM,212_bull_reversal,ema_50,34611,-0.0108,-0.0085
IWM,212_bull_reversal,sma_50,34611,-0.0108,-0.0085
IWM,212_bull_reversal,sma_200,34605,-0.0108,-0.0087
IWM,212_bull_reversal,macd,34612,-0.0013,-0.0007
IWM,212_bull_reversal,macd_signal,34611,-0.0052,0.0009
IWM,212_bull_reversal,macd_histogram,34611,0.0124,-0.0017
IWM,212_bull_reversal,atr_14,34613,-0.0038,0.0051
IWM,212_bull_reversal,bb_upper,34612,-0.0108,-0.0084
IWM,212_bull_reversal,bb_lower,34612,-0.0108,-0.0085
IWM,212_bull_reversal,bb_width,34612,-0.0046,0.0011
IWM,212_bull_reversal,bb_pct,34612,-0.006,-0.0037
IWM,212_bull_reversal,obv,34613,-0.0092,-0.0123
IWM,212_bull_reversal,rvol,34613,0.0164,0.0106
IWM,212_bull_reversal,rvol_10,34613,-0.0072,0.0095
IWM,212_bull_reversal,vwap,34613,-0.0104,-0.0082
IWM,212_bull_reversal,price_vs_vwap,34613,-0.0261,0.0008
IWM,212_bull_reversal,price_vs_ema9,34613,-0.0102,-0.0025
IWM,212_bull_reversal,price_vs_ema20,34612,-0.0077,0.0028
IWM,212_bull_reversal,consecutive_up,34613,-0.0001,0.0032
IWM,212_bull_reversal,consecutive_down,34613,0.0017,-0.0026
IWM,212_bull_reversal,intraday_return,34613,-0.0029,-0.0001
IWM,212_bull_reversal,high_low_spread_pct,34613,0.003,0.0083
IWM,212_bull_reversal,vix_close,34613,-0.006,-0.006
IWM,212_bull_reversal,total_gex,34545,-0.0032,-0.0047
IWM,212_bull_reversal,total_vex,34545,0.0114,0.007
IWM,212_bull_reversal,flip_price,7756,-0.013,-0.0183
IWM,212_bull_reversal,distance_to_king_pct,34545,-0.0079,0.0018
IWM,212_bull_reversal,distance_to_gate_pct,33695,-0.0114,-0.007
IWM,22_bear_continuation,rsi_9,166553,-0.0132,-0.0114
IWM,22_bear_continuation,rsi_14,166553,-0.0128,-0.0095
IWM,22_bear_continuation,stoch_rsi_k,166553,-0.0086,-0.0075
IWM,22_bear_continuation,stoch_rsi_d,166553,-0.0099,-0.0086
IWM,22_bear_continuation,ema_9,166553,-0.0024,0.0007
IWM,22_bear_continuation,ema_20,166549,-0.0024,0.0007
IWM,22_bear_continuation,ema_50,166543,-0.0023,0.0006
IWM,22_bear_continuation,sma_50,166543,-0.0023,0.0006
IWM,22_bear_continuation,sma_200,166520,-0.0021,0.0006
IWM,22_bear_continuation,macd,166549,-0.0213,-0.0035
IWM,22_bear_continuation,macd_signal,166545,-0.0153,-0.003
IWM,22_bear_continuation,macd_histogram,166545,-0.0234,-0.0109
IWM,22_bear_continuation,atr_14,166553,0.0172,0.0015
IWM,22_bear_continuation,bb_upper,166549,-0.0022,0.0007
IWM,22_bear_continuation,bb_lower,166549,-0.0025,0.0007
IWM,22_bear_continuation,bb_width,166549,0.0203,0.0036
IWM,22_bear_continuation,bb_pct,166549,-0.0102,-0.0107
IWM,22_bear_continuation,obv,166553,0.001,-0.0001
IWM,22_bear_continuation,rvol,166553,0.0154,0.0185
IWM,22_bear_continuation,rvol_10,166553,-0.0063,0.0197
IWM,22_bear_continuation,vwap,166553,-0.0022,0.0006
IWM,22_bear_continuation,price_vs_vwap,166553,-0.0235,0.0049
IWM,22_bear_continuation,price_vs_ema9,166553,-0.0351,-0.0095
IWM,22_bear_continuation,price_vs_ema20,166549,-0.0383,-0.0081
IWM,22_bear_continuation,consecutive_up,166553,-0.0053,-0.0075
IWM,22_bear_continuation,consecutive_down,166553,0.0063,0.007
IWM,22_bear_continuation,intraday_return,166553,-0.0179,-0.0099
IWM,22_bear_continuation,high_low_spread_pct,166553,0.0199,0.0074
IWM,22_bear_continuation,vix_close,166553,0.0149,-0.0098
IWM,22_bear_continuation,total_gex,166315,-0.0031,0.0052
IWM,22_bear_continuation,total_vex,166315,-0.0022,-0.0036
IWM,22_bear_continuation,flip_price,37578,-0.0171,0.0026
IWM,22_bear_continuation,distance_to_king_pct,166315,-0.0007,0.0077
IWM,22_bear_continuation,distance_to_gate_pct,162373,-0.0039,0.0069
IWM,22_bear_reversal,rsi_9,112039,-0.004,0.0009
IWM,22_bear_reversal,rsi_14,112039,-0.0039,0.0015
IWM,22_bear_reversal,stoch_rsi_k,112039,-0.0058,-0.0021
IWM,22_bear_reversal,stoch_rsi_d,112039,-0.0056,-0.0012
IWM,22_bear_reversal,ema_9,112039,-0.0057,-0.0005
IWM,22_bear_reversal,ema_20,112038,-0.0056,-0.0005
IWM,22_bear_reversal,ema_50,112035,-0.0056,-0.0006
IWM,22_bear_reversal,sma_50,112035,-0.0056,-0.0006
IWM,22_bear_reversal,sma_200,112017,-0.0055,-0.0008
IWM,22_bear_reversal,macd,112037,-0.0112,0.0049
IWM,22_bear_reversal,macd_signal,112036,-0.01,0.0055
IWM,22_bear_reversal,macd_histogram,112036,-0.0061,-0.0006
IWM,22_bear_reversal,atr_14,112039,-0.0075,0.005
IWM,22_bear_reversal,bb_upper,112038,-0.0057,-0.0005
IWM,22_bear_reversal,bb_lower,112038,-0.0056,-0.0005
IWM,22_bear_reversal,bb_width,112038,-0.0096,0.0008
IWM,22_bear_reversal,bb_pct,112038,-0.0062,-0.0012
IWM,22_bear_reversal,obv,112039,0.0003,-0.0006
IWM,22_bear_reversal,rvol,112039,0.0101,0.0045
IWM,22_bear_reversal,rvol_10,112039,-0.0051,0.0058
IWM,22_bear_reversal,vwap,112039,-0.0055,-0.0006
IWM,22_bear_reversal,price_vs_vwap,112039,-0.0179,0.0061
IWM,22_bear_reversal,price_vs_ema9,112039,-0.0153,0.0023
IWM,22_bear_reversal,price_vs_ema20,112038,-0.0178,0.0016
IWM,22_bear_reversal,consecutive_up,112039,0.0021,-0.0001
IWM,22_bear_reversal,consecutive_down,112039,-0.0009,0.0003
IWM,22_bear_reversal,intraday_return,112039,0.0017,0.0017
IWM,22_bear_reversal,high_low_spread_pct,112039,0.0081,0.0043
IWM,22_bear_reversal,vix_close,112039,-0.006,-0.0052
IWM,22_bear_reversal,total_gex,111866,0.0024,0.0
IWM,22_bear_reversal,total_vex,111866,0.0012,-0.0025
IWM,22_bear_reversal,flip_price,25126,-0.0091,-0.006
IWM,22_bear_reversal,distance_to_king_pct,111866,0.0014,0.0108
IWM,22_bear_reversal,distance_to_gate_pct,109157,-0.0025,0.0073
IWM,22_bull_continuation,rsi_9,171894,-0.0083,-0.0092
IWM,22_bull_continuation,rsi_14,171894,-0.0082,-0.0089
IWM,22_bull_continuation,stoch_rsi_k,171894,-0.0039,-0.004
IWM,22_bull_continuation,stoch_rsi_d,171894,-0.0041,-0.0032
IWM,22_bull_continuation,ema_9,171893,0.0002,0.0036
IWM,22_bull_continuation,ema_20,171892,0.0003,0.0037
IWM,22_bull_continuation,ema_50,171890,0.0004,0.0036
IWM,22_bull_continuation,sma_50,171890,0.0004,0.0037
IWM,22_bull_continuation,sma_200,171862,0.0004,0.0036
IWM,22_bull_continuation,macd,171891,-0.0195,-0.0031
IWM,22_bull_continuation,macd_signal,171891,-0.0157,-0.0023
IWM,22_bull_continuation,macd_histogram,171891,-0.0154,-0.0052
IWM,22_bull_continuation,atr_14,171894,-0.008,0.0028
IWM,22_bull_continuation,bb_upper,171892,0.0002,0.0036
IWM,22_bull_continuation,bb_lower,171892,0.0005,0.0038
IWM,22_bull_continuation,bb_width,171892,-0.0169,-0.0051
IWM,22_bull_continuation,bb_pct,171892,-0.0053,-0.0056
IWM,22_bull_continuation,obv,171894,0.0021,0.0008
IWM,22_bull_continuation,rvol,171894,0.0058,-0.0103
IWM,22_bull_continuation,rvol_10,171894,-0.0006,-0.0107
IWM,22_bull_continuation,vwap,171894,0.0003,0.0037
IWM,22_bull_continuation,price_vs_vwap,171894,-0.0138,0.0005
IWM,22_bull_continuation,price_vs_ema9,171893,-0.0218,-0.0058
IWM,22_bull_continuation,price_vs_ema20,171892,-0.0265,-0.0046
IWM,22_bull_continuation,consecutive_up,171894,-0.0061,-0.0045
IWM,22_bull_continuation,consecutive_down,171894,0.0064,0.0037
IWM,22_bull_continuation,intraday_return,171894,0.0007,-0.0051
IWM,22_bull_continuation,high_low_spread_pct,171894,-0.0076,-0.0022
IWM,22_bull_continuation,vix_close,171894,-0.0129,-0.0073
IWM,22_bull_continuation,total_gex,171636,-0.0006,-0.0025
IWM,22_bull_continuation,total_vex,171636,0.0004,-0.0015
IWM,22_bull_continuation,flip_price,38793,0.0087,-0.0036
IWM,22_bull_continuation,distance_to_king_pct,171636,-0.0032,0.0081
IWM,22_bull_continuation,distance_to_gate_pct,167384,-0.0011,0.0065
IWM,22_bull_reversal,rsi_9,112040,-0.0055,0.0022
IWM,22_bull_reversal,rsi_14,112040,-0.0072,0.0006
IWM,22_bull_reversal,stoch_rsi_k,112040,0.0016,0.0057
IWM,22_bull_reversal,stoch_rsi_d,112040,0.0021,0.006
IWM,22_bull_reversal,ema_9,112039,-0.0023,0.0003
IWM,22_bull_reversal,ema_20,112038,-0.0022,0.0003
IWM,22_bull_reversal,ema_50,112037,-0.0021,0.0003
IWM,22_bull_reversal,sma_50,112037,-0.0021,0.0003
IWM,22_bull_reversal,sma_200,112018,-0.002,0.0002
IWM,22_bull_reversal,macd,112037,-0.0214,0.0009
IWM,22_bull_reversal,macd_signal,112037,-0.0207,-0.001
IWM,22_bull_reversal,macd_histogram,112037,-0.0062,0.0059
IWM,22_bull_reversal,atr_14,112040,0.0035,0.0064
IWM,22_bull_reversal,bb_upper,112038,-0.0021,0.0003
IWM,22_bull_reversal,bb_lower,112038,-0.0023,0.0003
IWM,22_bull_reversal,bb_width,112038,0.0106,0.004
IWM,22_bull_reversal,bb_pct,112038,-0.0026,0.003
IWM,22_bull_reversal,obv,112040,-0.002,-0.0021
IWM,22_bull_reversal,rvol,112040,0.0078,-0.0042
IWM,22_bull_reversal,rvol_10,112040,-0.0043,-0.0053
IWM,22_bull_reversal,vwap,112040,-0.0023,0.0001
IWM,22_bull_reversal,price_vs_vwap,112040,-0.0092,0.0061
IWM,22_bull_reversal,price_vs_ema9,112039,-0.0198,0.0075
IWM,22_bull_reversal,price_vs_ema20,112038,-0.0262,0.0059
IWM,22_bull_reversal,consecutive_up,112040,-0.0055,-0.0062
IWM,22_bull_reversal,consecutive_down,112040,0.0036,0.0047
IWM,22_bull_reversal,intraday_return,112040,0.0056,0.0059
IWM,22_bull_reversal,high_low_spread_pct,112040,0.0115,0.0064
IWM,22_bull_reversal,vix_close,112040,-0.0062,-0.0074
IWM,22_bull_reversal,total_gex,111881,0.0003,0.0037
IWM,22_bull_reversal,total_vex,111881,0.0024,-0.0001
IWM,22_bull_reversal,flip_price,25274,-0.0087,-0.006
IWM,22_bull_reversal,distance_to_king_pct,111881,0.0024,0.0069
IWM,22_bull_reversal,distance_to_gate_pct,109189,0.0002,0.0044
IWM,312_bear_reversal,rsi_9,6863,0.0051,-0.0005
IWM,312_bear_reversal,rsi_14,6863,0.0069,0.0015
IWM,312_bear_reversal,stoch_rsi_k,6863,-0.0062,-0.0145
IWM,312_bear_reversal,stoch_rsi_d,6863,-0.0048,-0.0104
IWM,312_bear_reversal,ema_9,6863,-0.0054,-0.0016
IWM,312_bear_reversal,ema_20,6863,-0.0054,-0.0017
IWM,312_bear_reversal,ema_50,6861,-0.0056,-0.002
IWM,312_bear_reversal,sma_50,6861,-0.0056,-0.0021
IWM,312_bear_reversal,sma_200,6860,-0.0058,-0.0023
IWM,312_bear_reversal,macd,6862,0.0,0.0076
IWM,312_bear_reversal,macd_signal,6862,-0.0096,0.0077
IWM,312_bear_reversal,macd_histogram,6862,0.0351,-0.0063
IWM,312_bear_reversal,atr_14,6863,-0.0277,0.0196
