Time,Open,High,Low,Last,Change,%Chg,Volume,ATR14_W,RSI14_W,EMA9,EMA20,EMA50,VWAP,RVOL20,RVOL_MOD,RVOL_MOD_EXCL,OBV,StochRSI_K,StochRSI_D
2025-06-17 14:09:00,208.95,209.06,208.95,209.05,0.11,+0.05%,50568.0,0.15219070359259185,48.288936889253314,209.0237306737069,209.05631493063896,209.20506141030074,209.66921188142192,0.743664009988463,1.156137607122813,1.160557281191452,-1670290.0,61.073687921423605,62.09592705265021
2025-06-17 14:10:00,209.05,209.2,209.05,209.155,0.105,+0.05%,57485.0,0.15203422476454792,52.78343704189039,209.04998453896553,209.06571350867335,209.20309821773992,209.66714895086733,0.8687274733079952,1.4124549607656276,1.4268084786948998,-1612805.0,74.04912528094907,66.08032646208316
2025-06-17 14:11:00,209.135,209.135,209.05,209.12,-0.035,-0.02%,54861.0,0.1486746372813652,51.18639658149517,209.06398763117244,209.07088365070447,209.19983946410306,209.66507259560808,0.8676295924935434,1.150134397532177,1.1543614551321923,-1667666.0,79.07659556259769,70.41241616225467
2025-06-17 14:12:00,209.125,209.13,208.9,208.94,-0.18,-0.09%,93559.0,0.15448359176126697,43.839948233741886,209.03919010493797,209.05841854111358,209.18964968119707,209.6608716798826,1.4245527859851497,2.045333313900953,2.098845337110897,-1761225.0,65.76312331066005,68.8626518783898
2025-06-17 14:13:00,208.94,209.06,208.9184,209.02,0.08,+0.04%,75364.0,0.15356333520689153,47.44987810640329,209.0353520839504,209.0547596324361,209.18299675252268,209.65757279020133,1.1128740854826813,1.965324034750473,2.012712317060143,-1685861.0,65.0764541494,67.60058596872653
2025-06-17 14:14:00,209.02,209.04,208.91,208.92,-0.1,-0.05%,72761.0,0.15188023983497037,43.67103030585501,209.01228166716032,209.04192538172788,209.17268315438454,209.6542138011568,1.0527343806517142,1.9339915905759772,1.9790754897102307,-1758622.0,56.04651225672149,63.74922806472485
2025-06-17 14:15:00,208.91,208.98,208.77,208.77,-0.15,-0.07%,127865.0,0.15603165127532817,38.693252783614106,208.96382533372827,209.01602772632523,209.15689165813419,209.64741397175203,1.784245363913353,2.4769649496404473,2.5695284485581134,-1886487.0,37.364341504481,54.9542658779769
2025-06-17 14:16:00,208.77,208.86,208.74,208.77,0.0,0.00%,29527.0,0.15345796189851932,38.69325278361411,208.92506026698265,208.99259651429426,209.14171943624658,209.64576360293208,0.4235933779014719,0.6313010013184621,0.6256745239893058,-1886487.0,24.90956100298735,44.93936425298039
2025-06-17 14:17:00,208.78,208.98,208.73,208.97,0.2,+0.10%,77003.0,0.1603538217629108,47.87987030588942,208.93404821358615,208.99044446531383,209.1349853407075,209.64200548457126,1.0769710599779578,1.700497930983716,1.7300564917881687,-1809484.0,38.33927532270894,42.73933460955658
2025-06-17 14:18:00,208.95,208.95,208.805,208.865,-0.105,-0.05%,88492.0,0.16068569163698804,44.140260898176734,208.92023857086892,208.97849737337918,209.1243976802876,209.6376186015963,1.2236426363931774,2.1073633406968253,2.1658607754225856,-1897976.0,38.44557527706357,41.30808149872558
2025-06-17 14:19:00,208.87,208.87,208.74,208.76,-0.105,-0.05%,34292.0,0.15849385652005998,40.71559108495687,208.88819085669516,208.95768809972404,209.1101075751783,209.63574815735205,0.4919914376388084,0.7485837987302396,0.7440213833675628,-1932268.0,30.41465570893509,37.67693956879541
2025-06-17 14:20:00,208.745,208.86,208.73,208.855,0.095,+0.05%,24596.0,0.15645858105434313,44.88230646063499,208.88155268535616,208.9479082807027,209.10010335654385,209.6344511601726,0.39319533556126973,0.6163623931542338,0.6106485456740812,-1907672.0,34.91796243466384,36.757280524084884
2025-06-17 14:21:00,208.845,208.8481,208.775,208.79,-0.065,-0.03%,26430.0,0.15099725383617463,42.6723953867346,208.86324214828494,208.93286939682628,209.08794244060095,209.6330439879697,0.43101128652710574,0.6291091785468363,0.6234692028203778,-1934102.0,32.69215136431607,35.40223747082862
2025-06-17 14:22:00,208.785,208.855,208.735,208.8,0.01,0.00%,17057.0,0.14878316427644617,43.136276035630004,208.85059371862798,208.9202151685571,209.07665058018523,209.63212996353008,0.28296237066627294,0.48465713129826143,0.47864093152436304,-1917045.0,32.30568584047722,34.37005359404481
2025-06-17 14:23:00,208.82,208.83,208.71,208.79,-0.01,0.00%,66125.0,0.14672722397098603,42.76362557516683,208.8384749749024,208.90781372393263,209.06540938096228,209.62852098809068,1.0657363936286288,1.8090017254642436,1.8454149916208,-1983170.0,31.1664580857904,33.30218842462667
2025-06-17 14:24:00,208.785,208.87,208.77,208.785,-0.005,0.00%,93629.0,0.1433895651159152,42.56562215779859,208.82777997992193,208.8961171787962,209.05441293465003,209.6236507079513,1.4309643638230984,2.6239420605497683,2.732158324430852,-2076799.0,31.109624109426367,32.57133365289324
2025-06-17 14:25:00,208.79,208.7975,208.655,208.72,-0.065,-0.03%,56752.0,0.14332602475049358,39.97438034149315,208.80622398393754,208.87934411414895,209.04129870191866,209.62042485447657,0.8872747398266005,1.3449403586381232,1.3563515879844337,-2133551.0,25.38827774936091,30.176981685049128
2025-06-17 14:26:00,208.73,208.74,208.62,208.685,-0.035,-0.02%,34303.0,0.14165988012545866,38.611356693554015,208.78197918715003,208.86083515089666,209.02732620380422,209.6183942962991,0.5598972360144027,0.8357335028708062,0.8323984983454693,-2167854.0,16.92551849957394,25.759827289890733
2025-06-17 14:27:00,208.68,208.71,208.6,208.7,0.015,+0.01%,36272.0,0.1393984601164983,39.562478619766395,208.76558334972003,208.84551751747796,209.01448988208642,209.61623009399645,0.6085380206240568,0.8134033779681894,0.8097182392306775,-2131582.0,14.704299126430195,22.074651235403888
2025-06-17 14:28:00,208.72,208.75,208.595,208.7,0.0,0.00%,24743.0,0.1405128558224628,39.56247861976638,208.75246667977603,208.8316587062896,209.002156945534,209.61477757092854,0.43344743379078626,0.5811896310373157,0.5753128750019849,-2131582.0,13.22348621100098,19.12426289393625
2025-06-17 14:29:00,208.7,208.84,208.67,208.79,0.09,+0.04%,36938.0,0.14261908040657376,45.444264253623835,208.75997334382086,208.82769121045249,208.993837065317,209.6128142946472,0.6548977265272762,1.085978285978286,1.0882604021752877,-2094644.0,33.389563804842275,23.879363197571593
2025-06-17 14:30:00,208.79,208.92,208.73,208.88,0.09,+0.04%,39487.0,0.14600343180610403,50.61963564349095,208.78397867505672,208.8326729999332,208.98937286667712,209.61091481770632,0.7114415849290486,0.8748947564997752,0.8722332697777134,-2055157.0,55.59304253656152,34.450589643901566
2025-06-17 14:31:00,208.88,208.925,208.84,208.9,0.02,+0.01%,33950.0,0.14164604381995433,51.71580650835035,208.80718294004538,208.83908509517767,208.98586804837606,209.60938447796588,0.6234247965146973,0.6287056441532227,0.6230632087206915,-2021207.0,70.395361691041,46.432180326281376
2025-06-17 14:32:00,208.9,208.91,208.8,208.86,-0.04,-0.02%,10923.0,0.13938561211852796,49.355988567014066,208.8177463520363,208.84107699087502,208.98093204647896,209.60887192406048,0.2170472395179775,0.21260900031142946,0.20860285373723314,-2032130.0,74.26098761758011,55.708449423380955
2025-06-17 14:33:00,208.84,208.865,208.795,208.83,-0.03,-0.01%,13945.0,0.13442949696720607,47.6016120555366,208.82019708162903,208.8400220393631,208.97501314269547,209.60819541657284,0.2951041699732301,0.33817440443162117,0.33280228082879115,-2046075.0,72.37552503855503,61.264141295105645
2025-06-17 14:34:00,208.83,208.955,208.83,208.93,0.1,+0.05%,24365.0,0.1337559614695485,53.530998044410666,208.84215766530323,208.84859136894758,208.9732479214133,209.60712987130242,0.543440683220809,0.5269933933352456,0.5209829451639719,-2021710.0,81.58368335903668,68.03732198308266
2025-06-17 14:35:00,208.93,208.98,208.9,208.96,0.03,+0.01%,20775.0,0.12991624993600817,55.16995267728687,208.8657261322426,208.8592017147621,208.97272839508338,209.6062776382728,0.5262131397510651,0.4080761237000773,0.40226850581530715,-2000935.0,87.72245557269112,74.59903317961881
2025-06-17 14:36:00,208.95,208.99,208.84,208.87,-0.09,-0.04%,25070.0,0.13135080351200798,49.52647345532127,208.86658090579408,208.86023012288,208.9686998305703,209.60517958662504,0.638606528459002,0.511064720594752,0.5050419684977081,-2026005.0,80.45434691768367,76.55080442564044
2025-06-17 14:37:00,208.86,208.91,208.81,208.86,-0.01,0.00%,31981.0,0.129111460404007,48.927592722023086,208.86526472463527,208.86020820641525,208.96443709211655,209.60370460880333,0.8642053707144064,0.5448699668462209,0.5388879162320535,-2057986.0,74.40336241808406,75.83499042312165
2025-06-17 14:38:00,208.85,208.93,208.78,208.78,-0.08,-0.04%,29434.0,0.13060349894657833,44.31131195168704,208.84821177970824,208.8525693296138,208.95720426497473,209.60229769812034,0.8643496161170634,0.6424176222771791,0.6368632061905016,-2087420.0,61.07655433706535,70.91551172776956
2025-06-17 14:39:00,208.785,208.79,208.661,208.67,-0.11,-0.05%,48606.0,0.13048896330753637,38.87948141847833,208.8125694237666,208.8351817744125,208.94594135262278,209.5996173127035,1.397967445184726,1.2385903218408378,1.245840210052513,-2136026.0,41.2574522058472,61.02949188712878
2025-06-17 14:40:00,208.67,208.73,208.56,208.58,-0.09,-0.04%,40703.0,0.13331118021414004,35.08945108794241,208.7660555390133,208.81087874827796,208.93159071134346,209.59717582222552,1.1441654673023298,0.8359160194670854,0.8325839781679214,-2176729.0,27.50496813723147,49.85465063716301
2025-06-17 14:41:00,208.57,208.655,208.5035,208.585,0.005,0.00%,33714.0,0.13461038162741565,35.46582900604426,208.72984443121067,208.78936648653718,208.91799891874177,209.59507561720835,0.9380999816353448,0.6878472966060568,0.6826499544414072,-2143015.0,18.96142715886155,39.55690947772919
2025-06-17 14:42:00,208.59,208.63,208.565,208.58,-0.005,0.00%,40734.0,0.12963821151117152,35.24573908267061,208.69987554496856,208.76942682115268,208.9047440591833,209.5925758158151,1.0972874904538898,0.7624486376155376,0.7580565069814437,-2183749.0,12.900387180977576,30.671402045478654
2025-06-17 14:43:00,208.58,208.64,208.55,208.59,0.01,0.00%,45422.0,0.1268069106889432,36.09983510883915,208.6779004359749,208.75233855247149,208.8924011549016,209.5898075817488,1.2586699475992937,1.0322064711611296,1.033017931215047,-2138327.0,10.277480535309751,23.873428208755687
2025-06-17 14:44:00,208.59,208.62,208.43,208.6,0.01,0.00%,78944.0,0.13132070278258995,36.99478665004787,208.66232034877993,208.7378301189028,208.8809344429447,209.58482503113268,2.233018084719706,2.016859229448784,2.0681523965797286,-2059383.0,10.014482323790887,19.253779580434088
2025-06-17 14:45:00,208.59,208.73,208.57,208.7,0.1,+0.05%,50955.0,0.13336922401240472,45.2522804899541,208.66985627902397,208.73422725043588,208.87383897459392,209.58199401167352,1.4532330192338407,1.0642595744871304,1.0659302140478057,-2008428.0,23.546466876978812,20.684675345948996
2025-06-17 14:46:00,208.7,208.805,208.67,208.805,0.105,+0.05%,25343.0,0.13348570801152007,52.31862100408959,208.69688502321918,208.74096751229914,208.87113940696278,209.58073537717627,0.7321350158311956,0.6011300775128129,0.5953383081270497,-1983085.0,44.297809840301476,28.55572017739982
2025-06-17 14:47:00,208.81,208.84,208.69,208.695,-0.11,-0.05%,42570.0,0.1346653002964119,45.66844924952682,208.69650801857537,208.73658965398494,208.86423197923875,209.5785828009265,1.2187196715726551,1.0303146253113233,1.0310769841513643,-2025655.0,47.09285249244215,34.73476428241393
2025-06-17 14:48:00,208.69,208.735,208.6351,208.725,0.03,+0.01%,38945.0,0.1321820645609553,47.62379626885296,208.7022064148603,208.73548587741496,208.85877190162157,209.57652178989957,1.092726752375127,0.9925881604753675,0.9924087562206372,-1986710.0,52.20206116767316,40.55719657750034
2025-06-17 14:49:00,208.71,208.765,208.68,208.69,-0.035,-0.02%,16472.0,0.12881191709231418,45.56354258669289,208.69976513188826,208.73115388908974,208.85215339567563,209.57566613411495,0.47583694669366694,0.37932253962927687,0.3736658092509056,-2003182.0,55.06563437451664,45.39334250983911
2025-06-17 14:50:00,208.7,208.78,208.66,208.745,0.055,+0.03%,19981.0,0.1281824944428635,49.27701991841066,208.70881210551062,208.7324725663193,208.84795130172756,209.57465044748014,0.5939372681442024,0.4035482540039758,0.3977617734126959,-1983201.0,64.15916033766318,51.6486151191138
2025-06-17 14:51:00,208.74,208.75,208.665,208.675,-0.07,-0.03%,34357.0,0.1250980305540881,45.06358140639587,208.7020496844085,208.7269989885746,208.84116889773824,209.57284453784686,1.0206479422612178,0.7199509054305878,0.7150666670727708,-2017558.0,62.06975723398898,55.122329157405524
2025-06-17 14:52:00,208.68,208.72,208.66,208.67,-0.005,0.00%,13880.0,0.12044817122879627,44.7691206409412,208.69563974752683,208.72157051347224,208.8344563919446,209.57210599713414,0.4105318576270785,0.3430936339110414,0.3376832371259304,-2031438.0,60.10712759227789,56.783928635696306
2025-06-17 14:53:00,208.65,208.72,208.64,208.715,0.045,+0.02%,14876.0,0.117559016141026,48.05870977707578,208.69951179802146,208.72094475028442,208.82977182755462,209.57132322948414,0.43938581684085853,0.3757510004318065,0.37011577116655925,-2016562.0,65.16308706345984,59.57698144495081
2025-06-17 14:54:00,208.71,208.745,208.65,208.745,0.03,+0.01%,15137.0,0.11594765784523835,50.18871595152907,208.70860943841717,208.72323572644783,208.82644744216034,209.5705477388874,0.45327212647421244,0.4164539375038075,0.4106097977309236,-2001425.0,72.61693497606268,63.9236326219881
2025-06-17 14:55:00,208.75,208.815,208.72,208.8,0.055,+0.03%,71540.0,0.11445139657057837,53.91958995182416,208.72688755073375,208.73054660964328,208.82541028756583,209.56717800980203,1.9909164783542799,1.4080123262231683,1.4221650301801696,-1929885.0,81.74462331737512,69.86396285378378
2025-06-17 14:56:00,208.815,208.905,208.8,208.88,0.08,+0.04%,69551.0,0.11377629681553633,58.758317810702025,208.75751004058702,208.74478026586775,208.82755106060247,209.56427252598243,1.8227466602021896,1.230354974482221,1.2373066756455138,-1860334.0,87.82974887825007,75.85255819527254
2025-06-17 14:57:00,208.88,208.95,208.84,208.95,0.07,+0.03%,41945.0,0.11350656132871126,62.47167541441356,208.79600803246962,208.76432500245178,208.83235297979454,209.56265982295528,1.0850992550856349,0.7324225083690462,0.7276735071066585,-1818389.0,91.88649925216673,81.19720521423727
2025-06-17 14:58:00,208.94,208.99,208.93,208.98,0.03,+0.01%,38555.0,0.10968466409094633,63.96899556949303,208.8328064259757,208.78486547840873,208.83814305901828,209.56130566950551,0.9857714482952584,0.73047877122618,0.7257081916276746,-1779834.0,94.5909995014445,85.66180330997302
2025-06-17 14:59:00,208.98,209.0,208.96,208.98,0.0,0.00%,35307.0,0.10470718808444959,63.968995569493025,208.86224514078054,208.80344971856027,208.8437060763117,209.56009866585276,0.9183398770500864,0.722238348873364,0.7173783441573728,-1779834.0,96.39399966762966,89.23920209585856
2025-06-17 15:00:00,208.98,208.995,208.905,208.945,-0.035,-0.02%,32899.0,0.10365667464984629,60.69252081043363,208.87879611262446,208.816930697745,208.84767838704457,209.55891733559787,0.8644812232386974,0.4636882288135053,0.45770114318483357,-1812733.0,91.90763848917163,90.12868089362958
2025-06-17 15:01:00,208.95,208.975,208.87,208.88,-0.065,-0.03%,51512.0,0.10375262646057082,55.052928418248825,208.8790368900996,208.82293729795975,208.8489459012781,209.55695621435643,1.3226433867188754,0.8366868422487596,0.8333673336918825,-1864245.0,79.12570824258364,86.46102334328093
2025-06-17 15:02:00,208.87,208.93,208.85,208.885,0.005,0.00%,27377.0,0.10205601028481666,55.39626893760048,208.88022951207967,208.8288480314874,208.8503597875025,209.55588675438625,0.7152075321852532,0.4858894243365173,0.47987217169180124,-1836868.0,71.20050258502103,81.37418309052764
2025-06-17 15:03:00,208.88,208.89,208.7848,208.795,-0.09,-0.04%,25265.0,0.10228058097875807,48.2514501722099,208.86318360966374,208.825624409441,208.8481888154436,209.5548069254099,0.6778810615888415,0.4517549872153249,0.44579390706223554,-1862133.0,53.51275209798509,72.08703942634679
2025-06-17 15:04:00,208.79,208.795,208.735,208.76,-0.035,-0.02%,40822.0,0.09926053948027348,45.778677662170544,208.842546887731,208.81937446568472,208.84473043052424,209.5529265069083,1.154323056063363,0.7650108692936208,0.7606512406640022,-1902955.0,37.4278826446044,60.533987165766
2025-06-17 15:05:00,208.76,208.78,208.645,208.68,-0.08,-0.04%,67323.0,0.10181335808882473,40.65067563877878,208.81003751018483,208.80610070704807,208.83827041364094,209.54960411329148,1.8606328688867793,1.0976814713363334,1.1003029154264434,-1970278.0,24.951921763069603,48.67329869820053
2025-06-17 15:06:00,208.68,208.72,208.63,208.65,-0.03,-0.01%,58123.0,0.10096954679676606,38.89132022614908,208.77803000814788,208.7912339730435,208.83088726016484,209.54663899165374,1.5367571919406375,0.9408746185785627,0.9395197536081954,-2028401.0,16.634614508713067,37.99373730170471
2025-06-17 15:07:00,208.65,208.69,208.61,208.67,0.02,+0.01%,57950.0,0.09947172202556735,40.732909781357286,208.75642400651833,208.77968788037268,208.82457795584466,209.54366908499674,1.5016512981704213,0.9093317183376853,0.9073252397913261,-1970451.0,13.537590251077132,29.84168828482885
2025-06-17 15:08:00,208.67,208.705,208.615,208.705,0.035,+0.02%,27072.0,0.09879517045231279,43.918100134722536,208.7461392052147,208.77257474890862,208.8198886242429,209.54231697804084,0.7124735506826819,0.5106366925811938,0.5046137787341103,-1943379.0,15.706673514383247,25.130016694680318
2025-06-17 15:09:00,208.69,208.71,208.655,208.68,-0.025,-0.01%,19992.0,0.09566694399143379,42.17457139108773,208.73291136417174,208.76375810615542,208.81440279584123,209.54132883367834,0.5237182106818397,0.3518458767694663,0.34637023539782175,-1963371.0,14.835224549967466,21.69841931310937
2025-06-17 15:10:00,208.67,208.72,208.57,208.6,-0.08,-0.04%,48754.0,0.09954787656347464,37.09902579110654,208.7063290913374,208.74816209604538,208.80599484306316,209.53878429831025,1.2307933105876145,0.814083381538223,0.8104085421302863,-2012125.0,9.890149699978311,17.76232944206568
2025-06-17 15:11:00,208.61,208.78,208.59,208.735,0.135,+0.06%,63248.0,0.10600874252322627,48.387077115332815,208.71206327306996,208.74690856308868,208.8032107315705,209.53576305178728,1.5405149988795899,1.1875944427853313,1.1930532270620127,-1948877.0,20.59673795939537,18.70713228117558
2025-06-17 15:12:00,208.74,208.755,208.685,208.72,-0.015,-0.01%,50169.0,0.10343668948585248,47.36987783971838,208.71365061845597,208.7443458427945,208.79994756562655,209.53343436628975,1.1702357196090118,0.9253488561033074,0.9236670803927943,-1999046.0,26.472584766138926,21.295616442830028
2025-06-17 15:13:00,208.72,208.72,208.645,208.6706,-0.0494,-0.02%,34009.0,0.10140549737971935,44.083108425074975,208.70504049476477,208.73732242919502,208.79487511207256,209.53178323551424,0.7759739889338886,0.5509756786239437,0.5450068655037458,-2033055.0,27.515633093764166,23.368955326474737
2025-06-17 15:14:00,208.68,208.745,208.675,208.72,0.0494,+0.02%,13993.0,0.09947653328116776,47.97085830926287,208.70803239581184,208.73567267403357,208.79193883316776,209.5311333606747,0.3196916630683363,0.27157489651424677,0.266834195862187,-2019062.0,38.14971273982214,28.295874464257206
2025-06-17 15:15:00,208.72,208.77,208.7,208.76,0.04,+0.02%,21805.0,0.09737106661822874,50.94496543810793,208.7184259166495,208.73798956222086,208.7906863299063,209.53015980265104,0.5281764770713758,0.39600505400363745,0.3902559654481349,-1997257.0,50.65723257462071,35.74966050104504
2025-06-17 15:16:00,208.76,208.765,208.69,208.74,-0.02,-0.01%,45840.0,0.09577313328835445,49.42371736357753,208.7227407333196,208.73818103248553,208.78869863069428,209.52809071574447,1.1431991620529702,0.8039579881340531,0.8001321462873024,-2043097.0,63.44250117741051,44.98060739316687
2025-06-17 15:17:00,208.74,208.79,208.62,208.645,-0.095,-0.05%,137625.0,0.10107505233918537,42.874673641317344,208.7071925866557,208.7293066484393,208.78306339027492,209.52158239438225,3.0663740475023396,2.758799258306466,2.8824492485619997,-2180722.0,56.19955330469086,48.72025603034154
2025-06-17 15:18:00,208.65,208.7,208.65,208.665,0.02,+0.01%,55241.0,0.09778397717209916,44.54079710105685,208.6987540693246,208.72318220573078,208.7784334534014,209.51895702059852,1.2083436323586991,1.1770159142446948,1.1821196701999896,-2125481.0,55.38202139964821,50.94084448677709
2025-06-17 15:19:00,208.67,208.7,208.66,208.67,0.005,0.00%,35818.0,0.09365655023123436,44.972892717340066,208.6930032554597,208.71811723375643,208.77418116111116,209.5172733856368,0.7830465973719909,0.6726652659104252,0.6673373949658115,-2089663.0,55.87724640951453,52.58631179435624
2025-06-17 15:20:00,208.6707,208.82,208.66,208.82,0.15,+0.07%,47205.0,0.09839536807186022,56.03869184385533,208.71840260436778,208.72782035435105,208.7759779783225,209.5153012233555,1.016097629751287,0.8658396409836265,0.8630156777357781,-2042458.0,70.58483093967635,58.585818176129614
2025-06-17 15:21:00,208.82,208.85,208.74,208.76,-0.06,-0.03%,85873.0,0.09922427035244057,51.57125450152952,208.72672208349425,208.7308850825081,208.7753513909373,209.51181929347996,1.7825146548431559,1.51884690020416,1.5383139594579538,-2128331.0,72.52731053686507,63.232982296374765
2025-06-17 15:22:00,208.76,208.881,208.76,208.865,0.105,+0.05%,30579.0,0.10077967961298119,57.896930865825645,208.75437766679542,208.74365793179305,208.77886702266525,209.5106753136137,0.6326432234826307,0.5494302783475826,0.5434579443303456,-2097752.0,81.6848736912434,69.38361276133098
2025-06-17 15:23:00,208.87,208.895,208.83,208.84,-0.025,-0.01%,36747.0,0.0982239882120538,56.020694158636005,208.77150213343634,208.7528333668604,208.78126439432543,209.50934557776998,0.7513279655853475,0.7850521198137694,0.7809578458265689,-2134499.0,84.78282333228687,74.51668295164961
2025-06-17 15:24:00,208.83,208.89,208.8,208.89,0.05,+0.02%,62003.0,0.09763656048261961,58.890107457007375,208.79520170674908,208.7658968557308,208.78552853572444,209.50713115943628,1.2408429719152787,1.2154534346099957,1.221874337602637,-2072496.0,89.8552155548579,79.62952715271905
2025-06-17 15:25:00,208.88,208.94,208.88,208.92,0.03,+0.01%,58453.0,0.09494823473386123,60.553111932366164,208.82016136539926,208.7805733456612,208.79080192648036,209.50522823089662,1.1802737811951352,0.9379715119482169,0.9365546078919859,-2014043.0,93.23681036990529,84.16528822511447
2025-06-17 15:26:00,208.92,208.93,208.85,208.905,-0.015,-0.01%,22892.0,0.09388050368144348,59.26224968954179,208.83712909231943,208.7924235032173,208.79528028230465,209.50446332433887,0.47927911329595463,0.42092894155720206,0.41506667091209487,-2036935.0,93.05723957299523,87.12927200774139
2025-06-17 15:27:00,208.905,208.93,208.87,208.89,-0.015,-0.01%,19947.0,0.09146046770419768,57.932259068574005,208.84770327385556,208.80171650291086,208.7989947810378,209.50380020123308,0.4349233863714412,0.3606591252216521,0.3551214746303654,-2056882.0,90.42978039915647,88.22944147154642
2025-06-17 15:28:00,208.89,208.96,208.89,208.95,0.06,+0.03%,27006.0,0.08992757715389939,61.64065660377741,208.86816261908444,208.81583874072888,208.80491655433045,209.50295879074886,0.588879839598604,0.48534033026618467,0.479323537738667,-2029876.0,93.61985359943765,90.02624551417682
2025-06-17 15:29:00,208.95,208.965,208.929,208.94,-0.01,0.00%,21634.0,0.0860756073571924,60.68054874277868,208.88253009526758,208.82766362256422,208.81021394435672,209.50229991622365,0.47089757640331675,0.4590743716973153,0.4530965296248979,-2051510.0,94.0411643757597,91.36455180137112
2025-06-17 15:30:00,208.935,208.975,208.91,208.92,-0.02,-0.01%,55629.0,0.0845702068316785,58.710911395553325,208.89002407621408,208.83645756327238,208.81451927987214,209.50058357973688,1.2018588854465084,0.6514094245648939,0.6459176972050784,-2107139.0,90.82344300931713,91.18418220401979
2025-06-17 15:31:00,208.925,208.945,208.85,208.92,0.0,0.00%,57450.0,0.0853151920579871,58.710911395553325,208.89601926097126,208.84441398581785,208.8186557787007,209.49872848377504,1.249024369563374,0.6923712618149889,0.6872149915536845,-2107139.0,88.17124411178862,90.1798695066094
2025-06-17 15:32:00,208.92,209.03,208.92,208.935,0.015,+0.01%,48734.0,0.08707839262527471,59.84464462251646,208.90381540877704,208.85304122526375,208.82321829718302,209.49731319850198,1.0611845837103135,0.7461697713510163,0.7415786717458829,-2058405.0,88.52237523748619,89.62737141690167
2025-06-17 15:33:00,208.94,208.98,208.92,208.97,0.035,+0.02%,16118.0,0.08514422172346954,62.4364571994954,208.91705232702165,208.86418015619103,208.82897444239154,209.49684240129864,0.3579423312665447,0.25133929483050205,0.24683213578572558,-2042287.0,92.34825015832412,90.53433099737582
2025-06-17 15:34:00,208.98,208.99,208.88,208.945,-0.025,-0.01%,110897.0,0.0869196344575084,59.4831363832456,208.9226418616173,208.87187728417283,208.83352446425855,209.49351607342356,2.223507663188624,1.6399925635321533,1.6659980851257952,-2153184.0,85.83834649308865,88.9690028292801
2025-06-17 15:35:00,208.95,209.01,208.9401,208.99,0.045,+0.02%,31535.0,0.08570394628197135,62.8861635235061,208.93611348929386,208.88312706663254,208.83966075977781,209.49264791532627,0.6261752575886643,0.46176035611263233,0.45577700843670493,-2121649.0,90.5588976620591,89.49896777353977
2025-06-17 15:36:00,208.99,209.02,208.955,208.9699,-0.0201,-0.01%,25272.0,0.08422509297611609,60.4441282182428,208.9428707914351,208.89139115552467,208.844768180963,209.49195645861448,0.5122747699810877,0.36952487848149385,0.3639285877357198,-2146921.0,81.84932408832829,86.94908654513596
2025-06-17 15:37:00,208.97,209.02,208.935,209.01,0.0401,+0.02%,53720.0,0.08428044347782267,63.490194541111926,208.95629663314807,208.90268723595088,208.85124786014092,209.49051206218016,1.1901372800755023,0.8382022029444665,0.8349074180424034,-2093201.0,87.89954939221884,87.26590749416359
2025-06-17 15:38:00,209.01,209.015,208.94,208.99,-0.02,-0.01%,31957.0,0.08361755465797738,60.968434578211706,208.96303730651846,208.91100273728887,208.85668912052753,209.48964538719355,0.726733972431092,0.4914387774829083,0.4854176893481205,-2125158.0,76.80895208097773,83.7802556897683
2025-06-17 15:39:00,209.0,209.01,208.88,208.9,-0.09,-0.04%,40044.0,0.08693058646812153,51.12726252131811,208.95042984521479,208.90995485754706,208.8583875863892,209.4884535171785,0.9062855396941253,0.5911180873879428,0.5852812358964963,-2165202.0,51.20596805398515,72.92215981117391
2025-06-17 15:40:00,208.89,208.94,208.8,208.8,-0.1,-0.05%,53776.0,0.09072125886325474,42.85082977069783,208.92034387617184,208.89948296635208,208.85609787711903,209.4866232372785,1.2080883690941808,0.7855931186445985,0.7815062814600251,-2218978.0,34.1373120359901,59.99387721944598
2025-06-17 15:41:00,208.8,208.81,208.61,208.66,-0.14,-0.07%,96453.0,0.09852688323016431,34.44423811552387,208.8682751009375,208.87667506479474,208.84840776429084,209.48258613203402,2.141387096129638,1.299502015803075,1.3090646377008293,-2315431.0,22.7582080239934,47.58198748762845
2025-06-17 15:42:00,208.64,208.67,208.55,208.555,-0.105,-0.05%,45301.0,0.10006067728515088,29.73290318254837,208.80562008075003,208.8460393443381,208.83690157745593,209.480461753823,0.9895715009698897,0.6509563811373934,0.6454614010578481,-2360732.0,15.172138682662267,36.778704552639724
2025-06-17 15:43:00,208.56,208.67,208.54,208.6,0.045,+0.02%,47754.0,0.1021992003362112,33.905447529835584,208.76449606460002,208.8226070258297,208.8276113195165,209.47826253588627,1.030763834551979,0.6649301359685633,0.6595400870105655,-2312978.0,14.234900459505646,29.264103188261696
2025-06-17 15:44:00,208.595,208.645,208.555,208.6,0.0,0.00%,38090.0,0.10132782888362493,33.90544752983557,208.73159685168002,208.80140635670307,208.81868538541784,209.47650961229243,0.8439482331149423,0.5447556145637287,0.5387733332229354,-2312978.0,13.610074977401219,24.04609378464154
2025-06-17 15:45:00,208.61,208.7,208.59,208.67,0.07,+0.03%,55249.0,0.10194726967765066,40.300904682079775,208.71927748134405,208.7888914655885,208.8128545859897,209.47413337696042,1.22849538277496,0.5758298937183155,0.5699335818165441,-2257729.0,19.508661223397265,22.53361626422678
