ticker,strat_combo,ftfc_direction,vix_tercile,n,mean_1d_bps,std_1d_bps,hit_1d_pct,mean_5d_bps,hit_5d_pct,mean_20d_bps,hit_20d_pct,base_1d,base_5d,base_20d,lift_1d_pp,lift_5d_pp,lift_20d_pp,p_1d,p_5d,p_20d,reject_1d,p_adj_1d,reject_5d,p_adj_5d,reject_20d,p_adj_20d
AAPL,212_bear_continuation,,HIGH,17,-9.93,196.62,47.06,251.82,70.59,341.03,58.82,53.68711440677967,58.282521186440675,64.55569915254236,-6.627114406779668,12.307478813559328,-5.7356991525423595,0.5837071353401106,0.30342401606775615,0.6210302563789976,False,0.9933357089788957,False,0.9211139779440328,False,0.9357956737360018
AAPL,212_bear_continuation,,MID,15,-89.55,125.43,26.67,-135.2,40.0,263.41,66.67,53.68711440677967,58.282521186440675,64.55569915254236,-27.01711440677967,-18.282521186440675,2.114300847457642,0.035865406354508744,0.15100320418497226,0.8640763786679044,False,0.849261535189463,False,0.876749128085739,False,0.9758335414547119
AAPL,212_bear_reversal,,HIGH,12,42.72,439.84,50.0,-248.41,33.33,-750.68,41.67,53.68711440677967,58.282521186440675,64.55569915254236,-3.6871144067796706,-24.952521186440677,-22.885699152542358,0.7978364155873101,0.079605507566886,0.0974486773678398,False,0.9946646092508726,False,0.8616215613050924,False,0.6163898300083013
AAPL,212_bear_reversal,,LOW,19,13.52,99.89,63.16,24.73,47.37,69.77,63.16,53.68711440677967,58.282521186440675,64.55569915254236,9.472885593220326,-10.912521186440678,-1.3956991525423632,0.4076242822395866,0.3347157623383685,0.8987957806177944,False,0.9735947665849756,False,0.9283252063854446,False,0.9799990017520552
AAPL,212_bear_reversal,,MID,16,68.94,186.5,68.75,169.27,87.5,437.8,81.25,53.68711440677967,58.282521186440675,64.55569915254236,15.06288559322033,29.217478813559325,16.69430084745764,0.2269239273847461,0.01778120981469944,0.1627122619414627,False,0.9735947665849756,False,0.773367509081729,False,0.6938431141654829
AAPL,212_bull_continuation,,HIGH,17,54.88,219.62,64.71,60.05,58.82,-134.84,58.82,53.68711440677967,58.282521186440675,64.55569915254236,11.022885593220323,0.5374788135593249,-5.7356991525423595,0.3620572582104584,0.9641531086744781,0.6210302563789976,False,0.9735947665849756,False,0.9950765571822658,False,0.9357956737360018
AAPL,212_bull_continuation,,LOW,20,16.71,73.38,50.0,112.33,80.0,246.92,70.0,53.68711440677967,58.282521186440675,64.55569915254236,-3.6871144067796706,21.717478813559325,5.44430084745764,0.7408817641265593,0.048874777211736165,0.610753185394586,False,0.9946646092508726,False,0.8402745366886133,False,0.9344417780716742
AAPL,212_bull_continuation,,MID,19,15.04,108.45,57.89,-25.97,47.37,143.95,64.71,53.68711440677967,58.282521186440675,64.55569915254236,4.20288559322033,-10.912521186440678,0.15430084745763395,0.713321135234869,0.3347157623383685,0.988781614445202,False,0.9946646092508726,False,0.9283252063854446,False,0.9974010815169544
AAPL,212_bull_reversal,,HIGH,22,16.26,220.98,59.09,123.39,63.64,195.56,63.64,53.68711440677967,58.282521186440675,64.55569915254236,5.402885593220333,5.357478813559325,-0.9156991525423592,0.6112995519153372,0.610320055277854,0.9284548047753431,False,0.993722313898833,False,0.9703293002805138,False,0.9825419452257619
AAPL,212_bull_reversal,,LOW,20,49.83,117.58,60.0,64.63,60.0,373.97,70.0,53.68711440677967,58.282521186440675,64.55569915254236,6.312885593220329,1.7174788135593246,5.44430084745764,0.5712692612829662,0.8762159090301684,0.610753185394586,False,0.9933357089788957,False,0.9937888132373658,False,0.9344417780716742
